family,value,pool_index,method,mse,actual_pool_cosine,mean_minority_context,num_prompts
component_count,3,3,em_ridge_K2,0.10558973013647557,0.7997203469276428,,128
component_count,3,3,em_ridge_K3,0.042781429997700585,0.7997203469276428,,128
component_count,3,3,em_ridge_K4,0.047303528069423596,0.7997203469276428,,128
component_count,3,4,transformer,0.15447081084925374,0.5784757733345032,,128
component_count,3,4,known_pool,0.05708386769938528,0.5784757733345032,,128
component_count,3,4,ridge_current,0.38794761401974875,0.5784757733345032,,128
component_count,3,4,ridge_history,0.5803366300833472,0.5784757733345032,,128
component_count,3,4,em_ridge_K1,0.5803547194617815,0.5784757733345032,,128
component_count,3,4,em_ridge_K2,0.21851420273860053,0.5784757733345032,,128
component_count,3,4,em_ridge_K3,0.057852275354048396,0.5784757733345032,,128
component_count,3,4,em_ridge_K4,0.05703144321044689,0.5784757733345032,,128
component_count,3,5,transformer,0.16318154628938525,0.5295337438583374,,128
component_count,3,5,known_pool,0.04939718586588885,0.5295337438583374,,128
component_count,3,5,ridge_current,0.46944835256430245,0.5295337438583374,,128
component_count,3,5,ridge_history,0.4574683126747624,0.5295337438583374,,128
component_count,3,5,em_ridge_K1,0.4583192768462752,0.5295337438583374,,128
component_count,3,5,em_ridge_K2,0.22563208406368623,0.5295337438583374,,128
component_count,3,5,em_ridge_K3,0.049530084331626575,0.5295337438583374,,128
component_count,3,5,em_ridge_K4,0.05166001649664208,0.5295337438583374,,128
component_count,3,6,transformer,0.16461752892874143,0.03612577170133591,,128
component_count,3,6,known_pool,0.06989983656974467,0.03612577170133591,,128
component_count,3,6,ridge_current,0.3734993350555087,0.03612577170133591,,128
component_count,3,6,ridge_history,0.6730679499203225,0.03612577170133591,,128
component_count,3,6,em_ridge_K1,0.6735067159525424,0.03612577170133591,,128
component_count,3,6,em_ridge_K2,0.48484604868141434,0.03612577170133591,,128
component_count,3,6,em_ridge_K3,0.06711568927568404,0.03612577170133591,,128
component_count,3,6,em_ridge_K4,0.07466133696465033,0.03612577170133591,,128
component_count,3,7,transformer,0.13938275656915566,-0.36780524253845215,,128
component_count,3,7,known_pool,0.039498788627063894,-0.36780524253845215,,128
component_count,3,7,ridge_current,0.4656012333461531,-0.36780524253845215,,128
component_count,3,7,ridge_history,0.7875313927062273,-0.36780524253845215,,128
component_count,3,7,em_ridge_K1,0.7882005983700568,-0.36780524253845215,,128
component_count,3,7,em_ridge_K2,0.2536175987630716,-0.36780524253845215,,128
component_count,3,7,em_ridge_K3,0.04459908522562486,-0.36780524253845215,,128
component_count,3,7,em_ridge_K4,0.04414813668421992,-0.36780524253845215,,128
component_count,3,8,transformer,0.12264018700110271,0.29852867126464844,,128
component_count,3,8,known_pool,0.04957092318611335,0.29852867126464844,,128
component_count,3,8,ridge_current,0.42016851721515813,0.29852867126464844,,128
component_count,3,8,ridge_history,0.41015205402431754,0.29852867126464844,,128
component_count,3,8,em_ridge_K1,0.4101440748448913,0.29852867126464844,,128
component_count,3,8,em_ridge_K2,0.14956680498206074,0.29852867126464844,,128
component_count,3,8,em_ridge_K3,0.05184894688635461,0.29852867126464844,,128
component_count,3,8,em_ridge_K4,0.05832239557592134,0.29852867126464844,,128
component_count,3,9,transformer,0.13670976251105432,-0.29134601354599,,128
component_count,3,9,known_pool,0.053027022011466335,-0.29134601354599,,128
component_count,3,9,ridge_current,0.4109531244752908,-0.29134601354599,,128
component_count,3,9,ridge_history,0.6582515788890257,-0.29134601354599,,128
component_count,3,9,em_ridge_K1,0.6591641339345917,-0.29134601354599,,128
component_count,3,9,em_ridge_K2,0.1268147926779078,-0.29134601354599,,128
component_count,3,9,em_ridge_K3,0.05632618560169102,-0.29134601354599,,128
component_count,3,9,em_ridge_K4,0.056511104235790935,-0.29134601354599,,128
component_count,4,0,transformer,0.26090092954201727,-0.3508637547492981,,128
component_count,4,0,known_pool,0.045647708979417986,-0.3508637547492981,,128
component_count,4,0,ridge_current,0.4004182686043568,-0.3508637547492981,,128
component_count,4,0,ridge_history,0.9873495531281801,-0.3508637547492981,,128
component_count,4,0,em_ridge_K1,0.9876468955328658,-0.3508637547492981,,128
component_count,4,0,em_ridge_K2,0.6246344942999533,-0.3508637547492981,,128
component_count,4,0,em_ridge_K3,0.1386383059550415,-0.3508637547492981,,128
component_count,4,0,em_ridge_K4,0.053567110606481116,-0.3508637547492981,,128
component_count,4,1,transformer,0.13696123376574604,0.44681310653686523,,128
component_count,4,1,known_pool,0.04231078110360954,0.44681310653686523,,128
component_count,4,1,ridge_current,0.4247751170828086,0.44681310653686523,,128
component_count,4,1,ridge_history,0.4449972995190169,0.44681310653686523,,128
component_count,4,1,em_ridge_K1,0.4451816780325122,0.44681310653686523,,128
component_count,4,1,em_ridge_K2,0.29399108874553226,0.44681310653686523,,128
component_count,4,1,em_ridge_K3,0.10667833213953806,0.44681310653686523,,128
component_count,4,1,em_ridge_K4,0.05329762650528875,0.44681310653686523,,128
component_count,4,2,transformer,0.36740274218494473,0.45774129033088684,,128
component_count,4,2,known_pool,0.053690447927596745,0.45774129033088684,,128
component_count,4,2,ridge_current,0.3774625255355863,0.45774129033088684,,128
component_count,4,2,ridge_history,0.9968159088764562,0.45774129033088684,,128
component_count,4,2,em_ridge_K1,0.9974990323803624,0.45774129033088684,,128
component_count,4,2,em_ridge_K2,0.5461123989121794,0.45774129033088684,,128
component_count,4,2,em_ridge_K3,0.42582226019379693,0.45774129033088684,,128
component_count,4,2,em_ridge_K4,0.059585484599853085,0.45774129033088684,,128
component_count,4,3,transformer,0.2652103512672468,0.8583893179893494,,128
component_count,4,3,known_pool,0.04724698251524702,0.8583893179893494,,128
component_count,4,3,ridge_current,0.4447808854973776,0.8583893179893494,,128
component_count,4,3,ridge_history,0.8804839720153508,0.8583893179893494,,128
component_count,4,3,em_ridge_K1,0.8817298125382353,0.8583893179893494,,128
component_count,4,3,em_ridge_K2,0.5641856522954015,0.8583893179893494,,128
component_count,4,3,em_ridge_K3,0.12084409778745743,0.8583893179893494,,128
component_count,4,3,em_ridge_K4,0.05487929790077435,0.8583893179893494,,128
component_count,4,4,transformer,0.36246799319739614,-0.01142476499080658,,128
component_count,4,4,known_pool,0.05673464713578989,-0.01142476499080658,,128
component_count,4,4,ridge_current,0.4501549230383378,-0.01142476499080658,,128
component_count,4,4,ridge_history,0.8154550829000176,-0.01142476499080658,,128
component_count,4,4,em_ridge_K1,0.8154054801087842,-0.01142476499080658,,128
component_count,4,4,em_ridge_K2,0.8480109549093576,-0.01142476499080658,,128
component_count,4,4,em_ridge_K3,0.5243572544816685,-0.01142476499080658,,128
component_count,4,4,em_ridge_K4,0.06716064592384414,-0.01142476499080658,,128
component_count,4,5,transformer,0.2397568152098208,0.21521884202957153,,128
component_count,4,5,known_pool,0.053023766249009285,0.21521884202957153,,128
component_count,4,5,ridge_current,0.4756395725315431,0.21521884202957153,,128
component_count,4,5,ridge_history,0.8365182193437182,0.21521884202957153,,128
component_count,4,5,em_ridge_K1,0.8377928816670558,0.21521884202957153,,128
component_count,4,5,em_ridge_K2,0.3980952751378945,0.21521884202957153,,128
component_count,4,5,em_ridge_K3,0.26578655675068036,0.21521884202957153,,128
component_count,4,5,em_ridge_K4,0.05874210664858946,0.21521884202957153,,128
component_count,4,6,transformer,0.12791871044361347,-0.8201510906219482,,128
component_count,4,6,known_pool,0.0430905096564798,-0.8201510906219482,,128
component_count,4,6,ridge_current,0.4224733759959909,-0.8201510906219482,,128
component_count,4,6,ridge_history,0.7043511825002529,-0.8201510906219482,,128
component_count,4,6,em_ridge_K1,0.7048567452758763,-0.8201510906219482,,128
component_count,4,6,em_ridge_K2,0.12999957329416342,-0.8201510906219482,,128
component_count,4,6,em_ridge_K3,0.11574143194715918,-0.8201510906219482,,128
component_count,4,6,em_ridge_K4,0.06309505630580757,-0.8201510906219482,,128
component_count,4,7,transformer,0.23703367254524632,0.1115942895412445,,128
component_count,4,7,known_pool,0.05055493344338832,0.1115942895412445,,128
component_count,4,7,ridge_current,0.45892961663002185,0.1115942895412445,,128
component_count,4,7,ridge_history,1.0112892383428673,0.1115942895412445,,128
component_count,4,7,em_ridge_K1,1.012702403507868,0.1115942895412445,,128
component_count,4,7,em_ridge_K2,0.5752311483452709,0.1115942895412445,,128
component_count,4,7,em_ridge_K3,0.1428570747831081,0.1115942895412445,,128
component_count,4,7,em_ridge_K4,0.06622650754991076,0.1115942895412445,,128
component_count,4,8,transformer,0.25905532330494074,-0.5658394694328308,,128
component_count,4,8,known_pool,0.045264530739089814,-0.5658394694328308,,128
component_count,4,8,ridge_current,0.40289767559181633,-0.5658394694328308,,128
component_count,4,8,ridge_history,1.0275669994173648,-0.5658394694328308,,128
component_count,4,8,em_ridge_K1,1.0277332362336786,-0.5658394694328308,,128
component_count,4,8,em_ridge_K2,0.753907179676967,-0.5658394694328308,,128
component_count,4,8,em_ridge_K3,0.3437866233185917,-0.5658394694328308,,128
component_count,4,8,em_ridge_K4,0.07284337770523511,-0.5658394694328308,,128
component_count,4,9,transformer,0.2541829703574331,-0.7453423142433167,,128
component_count,4,9,known_pool,0.09467077040697822,-0.7453423142433167,,128
component_count,4,9,ridge_current,0.458566263608443,-0.7453423142433167,,128
component_count,4,9,ridge_history,0.9547423738692947,-0.7453423142433167,,128
component_count,4,9,em_ridge_K1,0.9548839863667213,-0.7453423142433167,,128
component_count,4,9,em_ridge_K2,0.5141947572175343,-0.7453423142433167,,128
component_count,4,9,em_ridge_K3,0.19299380554674084,-0.7453423142433167,,128
component_count,4,9,em_ridge_K4,0.11838901192930425,-0.7453423142433167,,128
hierarchy,0.05,0,transformer,0.047582895556996824,0.991524338722229,,128
hierarchy,0.05,0,known_pool,0.04117855512669111,0.991524338722229,,128
hierarchy,0.05,0,ridge_current,0.422327270009763,0.991524338722229,,128
hierarchy,0.05,0,ridge_history,0.04228433345165476,0.991524338722229,,128
hierarchy,0.05,0,em_ridge_K3,0.04299142035060764,0.991524338722229,,128
hierarchy,0.05,1,transformer,0.04535427923922949,0.9938656091690063,,128
hierarchy,0.05,1,known_pool,0.04162958506369517,0.9938656091690063,,128
hierarchy,0.05,1,ridge_current,0.4378285434858028,0.9938656091690063,,128
hierarchy,0.05,1,ridge_history,0.04049401089739827,0.9938656091690063,,128
hierarchy,0.05,1,em_ridge_K3,0.04229398854348581,0.9938656091690063,,128
hierarchy,0.05,2,transformer,0.048940830482105194,0.985910952091217,,128
hierarchy,0.05,2,known_pool,0.03976678618145056,0.985910952091217,,128
hierarchy,0.05,2,ridge_current,0.4950606140587852,0.985910952091217,,128
hierarchy,0.05,2,ridge_history,0.04164591698062006,0.985910952091217,,128
hierarchy,0.05,2,em_ridge_K3,0.04416869771660194,0.985910952091217,,128
hierarchy,0.05,3,transformer,0.04462443902886678,0.9952375292778015,,128
hierarchy,0.05,3,known_pool,0.0405875115771248,0.9952375292778015,,128
hierarchy,0.05,3,ridge_current,0.43871618599104084,0.9952375292778015,,128
hierarchy,0.05,3,ridge_history,0.041005873071981516,0.9952375292778015,,128
hierarchy,0.05,3,em_ridge_K3,0.04341752050719934,0.9952375292778015,,128
hierarchy,0.05,4,transformer,0.04776705104394013,0.9996535778045654,,128
hierarchy,0.05,4,known_pool,0.042410197256911454,0.9996535778045654,,128
hierarchy,0.05,4,ridge_current,0.43407046963297047,0.9996535778045654,,128
hierarchy,0.05,4,ridge_history,0.04468126905450601,0.9996535778045654,,128
hierarchy,0.05,4,em_ridge_K3,0.04456153013349508,0.9996535778045654,,128
hierarchy,0.05,5,transformer,0.04792195998416748,0.9846550226211548,,128
hierarchy,0.05,5,known_pool,0.0440636240683595,0.9846550226211548,,128
hierarchy,0.05,5,ridge_current,0.4362530590869468,0.9846550226211548,,128
hierarchy,0.05,5,ridge_history,0.04586190049658734,0.9846550226211548,,128
hierarchy,0.05,5,em_ridge_K3,0.04673895261289281,0.9846550226211548,,128
hierarchy,0.05,6,transformer,0.048558812031179205,0.9932256937026978,,128
hierarchy,0.05,6,known_pool,0.037834722866909434,0.9932256937026978,,128
hierarchy,0.05,6,ridge_current,0.4640477065487536,0.9932256937026978,,128
hierarchy,0.05,6,ridge_history,0.03786204559320169,0.9932256937026978,,128
hierarchy,0.05,6,em_ridge_K3,0.03866580954162968,0.9932256937026978,,128
hierarchy,0.05,7,transformer,0.04242666167071428,0.9838703274726868,,128
hierarchy,0.05,7,known_pool,0.04052524905264643,0.9838703274726868,,128
hierarchy,0.05,7,ridge_current,0.49404396837363895,0.9838703274726868,,128
hierarchy,0.05,7,ridge_history,0.04106210465165734,0.9838703274726868,,128
hierarchy,0.05,7,em_ridge_K3,0.04261219255491571,0.9838703274726868,,128
hierarchy,0.05,8,transformer,0.0458212863105809,0.9968987703323364,,128
hierarchy,0.05,8,known_pool,0.04288343615598887,0.9968987703323364,,128
hierarchy,0.05,8,ridge_current,0.4130435136390505,0.9968987703323364,,128
hierarchy,0.05,8,ridge_history,0.04185582968814325,0.9968987703323364,,128
hierarchy,0.05,8,em_ridge_K3,0.04430886248566368,0.9968987703323364,,128
hierarchy,0.05,9,transformer,0.04832538950362181,0.9974327683448792,,128
hierarchy,0.05,9,known_pool,0.04433516906163395,0.9974327683448792,,128
hierarchy,0.05,9,ridge_current,0.6057879570209428,0.9974327683448792,,128
hierarchy,0.05,9,ridge_history,0.04544528423373646,0.9974327683448792,,128
hierarchy,0.05,9,em_ridge_K3,0.046439418651624716,0.9974327683448792,,128
hierarchy,0.2,0,transformer,0.06803223989209009,0.98518306016922,,128
hierarchy,0.2,0,known_pool,0.0557328179875252,0.98518306016922,,128
hierarchy,0.2,0,ridge_current,0.384205311386829,0.98518306016922,,128
hierarchy,0.2,0,ridge_history,0.12917214990088607,0.98518306016922,,128
hierarchy,0.2,0,em_ridge_K3,0.06507633465225438,0.98518306016922,,128
hierarchy,0.2,1,transformer,0.06721531183470868,0.8554760217666626,,128
hierarchy,0.2,1,known_pool,0.04587654090804429,0.8554760217666626,,128
hierarchy,0.2,1,ridge_current,0.5362100840679694,0.8554760217666626,,128
hierarchy,0.2,1,ridge_history,0.06998539951909014,0.8554760217666626,,128
hierarchy,0.2,1,em_ridge_K3,0.05619911253835561,0.8554760217666626,,128
hierarchy,0.2,2,transformer,0.08407866840670299,0.8692675828933716,,128
hierarchy,0.2,2,known_pool,0.057471289655677604,0.8692675828933716,,128
hierarchy,0.2,2,ridge_current,0.5047748924959534,0.8692675828933716,,128
hierarchy,0.2,2,ridge_history,0.1386629115609308,0.8692675828933716,,128
hierarchy,0.2,2,em_ridge_K3,0.06314762323305231,0.8692675828933716,,128
hierarchy,0.2,3,transformer,0.08504235729791929,0.8344866037368774,,128
hierarchy,0.2,3,known_pool,0.0647733271769995,0.8344866037368774,,128
hierarchy,0.2,3,ridge_current,0.5290244792409374,0.8344866037368774,,128
hierarchy,0.2,3,ridge_history,0.11680467163931005,0.8344866037368774,,128
hierarchy,0.2,3,em_ridge_K3,0.06868588222906749,0.8344866037368774,,128
hierarchy,0.2,4,transformer,0.07694787632433384,0.7502090334892273,,128
hierarchy,0.2,4,known_pool,0.05576283867371851,0.7502090334892273,,128
hierarchy,0.2,4,ridge_current,0.4944993699307172,0.7502090334892273,,128
hierarchy,0.2,4,ridge_history,0.1204641413780081,0.7502090334892273,,128
hierarchy,0.2,4,em_ridge_K3,0.05907547867533729,0.7502090334892273,,128
hierarchy,0.2,5,transformer,0.0844476707988247,0.8015097379684448,,128
hierarchy,0.2,5,known_pool,0.06230436028414931,0.8015097379684448,,128
hierarchy,0.2,5,ridge_current,0.4670841296709965,0.8015097379684448,,128
hierarchy,0.2,5,ridge_history,0.1468927872065145,0.8015097379684448,,128
hierarchy,0.2,5,em_ridge_K3,0.06201005030902805,0.8015097379684448,,128
hierarchy,0.2,6,transformer,0.08908806745512246,0.8625964522361755,,128
hierarchy,0.2,6,known_pool,0.06556089990212403,0.8625964522361755,,128
hierarchy,0.2,6,ridge_current,0.3868206045135784,0.8625964522361755,,128
hierarchy,0.2,6,ridge_history,0.13790110675359105,0.8625964522361755,,128
hierarchy,0.2,6,em_ridge_K3,0.06411982715968707,0.8625964522361755,,128
hierarchy,0.2,7,transformer,0.07084974446866729,0.7559580206871033,,128
hierarchy,0.2,7,known_pool,0.049773963667668,0.7559580206871033,,128
hierarchy,0.2,7,ridge_current,0.43107916330399687,0.7559580206871033,,128
hierarchy,0.2,7,ridge_history,0.11139166391966258,0.7559580206871033,,128
hierarchy,0.2,7,em_ridge_K3,0.057951036582648635,0.7559580206871033,,128
hierarchy,0.2,8,transformer,0.05594555451577808,0.8965891599655151,,128
hierarchy,0.2,8,known_pool,0.055852068290380155,0.8965891599655151,,128
hierarchy,0.2,8,ridge_current,0.46267097415481373,0.8965891599655151,,128
hierarchy,0.2,8,ridge_history,0.10817180984407021,0.8965891599655151,,128
hierarchy,0.2,8,em_ridge_K3,0.06232728523111283,0.8965891599655151,,128
hierarchy,0.2,9,transformer,0.0731766829231569,0.8532136678695679,,128
hierarchy,0.2,9,known_pool,0.048124695224498526,0.8532136678695679,,128
hierarchy,0.2,9,ridge_current,0.36589815862825703,0.8532136678695679,,128
hierarchy,0.2,9,ridge_history,0.21014233481076558,0.8532136678695679,,128
hierarchy,0.2,9,em_ridge_K3,0.0505458303103248,0.8532136678695679,,128
hierarchy,0.5,0,transformer,0.22540778853381582,-0.13969069719314575,,128
hierarchy,0.5,0,known_pool,0.15137783182486975,-0.13969069719314575,,128
hierarchy,0.5,0,ridge_current,0.5789144867160101,-0.13969069719314575,,128
hierarchy,0.5,0,ridge_history,0.5128431196855928,-0.13969069719314575,,128
hierarchy,0.5,0,em_ridge_K3,0.13541655858325938,-0.13969069719314575,,128
hierarchy,0.5,1,transformer,0.1557150360824019,0.4751567840576172,,128
hierarchy,0.5,1,known_pool,0.049040898067118935,0.4751567840576172,,128
hierarchy,0.5,1,ridge_current,0.44004965953799463,0.4751567840576172,,128
hierarchy,0.5,1,ridge_history,0.3660037625746917,0.4751567840576172,,128
hierarchy,0.5,1,em_ridge_K3,0.06101987355318679,0.4751567840576172,,128
hierarchy,0.5,2,transformer,0.17054237165125435,-0.5727319717407227,,128
hierarchy,0.5,2,known_pool,0.04240117513620047,-0.5727319717407227,,128
hierarchy,0.5,2,ridge_current,0.40668292932556355,-0.5727319717407227,,128
hierarchy,0.5,2,ridge_history,0.8691951409851867,-0.5727319717407227,,128
hierarchy,0.5,2,em_ridge_K3,0.04749065433274397,-0.5727319717407227,,128
hierarchy,0.5,3,transformer,0.13553038447310525,0.24447980523109436,,128
hierarchy,0.5,3,known_pool,0.07233834794755642,0.24447980523109436,,128
hierarchy,0.5,3,ridge_current,0.48065980501796135,0.24447980523109436,,128
hierarchy,0.5,3,ridge_history,0.40951703908600345,0.24447980523109436,,128
hierarchy,0.5,3,em_ridge_K3,0.07367463136248723,0.24447980523109436,,128
hierarchy,0.5,4,transformer,0.18051950969471217,0.27228084206581116,,128
hierarchy,0.5,4,known_pool,0.050835435210204685,0.27228084206581116,,128
hierarchy,0.5,4,ridge_current,0.42300178745113237,0.27228084206581116,,128
hierarchy,0.5,4,ridge_history,0.4857273476796627,0.27228084206581116,,128
hierarchy,0.5,4,em_ridge_K3,0.051842167892537705,0.27228084206581116,,128
hierarchy,0.5,5,transformer,0.09743351341476925,0.6867462396621704,,128
hierarchy,0.5,5,known_pool,0.06676381995752745,0.6867462396621704,,128
hierarchy,0.5,5,ridge_current,0.48940752495125034,0.6867462396621704,,128
hierarchy,0.5,5,ridge_history,0.18444143766753351,0.6867462396621704,,128
hierarchy,0.5,5,em_ridge_K3,0.07320925955891895,0.6867462396621704,,128
hierarchy,0.5,6,transformer,0.12845212065433387,0.5121689438819885,,128
hierarchy,0.5,6,known_pool,0.05893179798934439,0.5121689438819885,,128
hierarchy,0.5,6,ridge_current,0.3796038131887607,0.5121689438819885,,128
hierarchy,0.5,6,ridge_history,0.3074161361688931,0.5121689438819885,,128
hierarchy,0.5,6,em_ridge_K3,0.05865049759408908,0.5121689438819885,,128
hierarchy,0.5,7,transformer,0.13582633537709288,0.5961693525314331,,128
hierarchy,0.5,7,known_pool,0.0677123033800743,0.5961693525314331,,128
hierarchy,0.5,7,ridge_current,0.5233017585439849,0.5961693525314331,,128
hierarchy,0.5,7,ridge_history,0.3709075183102969,0.5961693525314331,,128
hierarchy,0.5,7,em_ridge_K3,0.07775107895194085,0.5961693525314331,,128
hierarchy,0.5,8,transformer,0.22158893675695734,0.3791711628437042,,128
hierarchy,0.5,8,known_pool,0.09549329293465927,0.3791711628437042,,128
hierarchy,0.5,8,ridge_current,0.4248412037001392,0.3791711628437042,,128
hierarchy,0.5,8,ridge_history,0.6599216560781611,0.3791711628437042,,128
hierarchy,0.5,8,em_ridge_K3,0.10989555727808825,0.3791711628437042,,128
hierarchy,0.5,9,transformer,0.0770577556041257,0.7104507684707642,,128
hierarchy,0.5,9,known_pool,0.053823917392967276,0.7104507684707642,,128
hierarchy,0.5,9,ridge_current,0.45303955024887266,0.7104507684707642,,128
hierarchy,0.5,9,ridge_history,0.2201234349910089,0.7104507684707642,,128
hierarchy,0.5,9,em_ridge_K3,0.05998675357204928,0.7104507684707642,,128
hierarchy,1.0,0,transformer,0.0984935600145122,0.9420844316482544,,128
hierarchy,1.0,0,known_pool,0.09300040762698925,0.9420844316482544,,128
hierarchy,1.0,0,ridge_current,0.5770405193512552,0.9420844316482544,,128
hierarchy,1.0,0,ridge_history,0.4735765259825376,0.9420844316482544,,128
hierarchy,1.0,0,em_ridge_K3,0.09907436999500166,0.9420844316482544,,128
hierarchy,1.0,1,transformer,0.16999208942073116,-0.5639584064483643,,128
hierarchy,1.0,1,known_pool,0.045885829370081954,-0.5639584064483643,,128
hierarchy,1.0,1,ridge_current,0.36345918117988,-0.5639584064483643,,128
hierarchy,1.0,1,ridge_history,0.7870113184605632,-0.5639584064483643,,128
hierarchy,1.0,1,em_ridge_K3,0.057457734279657405,-0.5639584064483643,,128
hierarchy,1.0,2,transformer,0.21585722356683223,0.3981676399707794,,128
hierarchy,1.0,2,known_pool,0.0583785088662845,0.3981676399707794,,128
hierarchy,1.0,2,ridge_current,0.49569462397912256,0.3981676399707794,,128
hierarchy,1.0,2,ridge_history,0.6668673049079193,0.3981676399707794,,128
hierarchy,1.0,2,em_ridge_K3,0.08140365454776188,0.3981676399707794,,128
hierarchy,1.0,3,transformer,0.09984913320622579,0.9138259887695312,,128
hierarchy,1.0,3,known_pool,0.05012419849352595,0.9138259887695312,,128
hierarchy,1.0,3,ridge_current,0.46158349088948447,0.9138259887695312,,128
hierarchy,1.0,3,ridge_history,0.2888267959733351,0.9138259887695312,,128
hierarchy,1.0,3,em_ridge_K3,0.05757337255105198,0.9138259887695312,,128
hierarchy,1.0,4,transformer,0.1473587576177794,-0.2804017663002014,,128
hierarchy,1.0,4,known_pool,0.05343021760069111,-0.2804017663002014,,128
hierarchy,1.0,4,ridge_current,0.5698181904920803,-0.2804017663002014,,128
hierarchy,1.0,4,ridge_history,0.7598662436905385,-0.2804017663002014,,128
hierarchy,1.0,4,em_ridge_K3,0.06591925936947948,-0.2804017663002014,,128
hierarchy,1.0,5,transformer,0.24103573347259982,-0.10401196777820587,,128
hierarchy,1.0,5,known_pool,0.039357552664040854,-0.10401196777820587,,128
hierarchy,1.0,5,ridge_current,0.4938746079765868,-0.10401196777820587,,128
hierarchy,1.0,5,ridge_history,0.8095230405867632,-0.10401196777820587,,128
hierarchy,1.0,5,em_ridge_K3,0.047870201355036855,-0.10401196777820587,,128
hierarchy,1.0,6,transformer,0.08602749559657899,0.13654467463493347,,128
hierarchy,1.0,6,known_pool,0.04035270154109616,0.13654467463493347,,128
hierarchy,1.0,6,ridge_current,0.3888024652849063,0.13654467463493347,,128
hierarchy,1.0,6,ridge_history,0.6086636942045824,0.13654467463493347,,128
hierarchy,1.0,6,em_ridge_K3,0.045296095026323466,0.13654467463493347,,128
hierarchy,1.0,7,transformer,0.1838619454011094,0.7385637164115906,,128
hierarchy,1.0,7,known_pool,0.06513618160263229,0.7385637164115906,,128
hierarchy,1.0,7,ridge_current,0.44094597564122384,0.7385637164115906,,128
hierarchy,1.0,7,ridge_history,0.2840325186508016,0.7385637164115906,,128
hierarchy,1.0,7,em_ridge_K3,0.07664854267939325,0.7385637164115906,,128
hierarchy,1.0,8,transformer,0.2788895956946862,-0.2824062705039978,,128
hierarchy,1.0,8,known_pool,0.045245915685919166,-0.2824062705039978,,128
hierarchy,1.0,8,ridge_current,0.4431797441099553,-0.2824062705039978,,128
hierarchy,1.0,8,ridge_history,0.9620226223578523,-0.2824062705039978,,128
hierarchy,1.0,8,em_ridge_K3,0.04734776853395205,-0.2824062705039978,,128
hierarchy,1.0,9,transformer,0.11329621969125794,0.8344470858573914,,128
hierarchy,1.0,9,known_pool,0.07854289102334965,0.8344470858573914,,128
hierarchy,1.0,9,ridge_current,0.4624615601429414,0.8344470858573914,,128
hierarchy,1.0,9,ridge_history,0.7130670761605509,0.8344470858573914,,128
hierarchy,1.0,9,em_ridge_K3,0.0834030037122363,0.8344470858573914,,128
