model_type,pool_index,pool_cosine,layer,head,source_position,same_attention,different_attention,selectivity,input_attention,output_attention,self_attention,num_prompts
untrained,1,-0.6682425141334534,3,0,5,0.0908545175165992,0.09096923062866583,-0.0006309028014005258,0.09129390940070152,0.09053306505084038,0.0908651240170002,128
untrained,1,-0.6682425141334534,3,0,10,0.04766195802127614,0.04753771146138509,0.001305115454338512,0.04782991670072079,0.04737751744687557,0.047925658989697695,128
untrained,1,-0.6682425141334534,3,0,20,0.024387624383346414,0.024401518229012178,-0.00028477331064965004,0.02445749267935753,0.024331693723797797,0.02421628637239337,128
untrained,1,-0.6682425141334534,3,0,30,0.016399812673898524,0.01639017889828735,0.0002938023204328149,0.016468906402587892,0.01632123130063216,0.016295865178108215,128
untrained,1,-0.6682425141334534,3,0,40,0.012344897032741562,0.012345300881128347,-1.6356628171962266e-05,0.012369138561189175,0.012321069929748773,0.01239165326114744,128
untrained,1,-0.6682425141334534,3,0,49,0.01009784782784058,0.010104546915394105,-0.0003315986861130708,0.010134602307665105,0.01006770133972168,0.010087152477353811,128
untrained,1,-0.6682425141334534,3,1,5,0.09053672471613745,0.09107919377034196,-0.00298690257287058,0.09063073322176933,0.09100043848156929,0.09184412565082312,128
untrained,1,-0.6682425141334534,3,1,10,0.04755559283144334,0.04762697577476502,-0.0007499581526976518,0.04753974787890911,0.04763835817575455,0.04821893107146025,128
untrained,1,-0.6682425141334534,3,1,20,0.024378016824632604,0.024387865980094837,-0.00020196815674330168,0.02435139399021864,0.024414518475532533,0.024681741604581475,128
untrained,1,-0.6682425141334534,3,1,30,0.016384360727865064,0.016396042280635903,-0.0003563578143762684,0.016390194868048033,0.01639003070692221,0.016593212261795998,128
untrained,1,-0.6682425141334534,3,1,40,0.012354805574838416,0.012335450930287177,0.0007838980751956898,0.012327914591878653,0.012361812870949507,0.012410890311002731,128
untrained,1,-0.6682425141334534,3,1,49,0.01009905207040888,0.010100413787106731,-6.741350030681013e-05,0.01008645049771484,0.010112996688302683,0.010227088932879269,128
untrained,1,-0.6682425141334534,3,2,5,0.09074913957111322,0.09081361648884226,-0.00035512193760372737,0.09105168133974076,0.09051288664340973,0.09217714052647352,128
untrained,1,-0.6682425141334534,3,2,10,0.04761563714812784,0.04760499000549316,0.00011181550629138783,0.04778338968753815,0.04743790403008461,0.04778707167133689,128
untrained,1,-0.6682425141334534,3,2,20,0.02437152216053308,0.02440179638402113,-0.0006207128075522517,0.024466103129088878,0.024307309277355672,0.024531751172617078,128
untrained,1,-0.6682425141334534,3,2,30,0.016388646023526687,0.016396210094030292,-0.00023071842915067998,0.016410805905858677,0.01637393534183502,0.016457755118608475,128
untrained,1,-0.6682425141334534,3,2,40,0.01234341194351993,0.012348471576270042,-0.00020491076534734986,0.01236661346629262,0.012325408309698105,0.012319145491346717,128
untrained,1,-0.6682425141334534,3,2,49,0.010100154765711973,0.01010079519516667,-3.17029375304491e-05,0.010117388349406573,0.01008355290609963,0.010153871728107333,128
untrained,1,-0.6682425141334534,3,3,5,0.09109586458114183,0.0909552037897081,0.0007726446908095975,0.09089605659246444,0.09115104898810386,0.08976445626467466,128
untrained,1,-0.6682425141334534,3,3,10,0.047627260755090155,0.047657564481099444,-0.00031803307540162484,0.04775130078196525,0.047531631961464885,0.047170680947601795,128
untrained,1,-0.6682425141334534,3,3,20,0.024397572193026167,0.024396152882561133,2.908797110298276e-05,0.024472570978105068,0.02432115003466606,0.024125560652464628,128
untrained,1,-0.6682425141334534,3,3,30,0.01639817897450196,0.01639644447802741,5.288965970321388e-05,0.01641514872511228,0.016379500553011895,0.01616050605662167,128
untrained,1,-0.6682425141334534,3,3,40,0.012341742055961885,0.012351804269130693,-0.000407483519618034,0.012400314584374428,0.012293507065623998,0.012247147969901562,128
untrained,1,-0.6682425141334534,3,3,49,0.010102474678233945,0.01010005288319876,0.0001198758436388745,0.010121775220851508,0.010080786231829196,0.01007450046017766,128
untrained,1,-0.6682425141334534,4,0,5,0.09074887355424201,0.09077321722152386,-0.00013410856594742784,0.09045902043581008,0.09106375202536583,0.09238613769412041,128
untrained,1,-0.6682425141334534,4,0,10,0.047566724524778475,0.04764378945032755,-0.0008094161278072371,0.047583438083529474,0.047622260823845866,0.04794302582740784,128
untrained,1,-0.6682425141334534,4,0,20,0.024374279108914463,0.024384460530919822,-0.0002088122474115904,0.024295306019484996,0.0244634659960866,0.02482456760481,128
untrained,1,-0.6682425141334534,4,0,30,0.016399323726201925,0.016378389093246744,0.0006386849829900669,0.016347363591194153,0.016430666918555895,0.016659101471304893,128
untrained,1,-0.6682425141334534,4,0,40,0.012334479385590458,0.012355284727118315,-0.0008426707291344609,0.012262080423533916,0.01242825211957097,0.012386691640131176,128
untrained,1,-0.6682425141334534,4,0,49,0.010094103928668276,0.010104151709427389,-0.000497457846788725,0.010092448899332357,0.01010566881420661,0.01029220107011497,128
untrained,1,-0.6682425141334534,4,1,5,0.09091618206723327,0.09081877618575168,0.0005359776809999352,0.09100915789604187,0.09072306230664254,0.09133891202509403,128
untrained,1,-0.6682425141334534,4,1,10,0.04758234725278967,0.04760989268620809,-0.0002893663751980798,0.047421124577522275,0.047769395262002946,0.048094818368554115,128
untrained,1,-0.6682425141334534,4,1,20,0.02437792097139508,0.024387580769084323,-0.0001980867076986654,0.024371388740837573,0.024394142813980578,0.024689376819878817,128
untrained,1,-0.6682425141334534,4,1,30,0.016382330683575586,0.016400225259588234,-0.0005458566453185283,0.016351467495163283,0.016430818289518357,0.01653142599388957,128
untrained,1,-0.6682425141334534,4,1,40,0.012337576529108376,0.012349956207855574,-0.0005014546766822105,0.012315838132053614,0.012372033577412367,0.012485135928727686,128
untrained,1,-0.6682425141334534,4,1,49,0.010100177265106038,0.010100373626718851,-9.720606821830516e-06,0.010107701910393578,0.010092846973209965,0.010173127287998796,128
untrained,1,-0.6682425141334534,4,2,5,0.09074922926556259,0.09093260692608031,-0.0010093340333883528,0.09117548614740371,0.09051151052117348,0.09156501945108175,128
untrained,1,-0.6682425141334534,4,2,10,0.04764767709900351,0.04760858694712321,0.0004103683077573376,0.047900667786598204,0.047358039766550064,0.04741293005645275,128
untrained,1,-0.6682425141334534,4,2,20,0.02439335932178557,0.024378178275634196,0.00031126855741914916,0.024522251449525356,0.02424924001097679,0.024570185923948884,128
untrained,1,-0.6682425141334534,4,2,30,0.016400487805831854,0.016385059139830672,0.00047059352178211074,0.016478536029656727,0.016307244574030242,0.016426598420366645,128
untrained,1,-0.6682425141334534,4,2,40,0.012343964710771798,0.012347923576151916,-0.00016033060468909313,0.01239029336720705,0.012301703635603189,0.012320135720074177,128
untrained,1,-0.6682425141334534,4,2,49,0.01009637179259198,0.010105312429428717,-0.0004425688837640855,0.010149909601527818,0.010051652104878912,0.010123483370989561,128
untrained,1,-0.6682425141334534,4,3,5,0.09123372494982754,0.09088864877231215,0.0018947489562154058,0.09042619690299034,0.09168647229671478,0.08943665027618408,128
untrained,1,-0.6682425141334534,4,3,10,0.04766973958295934,0.04767742832501729,-8.063943823993424e-05,0.04738480858504772,0.047961879149079324,0.046533115673810244,128
untrained,1,-0.6682425141334534,4,3,20,0.02439669587395408,0.0244008969295062,-8.60914506368182e-05,0.024247798882424832,0.02454980704933405,0.02404787833802402,128
untrained,1,-0.6682425141334534,4,3,30,0.016398046370222973,0.016396442965059165,4.8892518110783794e-05,0.016337052236000696,0.016457461193203925,0.016164606204256415,128
untrained,1,-0.6682425141334534,4,3,40,0.01234909291248245,0.012345510109295863,0.0001450844617053428,0.01228978531435132,0.012404720392078161,0.012219791766256094,128
untrained,1,-0.6682425141334534,4,3,49,0.010102623924214573,0.010103985594963125,-6.73873935749852e-05,0.010048809404275855,0.010157781900191794,0.00987703597638756,128
untrained,1,-0.6682425141334534,5,0,5,0.09061977717654114,0.0911112686783347,-0.0027044993852252705,0.0907919242978096,0.09095294401049614,0.09127567242830992,128
untrained,1,-0.6682425141334534,5,0,10,0.047591103525722725,0.04767850319544474,-0.0009173929937267135,0.047598487511277196,0.04766565710306168,0.04735855385661125,128
untrained,1,-0.6682425141334534,5,0,20,0.024357863728155536,0.024428539001310354,-0.0014486674400915089,0.02443244308233261,0.02435418087989092,0.02426751283928752,128
untrained,1,-0.6682425141334534,5,0,30,0.01640658478910584,0.016383190119726703,0.0007134745341640986,0.016356232638160387,0.016433895379304887,0.01629615086130798,128
untrained,1,-0.6682425141334534,5,0,40,0.012355802241099407,0.012335336434977136,0.0008288725113058887,0.012370091956108808,0.012320487014949321,0.012376837781630456,128
untrained,1,-0.6682425141334534,5,0,49,0.010100662502038026,0.010101738540323814,-5.326289105334824e-05,0.010064662263101461,0.010137723720803554,0.010083098546601832,128
untrained,1,-0.6682425141334534,5,1,5,0.09089235017537305,0.09088443912633647,4.3520677567946056e-05,0.0917051836848259,0.09007138088345527,0.09111716412007809,128
untrained,1,-0.6682425141334534,5,1,10,0.047619836470660044,0.04762895663579305,-9.57509784162525e-05,0.04806961566209793,0.04717860594391823,0.04751777043566108,128
untrained,1,-0.6682425141334534,5,1,20,0.024382527719097078,0.024398753204821055,-0.0003326170493339462,0.024648767523467542,0.024132564105093478,0.02437336021102965,128
untrained,1,-0.6682425141334534,5,1,30,0.016371612245453023,0.01641310440176445,-0.001265594476738666,0.016585903863112133,0.016198186203837395,0.01647728937678039,128
untrained,1,-0.6682425141334534,5,1,40,0.012334385358664884,0.012355352535900508,-0.0008492264002280049,0.012472958397120237,0.012217352911829949,0.012387558817863464,128
untrained,1,-0.6682425141334534,5,1,49,0.010107087204013092,0.01009626570466341,0.0005356288828919836,0.010192333663604697,0.010011167702626209,0.010028434218838811,128
untrained,1,-0.6682425141334534,5,2,5,0.0908365548615287,0.09089730503348957,-0.0003342809754639752,0.09104657769203187,0.09068899303674698,0.0913221575319767,128
untrained,1,-0.6682425141334534,5,2,10,0.047567017990000106,0.04763907114664714,-0.0007568124822652677,0.04753085300326347,0.04767073318362236,0.047984140925109386,128
untrained,1,-0.6682425141334534,5,2,20,0.024378011592876947,0.02440259612609293,-0.0005039816920099263,0.02428183499723673,0.024498850107192993,0.02438631420955062,128
untrained,1,-0.6682425141334534,5,2,30,0.016409572055243172,0.016373539525702287,0.001099118655982895,0.016409250845511755,0.016374404728412627,0.01649032556451857,128
untrained,1,-0.6682425141334534,5,2,40,0.012355889373993777,0.012335604406581631,0.0008215366632569749,0.01236060680821538,0.012330332677811385,0.012362440582364798,128
untrained,1,-0.6682425141334534,5,2,49,0.010101541628362099,0.01009992322912503,8.01129645006376e-05,0.010089003081832613,0.010112484042741815,0.010127124725840986,128
untrained,1,-0.6682425141334534,5,3,5,0.09073444271394294,0.0909127805008352,-0.0009817809693705773,0.09083650186657906,0.09081574082374573,0.0917387967929244,128
untrained,1,-0.6682425141334534,5,3,10,0.047630833527621104,0.04758732517560323,0.0004569333476928556,0.04761442206799984,0.04760645478963852,0.0477912169881165,128
untrained,1,-0.6682425141334534,5,3,20,0.024367912996525302,0.024406888774622267,-0.0007990965966205573,0.02446204125881195,0.02431288193911314,0.02450152696110308,128
untrained,1,-0.6682425141334534,5,3,30,0.016397626905211307,0.016388543127454316,0.00027706126539523595,0.01648541117707888,0.016300894940892856,0.016410797834396362,128
untrained,1,-0.6682425141334534,5,3,40,0.012346779103259964,0.01234304642042733,0.00015118303808592056,0.012387872114777565,0.012301851902157069,0.012411058531142771,128
untrained,1,-0.6682425141334534,5,3,49,0.010102859867860327,0.010098794267434269,0.00020125086780663792,0.01013769118153319,0.010064018624169486,0.010116198915056884,128
untrained,2,-0.38461440801620483,0,0,5,0.09093757307491844,0.09088708963187486,0.00027764903996939567,0.09091878458857536,0.09090541303157806,0.09087903425097466,128
untrained,2,-0.38461440801620483,0,0,10,0.04761050778663963,0.04765023927020419,-0.00041708137708002706,0.04772966913878918,0.047530331462621686,0.04739999398589134,128
untrained,2,-0.38461440801620483,0,0,20,0.02440984717986759,0.02438336960845481,0.0005426486129640935,0.024474568106234072,0.024319414049386978,0.024120360845699906,128
untrained,2,-0.38461440801620483,0,0,30,0.016391960613390537,0.016399863223337755,-0.00024099330327964467,0.016417725508411727,0.016374140108625094,0.016244044993072748,128
untrained,2,-0.38461440801620483,0,0,40,0.012352574879014996,0.01234236057388615,0.0004136194301018884,0.0123515997081995,0.012343319598585367,0.012203221209347248,128
untrained,2,-0.38461440801620483,0,0,49,0.010106721339484637,0.01009815227536319,0.0004241087711989681,0.010093907236444707,0.010110903911444605,0.009964276570826769,128
untrained,2,-0.38461440801620483,0,1,5,0.09088301658630371,0.0910268272777829,-0.0007905602490970458,0.09084663465619087,0.09106455370783806,0.09044404607266188,128
untrained,2,-0.38461440801620483,0,1,10,0.04767453304829042,0.04755857529913544,0.0012176201235680625,0.0475563146173954,0.04767896719276905,0.04764718748629093,128
untrained,2,-0.38461440801620483,0,1,20,0.024402343421246666,0.024386909827050527,0.00031633183884324475,0.024314717389643192,0.02447498179972172,0.024206015979871154,128
untrained,2,-0.38461440801620483,0,1,30,0.01638735114591908,0.01640301096624661,-0.00047757387592989526,0.016346058746178945,0.01644438455502192,0.016286687226966023,128
untrained,2,-0.38461440801620483,0,1,40,0.012352053641526726,0.012338577306214807,0.0005458076522992156,0.012334755435585976,0.012355854269117117,0.012375610880553722,128
untrained,2,-0.38461440801620483,0,1,49,0.010107463477625174,0.01009678712333445,0.0005284211971558657,0.010079681949347866,0.010124490653373758,0.00999555573798716,128
untrained,2,-0.38461440801620483,0,2,5,0.09089371157745457,0.09104392624491878,-0.0008256382201138301,0.09036171287298203,0.09157733246684074,0.0903047677129507,128
untrained,2,-0.38461440801620483,0,2,10,0.04764816768330299,0.04755986344282794,0.0009274873078420732,0.04732137583196163,0.047888310998678206,0.04790313169360161,128
untrained,2,-0.38461440801620483,0,2,20,0.024385883306678534,0.024383341604341736,5.21169311462983e-05,0.02425792012363672,0.02451137751340866,0.02461403957568109,128
untrained,2,-0.38461440801620483,0,2,30,0.01637791101845147,0.01640661331038401,-0.0008754829456658822,0.016283151631553968,0.016501522436738015,0.016459773993119597,128
untrained,2,-0.38461440801620483,0,2,40,0.012345122059745967,0.012344160801534906,3.893422973939226e-05,0.012305069901049136,0.012384211085736752,0.012428759830072522,128
untrained,2,-0.38461440801620483,0,2,49,0.01009114379098551,0.010107809171226818,-0.0008250615896606157,0.0100647614014392,0.010134314015811803,0.010245313751511276,128
untrained,2,-0.38461440801620483,0,3,5,0.09056994892445272,0.09072784078379534,-0.000870897872477284,0.09080773368477821,0.09049153253436089,0.09350365679711103,128
untrained,2,-0.38461440801620483,0,3,10,0.04759049708126513,0.04752370202617281,0.0007022616572334192,0.047663136199116704,0.04745231531560421,0.048845486249774694,128
untrained,2,-0.38461440801620483,0,3,20,0.024374981042373876,0.024370063051329632,0.00010089212422679271,0.02444480508565903,0.02430038247257471,0.025096279801800847,128
untrained,2,-0.38461440801620483,0,3,30,0.016379162778404996,0.016393433333678566,-0.0004354417094187209,0.01642506681382656,0.01634760412077109,0.016819864511489868,128
untrained,2,-0.38461440801620483,0,3,40,0.012341074540581502,0.012343171978145606,-8.49706942615417e-05,0.012362000904977322,0.01232224926352501,0.012629980454221368,128
untrained,2,-0.38461440801620483,0,3,49,0.010093232653281178,0.010104003077860534,-0.0005332623098623496,0.010117973067930766,0.010079342111641047,0.010331569355912507,128
untrained,2,-0.38461440801620483,1,0,5,0.09088413045985466,0.09071394533564801,0.000937152684356393,0.09070901200175285,0.09088746979832649,0.0920175900682807,128
untrained,2,-0.38461440801620483,1,0,10,0.04756102605831403,0.04754994629295009,0.00011649303008812371,0.0474015511572361,0.04770962856709957,0.048888206481933594,128
untrained,2,-0.38461440801620483,1,0,20,0.024368528534086165,0.024394151383796626,-0.000525460244455084,0.024377638846635817,0.024384301155805588,0.02476121997460723,128
untrained,2,-0.38461440801620483,1,0,30,0.016386523047042766,0.016391158227475812,-0.00014141270073634896,0.016388727724552153,0.016388978312412896,0.016668833326548338,128
untrained,2,-0.38461440801620483,1,0,40,0.012338354740530858,0.012347793709283314,-0.00038235890751698806,0.012343884352594614,0.012342278379946947,0.0125534872058779,128
untrained,2,-0.38461440801620483,1,0,49,0.010100567490197514,0.010096195718463971,0.0002164590280214612,0.010105618788879745,0.010091112204352203,0.010360181448049843,128
untrained,2,-0.38461440801620483,1,1,5,0.09069871752044004,0.09078297895543716,-0.00046429715300716094,0.0907751090824604,0.09070737883448601,0.09258757438510656,128
untrained,2,-0.38461440801620483,1,1,10,0.0475780192328377,0.047514426100785566,0.0006687506229159874,0.047672399505972865,0.0474212396889925,0.049063623417168856,128
untrained,2,-0.38461440801620483,1,1,20,0.024377472941949682,0.0243706526721761,0.0001399083490395137,0.024422681704163552,0.024325641244649886,0.02503353450447321,128
untrained,2,-0.38461440801620483,1,1,30,0.016389125179869967,0.01638992993942814,-2.4551029772516086e-05,0.016415087009469666,0.016363972425460817,0.016628220910206437,128
untrained,2,-0.38461440801620483,1,1,40,0.012345218042812437,0.01234114207269249,0.0001651102106876421,0.012329769879579544,0.012356583680957555,0.012545871664769948,128
untrained,2,-0.38461440801620483,1,1,49,0.010101710643333291,0.010096157000916938,0.00027496181844022103,0.010081598725245923,0.010116228491676097,0.010306477663107216,128
untrained,2,-0.38461440801620483,1,2,5,0.09067563153215763,0.0908991301391885,-0.0012308902678566007,0.0908119484782219,0.09076490849256516,0.09211571421474218,128
untrained,2,-0.38461440801620483,1,2,10,0.04753600600306973,0.047636661939560225,-0.001057613899718689,0.04761610142886639,0.047554681077599525,0.04829220427200198,128
untrained,2,-0.38461440801620483,1,2,20,0.024366918801356195,0.024408527276061374,-0.0008530619000036392,0.02445224653929472,0.02432199604809284,0.0245151505805552,128
untrained,2,-0.38461440801620483,1,2,30,0.01639390516031475,0.016386648410342517,0.0002213736249563698,0.016389692947268487,0.01639082282781601,0.016584522556513548,128
untrained,2,-0.38461440801620483,1,2,40,0.012342095188505027,0.012347468440878596,-0.00021763253713228789,0.012366150040179491,0.012323421705514193,0.012417101999744773,128
untrained,2,-0.38461440801620483,1,2,49,0.010105486204108739,0.010093933270301348,0.0005719438532109589,0.010098334705951263,0.010101000189172978,0.010232586413621902,128
untrained,2,-0.38461440801620483,1,3,5,0.09095781082610603,0.09069944092363764,0.0014222933572886024,0.09072506129741668,0.09092976823449135,0.09172584302723408,128
untrained,2,-0.38461440801620483,1,3,10,0.04757763088846499,0.04760487671870335,-0.00028624829207610816,0.047569796070456506,0.047612198442220685,0.04818001948297024,128
untrained,2,-0.38461440801620483,1,3,20,0.024410639555054174,0.024364108724739892,0.0009539942686409402,0.024315973185002802,0.024460120312869548,0.024478134233504534,128
untrained,2,-0.38461440801620483,1,3,30,0.016382156991209658,0.016400464952300867,-0.0005584654309285481,0.016416459158062936,0.01636625826358795,0.016518451971933246,128
untrained,2,-0.38461440801620483,1,3,40,0.012338237490079399,0.01234927127216238,-0.0004469378497764499,0.012364004831761121,0.012323521729558706,0.012498970492742956,128
untrained,2,-0.38461440801620483,1,3,49,0.01009384397904359,0.010106030126356105,-0.0006032783792773568,0.010135129626308168,0.010064834006586853,0.010201788390986621,128
untrained,2,-0.38461440801620483,2,0,5,0.09077988438049701,0.09101547176254791,-0.0012958932892886074,0.09071386754512786,0.09108370319008827,0.09101215563714504,128
untrained,2,-0.38461440801620483,2,0,10,0.04769189335817208,0.04752480034615583,0.00175487097392145,0.04753185510635376,0.04768797270953655,0.04780171997845173,128
untrained,2,-0.38461440801620483,2,0,20,0.024381579462107873,0.024394424519803577,-0.0002633478892654578,0.024326111190021038,0.024449521489441395,0.024487357353791595,128
untrained,2,-0.38461440801620483,2,0,30,0.01638356066499081,0.01639652943981744,-0.00039562962715379004,0.016379712149500847,0.016400445501009622,0.016595270950347185,128
untrained,2,-0.38461440801620483,2,0,40,0.012341386928618048,0.012346321725622169,-0.0001998888221274058,0.012333222012966872,0.012354494165629148,0.012491342378780246,128
untrained,2,-0.38461440801620483,2,0,49,0.010098611048628883,0.010099496974262795,-4.386181284229279e-05,0.010102637872403982,0.01009547672405535,0.010292384075000882,128
untrained,2,-0.38461440801620483,2,1,5,0.09101684085954251,0.0908924987072546,0.0006835391331931148,0.09072918966412544,0.09117898494005203,0.09045913629233837,128
untrained,2,-0.38461440801620483,2,1,10,0.04750515675983546,0.0476930008572378,-0.001973190470302554,0.04785626083612442,0.047338380664587024,0.04805363295599818,128
untrained,2,-0.38461440801620483,2,1,20,0.024403531712479182,0.024357808374725613,0.0009376964962583027,0.02448219172656536,0.024280470237135886,0.02474676026031375,128
untrained,2,-0.38461440801620483,2,1,30,0.016382710471827322,0.016398215170351334,-0.0004729792774243643,0.016412761186559995,0.016368245209256806,0.016569786006584764,128
untrained,2,-0.38461440801620483,2,1,40,0.012350006469165403,0.01234050752964109,0.0003847202016283301,0.012356150150299072,0.012334349006414414,0.012380043277516961,128
untrained,2,-0.38461440801620483,2,1,49,0.010097024220957696,0.010104862788539403,-0.0003880116534477164,0.010083966337296427,0.01011797838977405,0.010104722226969898,128
untrained,2,-0.38461440801620483,2,2,5,0.09076458422543499,0.09093947159616571,-0.0009624846838942691,0.09077248200774193,0.09093321412801743,0.0914715277031064,128
untrained,2,-0.38461440801620483,2,2,10,0.04762379925675187,0.04760161251019521,0.00023299186787168307,0.04775139652192593,0.04747443124651909,0.047741726506501436,128
untrained,2,-0.38461440801620483,2,2,20,0.024382731909089315,0.024399497867685502,-0.00034368987790356305,0.02441043183207512,0.024371312558650972,0.024365118704736233,128
untrained,2,-0.38461440801620483,2,2,30,0.01639983279542773,0.016387455203990244,0.0003775119014823341,0.016397802780071895,0.01638942038019498,0.016383293084800243,128
untrained,2,-0.38461440801620483,2,2,40,0.012344454282512874,0.01234489121414756,-1.7697173654399197e-05,0.012341900076717139,0.012347445357590914,0.01242615981027484,128
untrained,2,-0.38461440801620483,2,2,49,0.010106148843860229,0.010095783787914831,0.0005130724933010451,0.010091752270046545,0.010110104418530757,0.010109018418006599,128
untrained,2,-0.38461440801620483,2,3,5,0.09088266911190768,0.09101330532747157,-0.0007181919004299281,0.09095358252525329,0.09094361960887909,0.09051399305462837,128
untrained,2,-0.38461440801620483,2,3,10,0.047604922867991444,0.047637028678966936,-0.0003370973657477608,0.04756239652633667,0.047678954899311066,0.04758651414886117,128
untrained,2,-0.38461440801620483,2,3,20,0.02437588837260809,0.024412212885874276,-0.0007445363178409676,0.02437600903213024,0.024411040544509887,0.02425898890942335,128
untrained,2,-0.38461440801620483,2,3,30,0.016379362500774923,0.016411960433801838,-0.0009941024060224175,0.01639012756446997,0.016401364902655282,0.01625522435642779,128
untrained,2,-0.38461440801620483,2,3,40,0.012354658149964,0.012338561963365528,0.0006518463984829707,0.012350116856396198,0.012343077640980481,0.0122722121886909,128
untrained,2,-0.38461440801620483,2,3,49,0.010099636945470215,0.010103701413073997,-0.00020117801976334286,0.010111233561622853,0.010092134454420634,0.010034976294264197,128
untrained,2,-0.38461440801620483,3,0,5,0.0908113646582474,0.09087637408229958,-0.0003578085373424666,0.09126975610852242,0.090418591350317,0.09155826829373837,128
untrained,2,-0.38461440801620483,3,0,10,0.047619576468789504,0.047644052535864956,-0.00025692982023600003,0.047785728424787524,0.04747744351625442,0.04736828291788697,128
untrained,2,-0.38461440801620483,3,0,20,0.02438920016712371,0.02438436624798579,9.910940480917235e-05,0.024468827433884142,0.02430487871170044,0.02452587289735675,128
untrained,2,-0.38461440801620483,3,0,30,0.016390733693906773,0.016395887192049173,-0.00015718296070120347,0.01639064686993758,0.01639600160221259,0.01640055258758366,128
untrained,2,-0.38461440801620483,3,0,40,0.012356506733454077,0.012336935621341938,0.0007925631359997399,0.01241114642471075,0.012282266002148389,0.012263518176041543,128
untrained,2,-0.38461440801620483,3,0,49,0.010100353732968389,0.010102038068007578,-8.337305085947392e-05,0.010118404821473725,0.010083999560803783,0.010082196444272995,128
untrained,2,-0.38461440801620483,3,1,5,0.09086761715284282,0.09082327021902929,0.0002440790204437546,0.09064616337418556,0.09104431122541427,0.09154764655977488,128
untrained,2,-0.38461440801620483,3,1,10,0.047573248301547,0.047580209127656974,-7.315368561440063e-05,0.04754369370639324,0.04760963544249534,0.04846672620624304,128
untrained,2,-0.38461440801620483,3,1,20,0.024396924603229776,0.024378288588213136,0.0003820796219405777,0.024333015084266663,0.024442736804485322,0.024484953610226512,128
untrained,2,-0.38461440801620483,3,1,30,0.016380068144873174,0.016400464334636156,-0.0006222043456770936,0.016366547221938768,0.016414092356959977,0.01658081985078752,128
untrained,2,-0.38461440801620483,3,1,40,0.012349828867845133,0.012338316663750992,0.000466304934849851,0.012336561735719443,0.012351565435528756,0.01247492537368089,128
untrained,2,-0.38461440801620483,3,1,49,0.010101451545982472,0.010098286390530984,0.00015669289677317118,0.010081043048780792,0.010118671825953893,0.010213970788754523,128
untrained,2,-0.38461440801620483,3,2,5,0.09094531754213929,0.09068090627806105,0.0014557989397970081,0.09114075601100921,0.09048299491405487,0.0918812695890665,128
untrained,2,-0.38461440801620483,3,2,10,0.04763250994536043,0.047597600775919145,0.0003665770120029887,0.0475821316242218,0.04764863513410091,0.04769234545528889,128
untrained,2,-0.38461440801620483,3,2,20,0.024407640042953087,0.024374070708442865,0.0006881541051442826,0.024387449584901334,0.02439523171633482,0.02434637420810759,128
untrained,2,-0.38461440801620483,3,2,30,0.01638828022941869,0.01639370399435567,-0.00016544956216775806,0.016438074658314386,0.016343936945001285,0.016539648175239563,128
untrained,2,-0.38461440801620483,3,2,40,0.012348013491324602,0.01234169283448813,0.0002560037269300704,0.012371247168630362,0.012318449281156062,0.01241215958725661,128
untrained,2,-0.38461440801620483,3,2,49,0.01010207903182204,0.010098905267501112,0.00015710939000518757,0.01015006537948336,0.010050895642869326,0.010152910137549043,128
untrained,2,-0.38461440801620483,3,3,5,0.09094125540098558,0.09106726247828811,-0.0006923141772157335,0.09115122258663177,0.09085847362875939,0.08995151426643133,128
untrained,2,-0.38461440801620483,3,3,10,0.04766336979310205,0.047636565888763235,0.00028125836756086336,0.04776935763657093,0.04753107950091362,0.046995623502880335,128
untrained,2,-0.38461440801620483,3,3,20,0.024383196617132258,0.02440934265609336,-0.0005358614113964427,0.024399932846426962,0.024391852505505084,0.024164319038391113,128
untrained,2,-0.38461440801620483,3,3,30,0.016390690254291313,0.016399973167656616,-0.00028309623521695517,0.016461697965860368,0.016329013680418333,0.016278638504445553,128
untrained,2,-0.38461440801620483,3,3,40,0.012347731605195476,0.012347876281708525,-5.858390435495269e-06,0.012361758016049862,0.012333849724382163,0.012175675830803812,128
untrained,2,-0.38461440801620483,3,3,49,0.010101616976156214,0.01010271294579622,-5.424429536570306e-05,0.01012877998303394,0.010075558205040134,0.00998743693344295,128
untrained,2,-0.38461440801620483,4,0,5,0.090900456491705,0.09073568497648918,0.0009071515937469306,0.09070117846131324,0.09093341305851936,0.0918270293623209,128
untrained,2,-0.38461440801620483,4,0,10,0.047634375972981834,0.04754909664202647,0.0008959468341672832,0.04750278852880001,0.04768228381872177,0.04814928537234664,128
untrained,2,-0.38461440801620483,4,0,20,0.02439580256955227,0.024368345785409525,0.0005630526743196793,0.024355323798954488,0.02440961878746748,0.024701141752302647,128
untrained,2,-0.38461440801620483,4,0,30,0.016393802053641274,0.016385114131196175,0.00026504605569764014,0.016327558333675066,0.01645131272574266,0.0166338630951941,128
untrained,2,-0.38461440801620483,4,0,40,0.012349079005968216,0.012334666646400963,0.0005838805734609252,0.01230677980929613,0.012376943975687027,0.012651077355258167,128
untrained,2,-0.38461440801620483,4,0,49,0.01010347936760755,0.01009588711017972,0.0003758661161875007,0.010064689860660203,0.010134620477958602,0.010233776178210974,128
untrained,2,-0.38461440801620483,4,1,5,0.09089321368124206,0.09092389688403245,-0.0001687586096535226,0.09063536152243615,0.0911820374429226,0.0909130135551095,128
