model_type,pool_index,layer,key_task,is_self,attention,input_attention,output_attention,same_attention,different_attention
trained,8,4,16,False,0.01848992341547273,0.011459473535069264,0.007030450142337941,0.0206346255194928,0.01590148972925441
trained,8,4,17,False,0.017734138091327623,0.010750881599960849,0.00698325656412635,0.02081538119042913,0.015015394509057789
trained,8,4,18,False,0.01886292509152554,0.011807013681391254,0.007055911264615133,0.02059803164793529,0.016833731983551536
trained,8,4,19,False,0.019592693832237273,0.012581611779751256,0.007011081514065154,0.023499930632256326,0.015805679072554292
trained,8,4,20,False,0.0194271823274903,0.012102326800231822,0.007324855454498902,0.022008913103491068,0.016311300284197104
trained,8,4,21,False,0.02126301478710957,0.013915149262174964,0.0073478655103826895,0.024004906402441902,0.018056395731992643
trained,8,4,22,False,0.020049087528605014,0.012580585957039148,0.007468501658877358,0.02192452233284712,0.01839429186657071
trained,8,4,23,False,0.022227165783988312,0.014266650541685522,0.00796051524230279,0.024252606828052265,0.020137425585989913
trained,8,4,24,False,0.0226218220195733,0.014882315532304347,0.00773950683651492,0.02394603127741242,0.02086423608389768
trained,8,4,25,False,0.02160700917011127,0.013706763726077043,0.007900245283963159,0.024428261859485736,0.018696192385894914
trained,8,4,26,False,0.021972160669974983,0.01405445694399532,0.007917703507700935,0.024989277654295337,0.01947226356714964
trained,8,4,27,False,0.02153732773149386,0.013563913831603713,0.007973414147272706,0.023232243445818312,0.019842412337311544
trained,8,4,28,False,0.02235259980079718,0.014308103462099098,0.00804449628049042,0.02434630090227494,0.020295606778254583
trained,8,4,29,False,0.022716513369232416,0.01469264090701472,0.008023872142075561,0.0258889522344347,0.019641687377141073
trained,8,4,30,False,0.023224987409776077,0.014801715107751079,0.008423272156505845,0.024817788481919303,0.02117709981809769
trained,8,4,31,False,0.023205900215543807,0.014535290712956339,0.00867060906603001,0.025215058667319157,0.02078105355131215
trained,8,4,32,False,0.024397702829446644,0.015803979942575097,0.008593722523073666,0.02719520341368422,0.02168627857015683
trained,8,4,33,False,0.023058699793182313,0.014673765996121801,0.008384933753404766,0.024981479215271333,0.02087954948656261
trained,8,4,34,False,0.02315603697206825,0.014882930350722745,0.008273106548585929,0.023966545252025954,0.022113954349021827
trained,8,4,35,False,0.022216844954527915,0.013813274272251874,0.008403570886002854,0.023247116008803012,0.021218274662700983
trained,8,4,36,False,0.023425984341884032,0.014541183525579982,0.008884801165550016,0.02594181377020094,0.021062630115810672
trained,8,4,37,False,0.022521396254887804,0.014058754619327374,0.008462641591904685,0.023329876836831284,0.021830087203694427
trained,8,4,38,False,0.023545221338281408,0.014948110067052767,0.008597111445851624,0.025706043650367945,0.0212449919312231
trained,8,4,39,False,0.023538417473901063,0.014966767601436004,0.008571650163503364,0.02458258332027232,0.022355029980341595
trained,8,4,40,False,0.02624651021324098,0.017631816677749157,0.008614693957497366,0.027656767364652432,0.024962545108439323
trained,8,4,41,False,0.024981969851069152,0.01620529076899402,0.008776678994763643,0.02631374325316686,0.02360791772130936
trained,8,4,42,False,0.025338625360745937,0.01673747847962659,0.00860114705574233,0.028766368981450796,0.022118623707104813
trained,8,4,43,False,0.0235495213419199,0.014896273438353091,0.008653247859911062,0.024586383283871117,0.022605512318993683
trained,8,4,44,False,0.024304427002789453,0.015749851780128665,0.00855457509169355,0.02592681894489264,0.022917164597606315
trained,8,4,45,False,0.02337166731012985,0.014895527099724859,0.008476139992126264,0.023565258969789123,0.023159033603599815
trained,8,4,46,False,0.023515237757237628,0.014933942817151546,0.008581295012845658,0.025447386853649452,0.02186311014752457
trained,8,4,47,False,0.026052378467284143,0.017028076865244657,0.009024301514727995,0.02628082441022763,0.025816680479144295
trained,8,4,48,False,0.024214562465203926,0.016078951477538794,0.008135611351463012,0.026023832977645926,0.022894284889303347
trained,8,4,49,True,0.018601931871671695,0.018601931871671695,0.0,nan,nan
trained,8,5,0,False,0.006429017063055653,0.0031823610479477793,0.0032466561133333016,0.008903718679337888,0.0030377593184648844
trained,8,5,1,False,0.008023447458981536,0.004457982249732595,0.003565465252904687,0.012331252005727341,0.004222443543018445
trained,8,5,2,False,0.010099041464854963,0.005280943372781621,0.004818098084797384,0.013784601714517643,0.006050967298387016
trained,8,5,3,False,0.010209396918071434,0.0054317338654072955,0.004777663118147757,0.014251702849793694,0.00548195461269026
trained,8,5,4,False,0.012161100821685977,0.00633540144917788,0.005825699234264903,0.017886653236928396,0.006435548155423021
trained,8,5,5,False,0.010900432404014282,0.0054337973924702965,0.005466634778713342,0.016483655881843175,0.006274332678211587
trained,8,5,6,False,0.013892234914237633,0.007102456178472494,0.0067897787084802985,0.019847608512451112,0.006474137690179704
trained,8,5,7,False,0.013633367721922696,0.006769266889023129,0.006864101029350422,0.02077912482162637,0.006920687205186396
trained,8,5,8,False,0.013780722045339644,0.006945921442820691,0.006834800624346826,0.021057876117038923,0.007155253795156283
trained,8,5,9,False,0.016307829035213217,0.008257787489128532,0.008050041375099681,0.023799886598306542,0.00781683085175852
trained,8,5,10,False,0.016280046460451558,0.008055147176492028,0.008224898745538667,0.024189470664543265,0.007316032280990233
trained,8,5,11,False,0.016245204460574314,0.008384003122046124,0.00786120154953096,0.02588563784956932,0.00850570165801426
trained,8,5,12,False,0.017439101386116818,0.008941411957493983,0.008497689486830495,0.025694841984659433,0.00808259598367537
trained,8,5,13,False,0.02035940537462011,0.010434925781737547,0.009924479396431707,0.027679407435158888,0.010000911374347953
trained,8,5,14,False,0.01655145877157338,0.00815278174559353,0.008398677084187511,0.02544161020177266,0.008200104417152364
trained,8,5,15,False,0.018581838987302035,0.009273230374674313,0.009308608568971977,0.02657958314712368,0.009797431467497935
trained,8,5,16,False,0.01918393955565989,0.010087320537422784,0.009096618960029446,0.026931080355175906,0.009833941778071738
trained,8,5,17,False,0.01852565983426757,0.009383206132042687,0.0091424539568834,0.02862553937205424,0.009614001726731658
trained,8,5,18,False,0.019832664693240076,0.010201462442637421,0.009631202075979672,0.028082790771040363,0.010184212074757127
trained,8,5,19,False,0.02030542108695954,0.010488532738236245,0.009816888530622236,0.030929798156850867,0.010007948528688686
trained,8,5,20,False,0.021028515475336462,0.010803452867548913,0.010225062447716482,0.02924900355615786,0.011107236821332883
trained,8,5,21,False,0.022704428294673562,0.011982610041741282,0.010721818165620789,0.031846123126645885,0.01201329340810998
trained,8,5,22,False,0.020390148332808167,0.01044646518130321,0.009943683297024108,0.029902205771456164,0.011997156618984744
trained,8,5,23,False,0.021338750142604113,0.010677687561837956,0.010661062668077648,0.03175982724015529,0.010586845758740627
trained,8,5,24,False,0.022429782373365015,0.011538218968780711,0.010891563186305575,0.031007070591902896,0.01104538175277412
trained,8,5,25,False,0.020886590908048674,0.01084033371444093,0.010046257259091362,0.03097556817990083,0.010477328800507599
trained,8,5,26,False,0.022044731653295457,0.011283712272415869,0.01076101949729491,0.03235804848372936,0.01349941217340529
trained,8,5,27,False,0.021901692409301177,0.01175748095556628,0.010144211730221286,0.030666601553093642,0.0131367838512233
trained,8,5,28,False,0.02216527666314505,0.01123932545306161,0.010925951224635355,0.03288827787798185,0.011101862674372064
trained,8,5,29,False,0.022506258392240852,0.01173746504355222,0.010768793188617565,0.033350621276195085,0.011995567872117344
trained,8,5,30,False,0.02482058765599504,0.012992198098800145,0.011828389659058303,0.03303466970100999,0.014259624719021043
trained,8,5,31,False,0.02474060485837981,0.012889487981738057,0.011851117218611762,0.03459394183009863,0.012848647046384627
trained,8,5,32,False,0.02429148502415046,0.012408578288159333,0.011882906663231552,0.03594714651505153,0.012994459285759008
trained,8,5,33,False,0.024010398978134617,0.012616677267942578,0.011393721637432463,0.032843371072564936,0.013999697581554452
trained,8,5,34,False,0.024064295284915715,0.012658037361688912,0.011406257937778719,0.03238574260224899,0.013365292389478001
trained,8,5,35,False,0.02308894257294014,0.011962356744334102,0.011126586061436683,0.03226217095341001,0.014197967380571823
trained,8,5,36,False,0.02367838067584671,0.012040994479320943,0.011637386225629598,0.03484896740185157,0.0131847987050247
trained,8,5,37,False,0.021761567826615646,0.010772450630611274,0.010989117392455228,0.03195540580140837,0.013045098403117794
trained,8,5,38,False,0.02409697894472629,0.012703761807642877,0.011393217340810224,0.03227088160135529,0.015395728255351706
trained,8,5,39,False,0.023979239747859538,0.012084463967767078,0.011894775874679908,0.032084263751612,0.014793545535455147
trained,8,5,40,False,0.025046094408025965,0.013098746989271604,0.011947347680688836,0.03679006534521697,0.01435382251363637
trained,8,5,41,False,0.02587430679704994,0.01365915301721543,0.012215153386932798,0.035623173472973016,0.01581595203883591
trained,8,5,42,False,0.02461555425543338,0.013006390377995558,0.011609163979301229,0.03459862066853431,0.015237522128066332
trained,8,5,43,False,0.025053493736777455,0.012723959662253037,0.012329534656601027,0.0353712798630605,0.015659689861558267
trained,8,5,44,False,0.024928400962380692,0.013264278444694355,0.01166412241582293,0.03510596517915443,0.016225845606970615
trained,8,5,45,False,0.02583687417791225,0.013932352449046448,0.011904521408723667,0.03441232273271724,0.016417938597561393
trained,8,5,46,False,0.024208782066125423,0.012572876454214565,0.011635905597358942,0.03351737495701192,0.016249260790916025
trained,8,5,47,False,0.025222085998393595,0.013142514129867777,0.012079571795766242,0.03404036625646628,0.01612386012095071
trained,8,5,48,False,0.023592419078340754,0.01261967871687375,0.010972740754368715,0.03346557989371595,0.01638768009866613
trained,8,5,49,True,0.020952001157638733,0.020952001157638733,0.0,nan,nan
trained,9,0,0,False,0.008521880656189751,0.0005818149279548379,0.007940065777802374,0.00861396635365155,0.008403484859237713
trained,9,0,1,False,0.006689481269859243,0.0006758810548035399,0.006013600264850538,0.006583109673490559,0.0068138819464119305
trained,9,0,2,False,0.0074998280324507505,0.0008920336697428866,0.0066077945521101356,0.007692408006848164,0.007259948089261326
trained,9,0,3,False,0.008194252237444744,0.001023652164349187,0.007170599972596392,0.008235053676697943,0.00814179320669999
trained,9,0,4,False,0.008075214456766844,0.0007805309778632363,0.007294683484360576,0.007894768640083276,0.008229508840789396
trained,9,0,5,False,0.009439935762202367,0.001015393036595924,0.008424542626016773,0.009616102953122495,0.009206114116717467
trained,9,0,6,False,0.010183857404626906,0.0012093725988506776,0.008974484822829254,0.010195069659787875,0.010172289382252427
trained,9,0,7,False,0.010240855539450422,0.0011502721205260968,0.009090583480428904,0.01014904977960719,0.010358891516391721
trained,9,0,8,False,0.011164042225573212,0.0015346958057307347,0.009629346241126768,0.011808627064071469,0.01061287527040079
trained,9,0,9,False,0.012533897956018336,0.001483440703850647,0.011050457309465855,0.012590027287263762,0.012504496833398228
trained,9,0,10,False,0.01208259939448908,0.0012379266404423106,0.010844672855455428,0.012459534490781446,0.011728509244593708
trained,9,0,11,False,0.01300236044335179,0.0012184718980279285,0.011783888563513756,0.012782080599398756,0.013244306912920514
trained,9,0,12,False,0.012742683640681207,0.0012770954708685167,0.01146558795880992,0.01279586263699457,0.012654051679419354
trained,9,0,13,False,0.013861018873285502,0.0016569236745453964,0.012204095124616288,0.013744995915400448,0.013988454123867339
trained,9,0,14,False,0.014653780730441213,0.0014577986266886,0.013195982144679874,0.015140815117096498,0.014237331415432087
trained,9,0,15,False,0.014877151435939595,0.0014053893464733846,0.01347176218405366,0.014896066659795384,0.014854322685378379
trained,9,0,16,False,0.016386671195505187,0.0013375388621170714,0.015049132256535813,0.017499004689152123,0.015373949600911853
trained,9,0,17,False,0.016595619672443718,0.001582507614784845,0.015013112541055307,0.016584630560828373,0.016606609322479926
trained,9,0,18,False,0.01691937501891516,0.0014577033723526256,0.0154616717773024,0.016469950370233636,0.017291755402194603
trained,9,0,19,False,0.016931386344367638,0.001916309748594358,0.015015076496638358,0.017497872045406926,0.016346916985062382
trained,9,0,20,False,0.017762326780939475,0.001953133727511158,0.01580919328262098,0.01711169067044359,0.018499714725961288
trained,9,0,21,False,0.01822902902495116,0.0019900219840565114,0.016239007149124518,0.017685128054742157,0.01867968990866627
trained,9,0,22,False,0.019387673382880166,0.0022047867744277028,0.017182886775117368,0.019276500926079118,0.01951366825184474
trained,9,0,23,False,0.019683919090311974,0.0016543193737561523,0.018029599537840113,0.01987393533230805,0.019510918672182666
trained,9,0,24,False,0.019920633494621143,0.0020600999723683344,0.017860533494967967,0.020236540900973175,0.019594697902599968
trained,9,0,25,False,0.01947169180493802,0.0020985777373425663,0.017373114445945248,0.02029355661943555,0.01874651716035955
trained,9,0,26,False,0.02159158850554377,0.002213004033364996,0.019378584722289816,0.020822412741016334,0.022549684527085015
trained,9,0,27,False,0.02096077348687686,0.0018823457894541207,0.019078427489148453,0.019785771173808503,0.02229244289919734
trained,9,0,28,False,0.021472130756592378,0.0019026162419777393,0.019569514552131295,0.022168915485963225,0.02077534596901387
trained,9,0,29,False,0.022021609271178022,0.0019404147378736525,0.020081194292288274,0.021868476830422878,0.022206423804163933
trained,9,0,30,False,0.022488399903522804,0.001866306115516636,0.020622093667043373,0.023546603230530757,0.021638856833459626
trained,9,0,31,False,0.022325112484395504,0.0023557083386549493,0.019969404354924336,0.02261367723555632,0.021965672507097845
trained,9,0,32,False,0.02328774455236271,0.001926907736560679,0.021360836341045797,0.023222101324084983,0.023359843529760838
trained,9,0,33,False,0.02268526901025325,0.001941564577009558,0.0207437043718528,0.022793130483478308,0.02254658940780376
trained,9,0,34,False,0.023372944619040936,0.0018969515685967053,0.02147599315503612,0.023865058662041146,0.022815215339263277
trained,9,0,35,False,0.02282935130642727,0.0019419510094849102,0.02088740060571581,0.022298598173456113,0.02331257514210779
trained,9,0,36,False,0.0219131160993129,0.0016256439121207222,0.020287472056224942,0.020924345729177566,0.02299914218973918
trained,9,0,37,False,0.02380188601091504,0.00205128451307246,0.021750601677922532,0.02445610358308141,0.023354263780148404
trained,9,0,38,False,0.024076791130937636,0.0023268918575922726,0.02174989937338978,0.02395970182682293,0.024213726742792936
trained,9,0,39,False,0.02441564976470545,0.0024671200962984585,0.021948529669316486,0.025880431237279393,0.023082043169372117
trained,9,0,40,False,0.02304855186957866,0.0022941530305615743,0.020754399040015414,0.023001101011267077,0.02309750948869993
trained,9,0,41,False,0.022604093654081225,0.0022062134821680957,0.0203978804347571,0.02482534933369607,0.02127134024631232
trained,9,0,42,False,0.024081893148832023,0.002172057671486982,0.02190983554464765,0.024366481201006814,0.02378827046662096
trained,9,0,43,False,0.022398390749003738,0.0018355915153733804,0.02056279929820448,0.023264819223965918,0.021558621869637414
trained,9,0,44,False,0.021437274175696075,0.0018479537675375468,0.019589320436352864,0.021808702149428427,0.021065845794510096
trained,9,0,45,False,0.020175843528704718,0.001964721910553635,0.01821112143807113,0.02104075622628443,0.01931093106395565
trained,9,0,46,False,0.02061327811679803,0.0020611805712178466,0.018552097491919994,0.020104561158913677,0.021048267655398537
trained,9,0,47,False,0.02224012470105663,0.002449146426442894,0.01979097814182751,0.021770850725231633,0.022680957406533486
trained,9,0,48,False,0.01961431378731504,0.0020471329835345387,0.01756718082469888,0.020038508649530083,0.019262838536607367
trained,9,0,49,True,0.13149269972927868,0.13149269972927868,0.0,nan,nan
trained,9,1,0,False,0.13579576992196962,0.008949959565143217,0.12684581137727946,0.1344275284662015,0.13755493619412715
trained,9,1,1,False,0.014915202074917033,0.008728695418540156,0.006186506743688369,0.015161006562951681,0.014627735777679136
trained,9,1,2,False,0.016506509578903206,0.011705575254381984,0.0048009341771830805,0.016370713920660425,0.016675659014206184
trained,9,1,3,False,0.013339105906197801,0.009244558671525738,0.004094547302884166,0.013974774771163033,0.012521817398789738
trained,9,1,4,False,0.013635542592965066,0.009741472957102815,0.003894069568559644,0.014691944944403939,0.012732241545682367
trained,9,1,5,False,0.01385898828448262,0.010063640281259723,0.0037953479404677637,0.014912673693201314,0.01246046033603224
trained,9,1,6,False,0.01278978560003452,0.009159578130493173,0.003630207362220972,0.013419371621253399,0.012140212151857595
trained,9,1,7,False,0.01376031457039062,0.010151591022804496,0.0036087235012018937,0.01345867146220472,0.01414814154850319
trained,9,1,8,False,0.01375606506189797,0.00991432904083922,0.003841735866444651,0.015130499259458256,0.0125808240170928
trained,9,1,9,False,0.01311312556208577,0.009234551525878487,0.003878574099871912,0.014098964811472055,0.012596733513332549
trained,9,1,10,False,0.013793255522614345,0.009960358565876959,0.003832897048596351,0.014321942693523822,0.013296610068981396
trained,9,1,11,False,0.013893261420889758,0.009685590954177314,0.004207670604046143,0.014130548963239835,0.013632633799656494
trained,9,1,12,False,0.014253812041715719,0.010311692984032561,0.0039421191040673875,0.015380160580389202,0.01237656397279352
trained,9,1,13,False,0.014742170518729836,0.010335464801755734,0.004406705668770883,0.016062694101302483,0.013291759630207158
trained,9,1,14,False,0.013220662149251439,0.009205187951010885,0.004015474250991247,0.01462990781134468,0.012015655042900556
trained,9,1,15,False,0.014135959296254441,0.009800517947951448,0.004335441339208046,0.014756023325026034,0.013387606174139114
trained,9,1,16,False,0.01401190496108029,0.009566123360855272,0.004445781451067887,0.014770497644289596,0.013321245339379381
trained,9,1,17,False,0.014180201920680702,0.009742041518620681,0.00443816035931377,0.014079498694627546,0.014280904884799384
trained,9,1,18,False,0.014789449705858715,0.009964996675989823,0.004824452995308093,0.015484411076738916,0.014213624742946455
trained,9,1,19,False,0.015034428754006512,0.010399661188785103,0.004634767658899364,0.01587211823520752,0.014170146295948633
trained,9,1,20,False,0.0146724981314037,0.009669402750660083,0.005003095054235018,0.015757898065631333,0.013442378266093631
trained,9,1,21,False,0.015027374378405511,0.009573993254889501,0.005453381206280028,0.015777036065942253,0.014406226389110089
trained,9,1,22,False,0.015681191202020273,0.01056391981910565,0.00511727140747098,0.015776807743617716,0.01557282606760661
trained,9,1,23,False,0.014983283472247422,0.009686111025075661,0.005297172470818623,0.015365008722807539,0.014635742739287774
trained,9,1,24,False,0.016787123546237126,0.011562340758246137,0.005224782715231413,0.016897419252647802,0.016673325723598875
trained,9,1,25,False,0.015837066050153226,0.010511984935874352,0.00532508075775695,0.016402788801739614,0.015337898779441328
trained,9,1,26,False,0.016715337376808748,0.010486763228982454,0.006228573963198869,0.017674077485858555,0.01552111725731377
trained,9,1,27,False,0.015984805242624134,0.010326013420126401,0.005658791428686527,0.01629828576765516,0.01562952669337392
trained,9,1,28,False,0.016854802437592298,0.01070373370021116,0.006151068834697071,0.017307843314483762,0.01640176199725829
trained,9,1,29,False,0.016325709962984547,0.010302467711881036,0.006023242362061865,0.01769987368690116,0.014667236422798756
trained,9,1,30,False,0.01742542997817509,0.011500750500999857,0.005924679342570016,0.018586092857284506,0.0164936296904171
trained,9,1,31,False,0.016250263521214947,0.009843646024819463,0.006406617307220586,0.016337915441729654,0.016141082666683616
trained,9,1,32,False,0.016979600448394194,0.010268232505040942,0.006711367967000115,0.01682054712923605,0.017154298753279156
trained,9,1,33,False,0.01736503848223947,0.01082103261796874,0.006544005775140249,0.01753711728896532,0.017143793936286653
trained,9,1,34,False,0.016911621089093387,0.01029671485957806,0.006614906466893444,0.017723092206699008,0.015991954257090886
trained,9,1,35,False,0.01818241985165514,0.011188435222720727,0.006993984442487999,0.017565314093085586,0.018744261990954626
trained,9,1,36,False,0.017061139573343098,0.010300712998287054,0.006760426489563542,0.017864634964003492,0.01617861182627375
trained,9,1,37,False,0.017885573470266536,0.010750156405265443,0.007135417285098811,0.01765926705243496,0.018040415218197985
trained,9,1,38,False,0.017851206386694685,0.011515932907059323,0.006335273424156185,0.01820438649451387,0.017438164833238567
trained,9,1,39,False,0.019182933232514188,0.011984909237071406,0.007198024580247875,0.019410852403914342,0.01897542573400398
trained,9,1,40,False,0.01803852163720876,0.011059895150538068,0.006978626366617391,0.018174012005329133,0.017898729780600184
trained,9,1,41,False,0.017772518913261592,0.0107280516604078,0.007044467441119195,0.018968598005206633,0.01705487170256674
trained,9,1,42,False,0.018394236627500504,0.011517396502313204,0.0068768404353249935,0.01896629551282296,0.01780401726090719
trained,9,1,43,False,0.019604440283728763,0.012224944664922077,0.007379495946224779,0.019919729096785424,0.019298853152073345
trained,9,1,44,False,0.018898020236520097,0.011501961998874322,0.007396058330414235,0.01984007452847436,0.01795596574083902
trained,9,1,45,False,0.021325190842617303,0.013503589354513679,0.007821601362593356,0.02197961983620189,0.02067076152889058
trained,9,1,46,False,0.019641711900476366,0.012280966162506957,0.007360745549704006,0.019341073709271725,0.019898779663270798
trained,9,1,47,False,0.019599843537434936,0.01199848017131444,0.007601363205139933,0.02030605330852972,0.018936434450248875
trained,9,1,48,False,0.01931535778567195,0.012283836811548099,0.007031520877717412,0.01958459583592826,0.019092274829745293
trained,9,1,49,True,0.08992023306200281,0.08992023306200281,0.0,nan,nan
trained,9,2,0,False,0.00739830122620333,0.0010787764625490581,0.006319524742139038,0.007248276378959417,0.007591190282255411
trained,9,2,1,False,0.003529006191456574,0.0016638447135335355,0.0018651614318514476,0.0031251756008714437,0.004001282625121333
trained,9,2,2,False,0.003344703049151576,0.0015246949805600707,0.0018200080085080117,0.003151689319950069,0.003585123520328157
trained,9,2,3,False,0.004125495750486152,0.001995121416996426,0.002130374308762839,0.003749065966177215,0.004609476816507855
trained,9,2,4,False,0.003798187506617978,0.001630634800108055,0.002167552760511171,0.004076800129565773,0.003559953487559181
trained,9,2,5,False,0.004024663656309713,0.001775489903423022,0.0022491736908705207,0.0036696934361291466,0.004495805845892226
trained,9,2,6,False,0.00423215891350992,0.0017240560337370425,0.002508102945284918,0.0037521948518518073,0.004727359975702942
trained,9,2,7,False,0.004623143653589068,0.001974597480511875,0.0026485461166885216,0.004466155442059971,0.004824985777044536
trained,9,2,8,False,0.005152568650373723,0.002312282338721161,0.0028402862008078955,0.004927651080602811,0.005344889433784545
trained,9,2,9,False,0.005505250315763988,0.002457782255589791,0.0030474680534098297,0.005470405646271749,0.005523502397062701
trained,9,2,10,False,0.005587602765444899,0.002301428614600809,0.0032861740837688558,0.00594394953523372,0.0052528527149027495
trained,9,2,11,False,0.005917949456488714,0.002242507805704008,0.003675441439554561,0.005696095515793162,0.006161624913058076
trained,9,2,12,False,0.006043270870577544,0.0021215854085312458,0.003921685489331139,0.005905215645907447,0.0062733628110436266
trained,9,2,13,False,0.006162648627650924,0.0024739130967645906,0.003688735669129528,0.006289249359032334,0.006023595413025164
trained,9,2,14,False,0.006495817608083598,0.0019315869674301211,0.004564230617688736,0.005981497170593021,0.006935598831488818
trained,9,2,15,False,0.006836126074631466,0.0022186595127777764,0.004617466423951555,0.006732702474775059,0.006960947712851238
trained,9,2,16,False,0.0075890616863034666,0.002615380539509715,0.00497368131618714,0.006996406822419557,0.00812864309149002
trained,9,2,17,False,0.007820503342372831,0.00237938229156498,0.005441120949399192,0.007522243569837883,0.008118762933008838
trained,9,2,18,False,0.008567092168959789,0.002269166031283021,0.00629792628751602,0.008186006910520894,0.008882848599127361
trained,9,2,19,False,0.00805043637228664,0.002410669257869813,0.005639767157845199,0.007427255501254247,0.008693400933037675
trained,9,2,20,False,0.008687885638209991,0.002796686953843164,0.005891198503377382,0.008021365279359195,0.009443275164812803
trained,9,2,21,False,0.010033814702183008,0.0031352903556580713,0.006898524465213995,0.009531212645454397,0.010450256496135677
trained,9,2,22,False,0.009807150432607159,0.0029043775416539575,0.006902772998728324,0.00952203681021381,0.010130279530615856
trained,9,2,23,False,0.011487277748528868,0.003232764623589901,0.00825451324635651,0.01056084794862593,0.01233074370660444
trained,9,2,24,False,0.011655027192318812,0.0031526862130704103,0.008502340977429412,0.011053771038468068,0.012275370939206037
trained,9,2,25,False,0.012127186811994761,0.003438092740452703,0.00868909401469864,0.011946302147892614,0.012286790824659607
trained,9,2,26,False,0.012388711897074245,0.003531617710905266,0.008857094260747544,0.011836255362755815,0.01307685961007353
trained,9,2,27,False,0.015613675583153963,0.003623244128903025,0.01199043117230758,0.014370074303930298,0.01702308983852466
trained,9,2,28,False,0.013996074092574418,0.003483009014871641,0.01051306513545569,0.01446728354494553,0.013524864567443728
trained,9,2,29,False,0.014452044619247317,0.003563469891787463,0.010888574819546193,0.013767884378986699,0.015277755727734543
trained,9,2,30,False,0.015786447329446673,0.003228558090995648,0.012557889320305549,0.014945632238921367,0.0164614677147179
trained,9,2,31,False,0.017930616799276322,0.00338661274054175,0.014544004370691255,0.01719738790293185,0.0188439371750543
trained,9,2,32,False,0.01760989846661687,0.0037999921241862467,0.01380990634788759,0.017497194152492193,0.017733688710532228
trained,9,2,33,False,0.01870870220591314,0.0037620635048369877,0.014946638490073383,0.018899568873975012,0.018463301954657903
trained,9,2,34,False,0.018037153087789193,0.003924548835129826,0.014112604461843148,0.018501735045848525,0.017510627411926785
trained,9,2,35,False,0.0191769894445315,0.0035169964448868996,0.01565999278682284,0.018875826424995405,0.01945118191860505
trained,9,2,36,False,0.02107161097228527,0.004379299552965676,0.016692311444785446,0.020419890255625565,0.021787435388894848
trained,9,2,37,False,0.02198577838134952,0.004400214320412488,0.01758556393906474,0.02326776646077633,0.021108628642794336
trained,9,2,38,False,0.02434248587815091,0.004385880329209613,0.01995660539250821,0.024530642814394356,0.024122437446425525
trained,9,2,39,False,0.024031994107645005,0.00493919144719257,0.01909280294785276,0.023432503561260268,0.024577799628474818
trained,9,2,40,False,0.02848106768215075,0.004909178229354438,0.023571889410959557,0.02709404410651097,0.029912123427031534
trained,9,2,41,False,0.025992712326114997,0.004938559691254341,0.021054152864962816,0.025455407080395766,0.02631509522907436
trained,9,2,42,False,0.029429309885017574,0.00529553922751802,0.02413377061020583,0.027922974885083163,0.030983465472384106
trained,9,2,43,False,0.029645308735780418,0.004814332673049648,0.024830976355588064,0.02922598562306828,0.030051729613198682
trained,9,2,44,False,0.02952384273521602,0.005135050301760202,0.02438879295368679,0.02897409556317143,0.030073590285610408
trained,9,2,45,False,0.032444826763821766,0.00631954678465263,0.02612527960445732,0.03230603988049552,0.032583613152382895
trained,9,2,46,False,0.036642277089413255,0.0064942746321321465,0.03014800272649154,0.034572946760108914,0.03841170528228732
trained,9,2,47,False,0.033551717933733016,0.006774898352887249,0.026776819519000128,0.029883847812250737,0.03699729320677844
trained,9,2,48,False,0.032422853633761406,0.007030419757938944,0.025392433861270547,0.03373851183930348,0.03133273651557309
trained,9,2,49,True,0.2881315684498986,0.2881315684498986,0.0,nan,nan
trained,9,3,0,False,0.013593800249509513,0.003892571319738636,0.009701228911580984,0.012455471862469696,0.01505736484458404
trained,9,3,1,False,0.007749558426439762,0.004135462106205523,0.003614096174715087,0.008117573059069506,0.0073191682350332455
trained,9,3,2,False,0.008528448393917643,0.004955732918460853,0.003572715500922641,0.009339756568447806,0.007517871438738024
trained,9,3,3,False,0.009347998042358086,0.005751848966610851,0.0035961490939371288,0.00922594747842393,0.009504920462079878
trained,9,3,4,False,0.010281877912348136,0.0062841002363711596,0.00399777778875432,0.010726065078939674,0.009902065741303175
trained,9,3,5,False,0.0105155852943426,0.006391736365912948,0.004123848968447419,0.010483246947294229,0.010558507083491845
trained,9,3,6,False,0.010629520431393757,0.006165575308841653,0.004463945071620401,0.010912438704130742,0.010337620522708646
trained,9,3,7,False,0.011547593283466995,0.006642473286774475,0.004905119869363261,0.011820119889711754,0.011197201799534793
trained,9,3,8,False,0.01349300125730224,0.008265321623184718,0.005227679946983699,0.01331993851463421,0.013640982719759148
trained,9,3,9,False,0.013464081173879094,0.008199420015444048,0.005264661132969195,0.016030429904772478,0.01211980317852327
trained,9,3,10,False,0.01358045444067102,0.008018380889552645,0.005562073794862954,0.014500678177066746,0.012716002240212578
trained,9,3,11,False,0.014614888350479305,0.008825912220345344,0.005788976144685876,0.015611663474631844,0.01352006961881626
trained,9,3,12,False,0.01476818582159467,0.009068936844414566,0.005699248969904147,0.015137886005686597,0.01415201838244684
trained,9,3,13,False,0.014913381281076,0.008329965792654548,0.00658341555390507,0.015548735627654329,0.014215533575806462
trained,9,3,14,False,0.01676999297342263,0.010425086416944396,0.0063449068838963285,0.01843187322256045,0.015348965302109718
