model_type,pool_index,pool_cosine,layer,head,source_task,key_task,is_self,attention,input_attention,output_attention,same_attention,different_attention,same_count,different_count,num_prompts
trained,0,-0.5101710557937622,3,1,49,44,False,0.0265232278034091,0.017129035550169647,0.009394193068146706,0.0395635066088289,0.013482950220350176,64,64,128
trained,0,-0.5101710557937622,3,1,49,45,False,0.02036885404959321,0.011366662511136383,0.009002191247418523,0.032283218311411996,0.011102126083440252,56,72,128
trained,0,-0.5101710557937622,3,1,49,46,False,0.024835858610458672,0.015456891618669033,0.009378966875374317,0.040897893499244345,0.01273432629157419,55,73,128
trained,0,-0.5101710557937622,3,1,49,47,False,0.02475654031150043,0.015119551913812757,0.009636987815611064,0.03480588136211274,0.01501640952550448,63,65,128
trained,0,-0.5101710557937622,3,1,49,48,False,0.024860859848558903,0.016331691876985133,0.008529168437235057,0.03665926563206004,0.011901955135533066,67,61,128
trained,0,-0.5101710557937622,3,1,49,49,True,0.058264799416065216,0.058264799416065216,0.0,,,0,0,128
trained,0,-0.5101710557937622,3,2,49,0,False,0.027631451841443777,0.006906519192853011,0.020724932197481394,0.0338857290537461,0.020317126886319307,69,59,128
trained,0,-0.5101710557937622,3,2,49,1,False,0.012879548827186227,0.006779299990739673,0.006100248894654214,0.018564671834013356,0.006635233515598735,67,61,128
trained,0,-0.5101710557937622,3,2,49,2,False,0.013945704442448914,0.008034291415242478,0.005911412765271962,0.021220170682476412,0.007112115395791603,62,66,128
trained,0,-0.5101710557937622,3,2,49,3,False,0.015665083075873554,0.01019631716189906,0.005468766146805137,0.023248238147984088,0.006219398916551941,71,57,128
trained,0,-0.5101710557937622,3,2,49,4,False,0.012708020280115306,0.006782890384783968,0.005925129808019847,0.020462135604599065,0.006482885547087226,57,71,128
trained,0,-0.5101710557937622,3,2,49,5,False,0.013557644211687148,0.007930343854241073,0.005627300939522684,0.019832542805529353,0.006665543973690174,67,61,128
trained,0,-0.5101710557937622,3,2,49,6,False,0.013544532819651067,0.007977163942996413,0.005567368643824011,0.02014852361753583,0.0069405423710122705,64,64,128
trained,0,-0.5101710557937622,3,2,49,7,False,0.014299677568487823,0.008271404833067209,0.006028272619005293,0.020523172529304728,0.007246382907032967,68,60,128
trained,0,-0.5101710557937622,3,2,49,8,False,0.01720467396080494,0.010561732400674373,0.006642941734753549,0.026533315804871647,0.007274184135660049,66,62,128
trained,0,-0.5101710557937622,3,2,49,9,False,0.013908779132179916,0.00761482072994113,0.006293958285823464,0.020270563662052155,0.008468992198291033,59,69,128
trained,0,-0.5101710557937622,3,2,49,10,False,0.014044342562556267,0.007220175088150427,0.006824167387094349,0.022195410811238818,0.008096266034487131,54,74,128
trained,0,-0.5101710557937622,3,2,49,11,False,0.015379181713797152,0.008864369650837034,0.006514811946544796,0.024782119160991604,0.007338988716187684,59,69,128
trained,0,-0.5101710557937622,3,2,49,12,False,0.01779954379890114,0.010982187610352412,0.006817355810198933,0.02644360287865596,0.008305249399826175,67,61,128
trained,0,-0.5101710557937622,3,2,49,13,False,0.018266589497216046,0.01053020788822323,0.007736381143331528,0.026969722472131252,0.00956345588201657,64,64,128
trained,0,-0.5101710557937622,3,2,49,14,False,0.014991601812653244,0.007971001148689538,0.007020600663963705,0.023342368592109,0.00849656124288837,56,72,128
trained,0,-0.5101710557937622,3,2,49,15,False,0.017565755639225245,0.010216778435278684,0.00734897650545463,0.02844139728052863,0.008554509415158203,58,70,128
trained,0,-0.5101710557937622,3,2,49,16,False,0.0185804475331679,0.010942030232399702,0.007638417126145214,0.028028706670738757,0.009132188512012362,64,64,128
trained,0,-0.5101710557937622,3,2,49,17,False,0.017621802049688995,0.009941092401277274,0.007680709881242365,0.027647758352345432,0.009314581592168128,58,70,128
trained,0,-0.5101710557937622,3,2,49,18,False,0.019352396484464407,0.01110146299470216,0.008250933547969908,0.030377202892097933,0.010217556144509997,58,70,128
trained,0,-0.5101710557937622,3,2,49,19,False,0.01847901230212301,0.010190561530180275,0.008288451004773378,0.02668821602128446,0.010269809747114778,64,64,128
trained,0,-0.5101710557937622,3,2,49,20,False,0.021921065170317888,0.014135805773548782,0.00778525898931548,0.033272242283119875,0.00905639628569285,68,60,128
trained,0,-0.5101710557937622,3,2,49,21,False,0.018387776566669345,0.010321559268049896,0.00806621671654284,0.026491008466109633,0.01028454361949116,64,64,128
trained,0,-0.5101710557937622,3,2,49,22,False,0.02042594226077199,0.012188090244308114,0.00823785166721791,0.031082566947706284,0.01041517299458836,62,66,128
trained,0,-0.5101710557937622,3,2,49,23,False,0.01792401378042996,0.009326714964117855,0.008597298699896783,0.026959296172628038,0.011741978753554193,52,76,128
trained,0,-0.5101710557937622,3,2,49,24,False,0.017769540660083294,0.009309053886681795,0.008460486656986177,0.024005328497243305,0.011725623848346564,63,65,128
trained,0,-0.5101710557937622,3,2,49,25,False,0.018842683406546712,0.01058994885534048,0.008252734551206231,0.028221398840347925,0.010567346587777138,60,68,128
trained,0,-0.5101710557937622,3,2,49,26,False,0.02177338069304824,0.013779523898847401,0.00799385627033189,0.031228638645531475,0.010715535762956587,69,59,128
trained,0,-0.5101710557937622,3,2,49,27,False,0.021892847260460258,0.01322745974175632,0.008665387867949903,0.031731256203992024,0.010018906973559281,70,58,128
trained,0,-0.5101710557937622,3,2,49,28,False,0.01952827803324908,0.01096339093055576,0.008564886753447354,0.030627849030083622,0.010331489731158529,58,70,128
trained,0,-0.5101710557937622,3,2,49,29,False,0.02139476698357612,0.012547324527986348,0.00884744239738211,0.03550862011156584,0.010063927095960563,57,71,128
trained,0,-0.5101710557937622,3,2,49,30,False,0.020274577080272138,0.01180782011942938,0.008466757426504046,0.031943292838746105,0.010606213765484946,58,70,128
trained,0,-0.5101710557937622,3,2,49,31,False,0.02209910354577005,0.012782267789589241,0.009316835785284638,0.03272772663169437,0.011797514385901965,63,65,128
trained,0,-0.5101710557937622,3,2,49,32,False,0.02054911316372454,0.011435450345743448,0.009113662876188755,0.029204819789704156,0.010739312693476676,68,60,128
trained,0,-0.5101710557937622,3,2,49,33,False,0.020798312267288566,0.01174594007898122,0.009052372421137989,0.03031830587348,0.01213085751480131,61,67,128
trained,0,-0.5101710557937622,3,2,49,34,False,0.02198115736246109,0.012559922179207206,0.009421235066838562,0.031112303491681814,0.01285001152427867,64,64,128
trained,0,-0.5101710557937622,3,2,49,35,False,0.022978396620601416,0.013581772102043033,0.009396623529028147,0.033267599840958915,0.012025373176701607,66,62,128
trained,0,-0.5101710557937622,3,2,49,36,False,0.020200064405798912,0.010885412048082799,0.009314652066677809,0.03290229951435665,0.011223817368348439,53,75,128
trained,0,-0.5101710557937622,3,2,49,37,False,0.022052068496122956,0.01245999475941062,0.00959207455161959,0.033506895919315154,0.011623048293056772,61,67,128
trained,0,-0.5101710557937622,3,2,49,38,False,0.019602669752202928,0.010446361498907208,0.009156308020465076,0.027611378981516912,0.011339715430660853,65,63,128
trained,0,-0.5101710557937622,3,2,49,39,False,0.023822917602956295,0.014050229685381055,0.009772688732482493,0.0354999473461738,0.011775189981101051,65,63,128
trained,0,-0.5101710557937622,3,2,49,40,False,0.023262345464900136,0.013667759019881487,0.009594586910679936,0.03041210751502942,0.012108717411756516,78,50,128
trained,0,-0.5101710557937622,3,2,49,41,False,0.024027541279792786,0.014719398459419608,0.009308143053203821,0.03420813465622109,0.011346452003508284,71,57,128
trained,0,-0.5101710557937622,3,2,49,42,False,0.02293028379790485,0.013582131534349173,0.00934815255459398,0.03583152819488008,0.01189878464177035,59,69,128
trained,0,-0.5101710557937622,3,2,49,43,False,0.021122318226844072,0.011307137436233461,0.009815180557779968,0.03257405449604166,0.01163373664021492,58,70,128
trained,0,-0.5101710557937622,3,2,49,44,False,0.027483727550134063,0.017644026083871722,0.009839700418524444,0.0420653757173568,0.012902077054604888,64,64,128
trained,0,-0.5101710557937622,3,2,49,45,False,0.02090589702129364,0.01156290847575292,0.009342988603748381,0.03245984177504267,0.01191949544267522,56,72,128
trained,0,-0.5101710557937622,3,2,49,46,False,0.023003974929451942,0.01337855082238093,0.009625424281693995,0.037209343232891774,0.012301300792661432,55,73,128
trained,0,-0.5101710557937622,3,2,49,47,False,0.021946837659925222,0.012091057957150042,0.009855779469944537,0.029793876740667555,0.014341245763576947,63,65,128
trained,0,-0.5101710557937622,3,2,49,48,False,0.02202135045081377,0.012762205325998366,0.00925914489198476,0.031191227596197555,0.011949518603868172,67,61,128
trained,0,-0.5101710557937622,3,2,49,49,True,0.05165125569328666,0.05165125569328666,0.0,,,0,0,128
trained,0,-0.5101710557937622,3,3,49,0,False,0.027953522745519876,0.005559017969062552,0.022394504863768816,0.033475389731103096,0.02149574559623912,69,59,128
trained,0,-0.5101710557937622,3,3,49,1,False,0.013147022225894034,0.006659104867139831,0.006487917096819729,0.01886675595792372,0.00686469130584451,67,61,128
trained,0,-0.5101710557937622,3,3,49,2,False,0.01267960388213396,0.006723656260874122,0.005955947912298143,0.01930299803854958,0.006457627892042651,62,66,128
trained,0,-0.5101710557937622,3,3,49,3,False,0.016254838788881898,0.0100600955192931,0.006194743269588798,0.023752486202078805,0.006915664529068428,71,57,128
trained,0,-0.5101710557937622,3,3,49,4,False,0.01246242190245539,0.006544274219777435,0.0059181476244702935,0.020006119747433746,0.006406213668450503,57,71,128
trained,0,-0.5101710557937622,3,3,49,5,False,0.012444335618056357,0.006471069646067917,0.005973265448119491,0.01807818306026174,0.006256338300519302,67,61,128
trained,0,-0.5101710557937622,3,3,49,6,False,0.014545372687280178,0.00876242300728336,0.005782949679996818,0.02241623867303133,0.006674506876152009,64,64,128
trained,0,-0.5101710557937622,3,3,49,7,False,0.015350393601693213,0.008802830008789897,0.006547563883941621,0.022454919731792283,0.007298597693443298,68,60,128
trained,0,-0.5101710557937622,3,3,49,8,False,0.017329783062450588,0.010446357657201588,0.006883425405249,0.02656188742680983,0.00750205930202238,66,62,128
trained,0,-0.5101710557937622,3,3,49,9,False,0.014923785463906825,0.008518038201145828,0.006405747262760997,0.023416234527604055,0.0076621257956477175,59,69,128
trained,0,-0.5101710557937622,3,3,49,10,False,0.01479239494074136,0.007630434003658593,0.007161961169913411,0.024033364115489855,0.008048984901727858,54,74,128
trained,0,-0.5101710557937622,3,3,49,11,False,0.015920155798085034,0.009254753356799483,0.0066654024994932115,0.024966006056737093,0.008185298060593397,59,69,128
trained,0,-0.5101710557937622,3,3,49,12,False,0.019514582585543394,0.012480518140364438,0.007034064328763634,0.02958198447725666,0.008456943159709211,67,61,128
trained,0,-0.5101710557937622,3,3,49,13,False,0.017735121306031942,0.009483700967393816,0.008251420047599822,0.024914672831073403,0.010555569780990481,64,64,128
trained,0,-0.5101710557937622,3,3,49,14,False,0.015461388509720564,0.008101223036646843,0.007360165589489043,0.0233438392835004,0.009330593566927645,56,72,128
trained,0,-0.5101710557937622,3,3,49,15,False,0.018745969515293837,0.011349417909514159,0.007396551081910729,0.03103498780521853,0.008563638851046562,58,70,128
trained,0,-0.5101710557937622,3,3,49,16,False,0.018508518231101334,0.010634940583258867,0.007873577356804162,0.02759204967878759,0.009424988238606602,64,64,128
trained,0,-0.5101710557937622,3,3,49,17,False,0.019547616131603718,0.011833283584564924,0.007714332838077098,0.030697872669532382,0.010308831823723656,58,70,128
trained,0,-0.5101710557937622,3,3,49,18,False,0.018478633603081107,0.010764061531517655,0.007714571780525148,0.029523373934729345,0.009327277594379017,58,70,128
trained,0,-0.5101710557937622,3,3,49,19,False,0.022453133133240044,0.014015705441124737,0.008437427692115307,0.03520929650403559,0.009696969529613853,64,64,128
trained,0,-0.5101710557937622,3,3,49,20,False,0.021511668106541038,0.013284297892823815,0.0082273700973019,0.03275596810614362,0.008768129721283912,68,60,128
trained,0,-0.5101710557937622,3,3,49,21,False,0.02030386694241315,0.012153665826190263,0.008150200359523296,0.030022162944078445,0.010585570242255926,64,64,128
trained,0,-0.5101710557937622,3,3,49,22,False,0.020323216216638684,0.012055847269948572,0.008267369063105434,0.03076124071113525,0.010517799323706917,62,66,128
trained,0,-0.5101710557937622,3,3,49,23,False,0.01845001510810107,0.009372554370202124,0.009077460854314268,0.028154625485722836,0.01181001853393881,52,76,128
trained,0,-0.5101710557937622,3,3,49,24,False,0.016626905533485115,0.008128069574013352,0.008498835726641119,0.02335299776187019,0.010107769817113876,63,65,128
trained,0,-0.5101710557937622,3,3,49,25,False,0.019088610424660146,0.010767196654342115,0.008321414177771658,0.029218241199851037,0.010150702231947114,60,68,128
trained,0,-0.5101710557937622,3,3,49,26,False,0.01989167369902134,0.011308695655316114,0.008582978160120547,0.027923532370207966,0.01049848380735365,69,59,128
trained,0,-0.5101710557937622,3,3,49,27,False,0.021476328605785966,0.012935397739056498,0.008540931215975434,0.031066231642450606,0.009902307795810288,70,58,128
trained,0,-0.5101710557937622,3,3,49,28,False,0.021166471298784018,0.012130889110267162,0.009035582421347499,0.034800473472167706,0.009869726853711264,58,70,128
trained,0,-0.5101710557937622,3,3,49,29,False,0.02003315114416182,0.011215398670174181,0.00881775317247957,0.031534441861144284,0.01079972161793373,57,71,128
trained,0,-0.5101710557937622,3,3,49,30,False,0.020367033896036446,0.011937415198190138,0.0084296187851578,0.0317151690351552,0.010964293618287359,58,70,128
trained,0,-0.5101710557937622,3,3,49,31,False,0.02136244042776525,0.012040785513818264,0.009321654797531664,0.031159133192092653,0.011867183045699047,63,65,128
trained,0,-0.5101710557937622,3,3,49,32,False,0.02327544684521854,0.014982640044763684,0.008292806218378246,0.03508147334351259,0.009895283294220765,68,60,128
trained,0,-0.5101710557937622,3,3,49,33,False,0.021597899729385972,0.012713520030956715,0.008884379582013935,0.03250443935394287,0.011668065368239559,61,67,128
trained,0,-0.5101710557937622,3,3,49,34,False,0.022362136282026768,0.013817094382829964,0.008545042132027447,0.033452426781877875,0.011271846829913557,64,64,128
trained,0,-0.5101710557937622,3,3,49,35,False,0.022194404853507876,0.012878600973635912,0.009315803530625999,0.032612850720232185,0.01110379932628524,66,62,128
trained,0,-0.5101710557937622,3,3,49,36,False,0.020441536442376673,0.011467917094705626,0.008973619376774877,0.03400023604901332,0.010860055635372798,53,75,128
trained,0,-0.5101710557937622,3,3,49,37,False,0.02170633594505489,0.01230411499273032,0.009402221185155213,0.03320157674492383,0.011240520306042771,61,67,128
trained,0,-0.5101710557937622,3,3,49,38,False,0.01951945829205215,0.010480676603037864,0.009038782096467912,0.028121337294578552,0.010644504830004677,65,63,128
trained,0,-0.5101710557937622,3,3,49,39,False,0.022245654370635748,0.012641203356906772,0.009604451013728976,0.03230066540149542,0.011871435930804601,65,63,128
trained,0,-0.5101710557937622,3,3,49,40,False,0.024085445562377572,0.01473097677808255,0.009354469017125666,0.032709383429625094,0.010632103309035301,78,50,128
trained,0,-0.5101710557937622,3,3,49,41,False,0.02453248086385429,0.01569107105024159,0.008841409406159073,0.03545500526965504,0.01092722998899326,71,57,128
trained,0,-0.5101710557937622,3,3,49,42,False,0.020454563898965716,0.011397563095670193,0.00905700057046488,0.03218114148762267,0.010427488688973413,59,69,128
trained,0,-0.5101710557937622,3,3,49,43,False,0.020636298693716526,0.011294260970316827,0.009342037315946072,0.03269254467610655,0.01064683816262654,58,70,128
trained,0,-0.5101710557937622,3,3,49,44,False,0.02202501194551587,0.012867776560597122,0.009157235268503428,0.03214119339827448,0.01190883049275726,64,64,128
trained,0,-0.5101710557937622,3,3,49,45,False,0.01939810928888619,0.010549432248808444,0.008848677447531372,0.030505981828485216,0.010758652972678343,56,72,128
trained,0,-0.5101710557937622,3,3,49,46,False,0.023978481302037835,0.01375069038476795,0.010227791033685207,0.03865231979977001,0.01292284904685739,55,73,128
trained,0,-0.5101710557937622,3,3,49,47,False,0.02543419413268566,0.015898650279268622,0.00953554396983236,0.038473896209209685,0.01279571342926759,63,65,128
trained,0,-0.5101710557937622,3,3,49,48,False,0.025319747626781464,0.01573060336522758,0.009589143795892596,0.03735087444977974,0.012105229692380936,67,61,128
trained,0,-0.5101710557937622,3,3,49,49,True,0.04194282693788409,0.04194282693788409,0.0,,,0,0,128
trained,0,-0.5101710557937622,4,0,49,0,False,0.016812359681352973,0.00909797300118953,0.007714386156294495,0.021747794272243114,0.01104040974277561,69,59,128
trained,0,-0.5101710557937622,4,0,49,1,False,0.013972517219372094,0.010207605198957026,0.0037649119331035763,0.019900066861465796,0.007461929815958758,67,61,128
trained,0,-0.5101710557937622,4,0,49,2,False,0.015858983155339956,0.011952720407862216,0.003906262252712622,0.02489441224644261,0.007371154585571,62,66,128
trained,0,-0.5101710557937622,4,0,49,3,False,0.01600048819091171,0.011774700717069209,0.004225787037285045,0.023865075808175852,0.006204247082534589,71,57,128
trained,0,-0.5101710557937622,4,0,49,4,False,0.015242910361848772,0.010750775691121817,0.004492135078180581,0.02496751293278577,0.007435836291439096,57,71,128
trained,0,-0.5101710557937622,4,0,49,5,False,0.015307905385270715,0.010525535617489368,0.004782369011081755,0.023096574331397442,0.006753137060364739,67,61,128
trained,0,-0.5101710557937622,4,0,49,6,False,0.016899534151889384,0.012112299213185906,0.004787235055118799,0.024774032877758145,0.009025035076774657,64,64,128
trained,0,-0.5101710557937622,4,0,49,7,False,0.016239198157563806,0.011076267808675766,0.005162930174265057,0.023593784693409416,0.007904000021517277,68,60,128
trained,0,-0.5101710557937622,4,0,49,8,False,0.018488008878193796,0.013033864030148834,0.005454144673421979,0.028132114559412003,0.008221701869080144,66,62,128
trained,0,-0.5101710557937622,4,0,49,9,False,0.01880989782512188,0.01334901130758226,0.0054608864593319595,0.029616967222448123,0.009569069775550262,59,69,128
trained,0,-0.5101710557937622,4,0,49,10,False,0.01796640537213534,0.012108813738450408,0.005857592273969203,0.03033215538771064,0.00894275015673122,54,74,128
trained,0,-0.5101710557937622,4,0,49,11,False,0.020488226669840515,0.014526407467201352,0.0059618192026391625,0.03412264029858476,0.008829814422389736,59,69,128
trained,0,-0.5101710557937622,4,0,49,12,False,0.021761953132227063,0.01573951740283519,0.006022435263730586,0.03338823278448475,0.00899210462316138,67,61,128
trained,0,-0.5101710557937622,4,0,49,13,False,0.02056011848617345,0.014206931577064097,0.006353186734486371,0.03160313004627824,0.009517107275314629,64,64,128
trained,0,-0.5101710557937622,4,0,49,14,False,0.017599653801880777,0.011261810548603535,0.006337843427900225,0.028198804972427233,0.00935586935116185,56,72,128
trained,0,-0.5101710557937622,4,0,49,15,False,0.020693420548923314,0.014138611848466098,0.006554808176588267,0.033625463216469205,0.009978299428309714,58,70,128
trained,0,-0.5101710557937622,4,0,49,16,False,0.019434171728789806,0.012745698099024594,0.006688473920803517,0.02926755789667368,0.00960078538628295,64,64,128
trained,0,-0.5101710557937622,4,0,49,17,False,0.020796856144443154,0.014182287850417197,0.006614568119402975,0.03412686904956554,0.009751987616930689,58,70,128
trained,0,-0.5101710557937622,4,0,49,18,False,0.021577732171863317,0.01475292700342834,0.006824804237112403,0.03582996463981168,0.009768738597631454,58,70,128
trained,0,-0.5101710557937622,4,0,49,19,False,0.022251743939705193,0.014975029043853283,0.007276714721228927,0.034001928521320224,0.010501560172997415,64,64,128
trained,0,-0.5101710557937622,4,0,49,20,False,0.02317154430784285,0.016362864640541375,0.006808679667301476,0.03440641107804635,0.010438693563143413,68,60,128
trained,0,-0.5101710557937622,4,0,49,21,False,0.020092635648325086,0.013176861335523427,0.006915774662047625,0.030821174615994096,0.009364096855279058,64,64,128
trained,0,-0.5101710557937622,4,0,49,22,False,0.021564403548836708,0.014424218679778278,0.007140184519812465,0.033027053600357424,0.01079646006903865,62,66,128
trained,0,-0.5101710557937622,4,0,49,23,False,0.018117281259037554,0.011136136250570416,0.006981144950259477,0.02916381250207241,0.01055912859737873,52,76,128
trained,0,-0.5101710557937622,4,0,49,24,False,0.0203058454208076,0.01321248768363148,0.007093357970006764,0.030902102826133607,0.0100356274499343,63,65,128
trained,0,-0.5101710557937622,4,0,49,25,False,0.019552600919269025,0.012521264841780066,0.007031335961073637,0.03006369322538376,0.010278106612317702,60,68,128
trained,0,-0.5101710557937622,4,0,49,26,False,0.02216727822087705,0.015035712742246687,0.007131565653253347,0.032576606757398964,0.009993655891236613,69,59,128
trained,0,-0.5101710557937622,4,0,49,27,False,0.023266997886821628,0.01599936850834638,0.007267628971021622,0.0339189710361617,0.010411167260387847,70,58,128
trained,0,-0.5101710557937622,4,0,49,28,False,0.020840876968577504,0.013684260658919811,0.007156616367865354,0.03402681122052258,0.009915388535176005,58,70,128
trained,0,-0.5101710557937622,4,0,49,29,False,0.0214769400190562,0.014068057236727327,0.007408883655443788,0.03448640359075446,0.011032724254567859,57,71,128
trained,0,-0.5101710557937622,4,0,49,30,False,0.019610361894592643,0.012536018621176481,0.007074344030115753,0.030842748181573277,0.01030352913907596,58,70,128
trained,0,-0.5101710557937622,4,0,49,31,False,0.021877220133319497,0.014293678104877472,0.007583542610518634,0.03341562159004666,0.010693847101468307,63,65,128
trained,0,-0.5101710557937622,4,0,49,32,False,0.023482858669012785,0.016221611527726054,0.007261247141286731,0.03421937148360645,0.01131480944653352,68,60,128
trained,0,-0.5101710557937622,4,0,49,33,False,0.02160562132485211,0.014320629881694913,0.007284991384949535,0.03277429205472352,0.01143713106415165,61,67,128
trained,0,-0.5101710557937622,4,0,49,34,False,0.02066875249147415,0.012991158408112824,0.007677594316191971,0.029886867851018906,0.011450639110989869,64,64,128
trained,0,-0.5101710557937622,4,0,49,35,False,0.020000252057798207,0.01263615081552416,0.007364101184066385,0.028504764266086346,0.010947061402182426,66,62,128
trained,0,-0.5101710557937622,4,0,49,36,False,0.02179612684994936,0.014076409977860749,0.0077197166392579675,0.03728323415765222,0.010851904650529225,53,75,128
trained,0,-0.5101710557937622,4,0,49,37,False,0.02003448992036283,0.01259478135034442,0.007439708220772445,0.031657075784245474,0.009452732418900106,61,67,128
trained,0,-0.5101710557937622,4,0,49,38,False,0.02157289977185428,0.01433257618919015,0.007240323640871793,0.03260921354477222,0.010186227245463265,65,63,128
trained,0,-0.5101710557937622,4,0,49,39,False,0.020354803884401917,0.01294314838014543,0.007411656144540757,0.02968000196493589,0.010733568774802344,65,63,128
trained,0,-0.5101710557937622,4,0,49,40,False,0.023581085726618767,0.016524634207598865,0.007056452159304172,0.032450514344068676,0.009744778499007225,78,50,128
trained,0,-0.5101710557937622,4,0,49,41,False,0.02118946984410286,0.013946360675618052,0.007243109692353755,0.02991058310152779,0.010326329749404338,71,57,128
trained,0,-0.5101710557937622,4,0,49,42,False,0.020104132825508714,0.012725747772492468,0.007378385285846889,0.031238679916171703,0.010583288211753403,59,69,128
trained,0,-0.5101710557937622,4,0,49,43,False,0.019571152050048113,0.012365466100163758,0.007205686124507338,0.03032378415609228,0.010661827879292624,58,70,128
trained,0,-0.5101710557937622,4,0,49,44,False,0.022306483471766114,0.01518919167574495,0.007117291970644146,0.03400149173103273,0.010611475096084177,64,64,128
trained,0,-0.5101710557937622,4,0,49,45,False,0.018519130302593112,0.011349369247909635,0.007169761520344764,0.029701374205095426,0.009821831559141478,56,72,128
trained,0,-0.5101710557937622,4,0,49,46,False,0.02157204074319452,0.014672618359327316,0.006899422791320831,0.03722687580368735,0.0097773027644582,55,73,128
trained,0,-0.5101710557937622,4,0,49,47,False,0.019723160890862346,0.012566609075292945,0.007156551233492792,0.029469654910148135,0.010276559052559045,63,65,128
trained,0,-0.5101710557937622,4,0,49,48,False,0.019918831763789058,0.01341617526486516,0.006502655451186001,0.029946486006921798,0.008904849896665479,67,61,128
trained,0,-0.5101710557937622,4,0,49,49,True,0.025192641653120518,0.025192641653120518,0.0,,,0,0,128
trained,0,-0.5101710557937622,4,1,49,0,False,0.007999186345841736,0.0032168908219318837,0.004782295669429004,0.006306686965019807,0.00997855021791943,69,59,128
trained,0,-0.5101710557937622,4,1,49,1,False,0.008032514189835638,0.004451965185580775,0.003580549033358693,0.004345516715921573,0.012082167152987152,67,61,128
trained,0,-0.5101710557937622,4,1,49,2,False,0.009809221199247986,0.006086289562517777,0.003722931636730209,0.004534845450712788,0.014763937867952116,62,66,128
trained,0,-0.5101710557937622,4,1,49,3,False,0.009322600322775543,0.005391004757257178,0.003931595565518364,0.004832502821801414,0.014915529246393004,71,57,128
trained,0,-0.5101710557937622,4,1,49,4,False,0.01168904866790399,0.007495941303204745,0.00419310710276477,0.005566020904664407,0.016604719027666977,57,71,128
trained,0,-0.5101710557937622,4,1,49,5,False,0.012057597865350544,0.007447929820045829,0.00460966833634302,0.005905723894265161,0.01881457449959927,67,61,128
trained,0,-0.5101710557937622,4,1,49,6,False,0.01312893012072891,0.008151874353643507,0.004977055650670081,0.006371146650053561,0.019886713242158294,64,64,128
trained,0,-0.5101710557937622,4,1,49,7,False,0.01309087045956403,0.00803621846716851,0.00505465199239552,0.006329158540157711,0.02075414334734281,68,60,128
trained,0,-0.5101710557937622,4,1,49,8,False,0.012892927159555256,0.007654114800971001,0.005238812882453203,0.00604761414455645,0.02017987399331985,66,62,128
trained,0,-0.5101710557937622,4,1,49,9,False,0.01557475293520838,0.00990965700475499,0.005665095988661051,0.007488219667289217,0.022489324428033138,59,69,128
trained,0,-0.5101710557937622,4,1,49,10,False,0.01612408913206309,0.010303930204827338,0.0058201588108204305,0.007362921239325294,0.02251737313093366,54,74,128
trained,0,-0.5101710557937622,4,1,49,11,False,0.016619684756733477,0.010560363589320332,0.006059320759959519,0.007751713364811267,0.024202442471531853,59,69,128
trained,0,-0.5101710557937622,4,1,49,12,False,0.015875848941504955,0.009441057045478374,0.00643479241989553,0.007508677555553948,0.025066021524491857,67,61,128
trained,0,-0.5101710557937622,4,1,49,13,False,0.015863627777434886,0.009475148050114512,0.006388479901943356,0.008139650570228696,0.023587604984641075,64,64,128
trained,0,-0.5101710557937622,4,1,49,14,False,0.019129836466163397,0.012534785317257047,0.006595050799660385,0.007950073241123132,0.027825207139054935,56,72,128
trained,0,-0.5101710557937622,4,1,49,15,False,0.019127930514514446,0.012242861208505929,0.006885068898554891,0.008198138711781338,0.02818404265812465,58,70,128
trained,0,-0.5101710557937622,4,1,49,16,False,0.018161723390221596,0.011054482427425683,0.007107241544872522,0.009187604300677776,0.027135843643918633,64,64,128
trained,0,-0.5101710557937622,4,1,49,17,False,0.018060221918858588,0.010947414091788232,0.0071128070703707635,0.00909911706272898,0.02548513753073556,58,70,128
trained,0,-0.5101710557937622,4,1,49,18,False,0.021327994065359235,0.013959681149572134,0.007368313556071371,0.009684927504638145,0.03097510699714933,58,70,128
trained,0,-0.5101710557937622,4,1,49,19,False,0.019231900456361473,0.011790237680543214,0.007441663241479546,0.009162998700048774,0.02930080285295844,64,64,128
trained,0,-0.5101710557937622,4,1,49,20,False,0.01880776835605502,0.011459912348072976,0.007347856124397367,0.009252167087705696,0.029637450973192852,68,60,128
trained,0,-0.5101710557937622,4,1,49,21,False,0.020679028006270528,0.012680094572715461,0.00799893360817805,0.010180283687077463,0.031177772907540202,64,64,128
trained,0,-0.5101710557937622,4,1,49,22,False,0.02122067636810243,0.013587226159870625,0.007633450150024146,0.009194679858703767,0.03251782443487283,62,66,128
trained,0,-0.5101710557937622,4,1,49,23,False,0.02260974934324622,0.014478437951765954,0.008131311798933893,0.00982433084685069,0.031357668340206146,52,76,128
trained,0,-0.5101710557937622,4,1,49,24,False,0.02195610082708299,0.013745960546657443,0.008210139581933618,0.010647618108325534,0.03291663046066578,63,65,128
trained,0,-0.5101710557937622,4,1,49,25,False,0.021500386763364077,0.01325664552859962,0.008243741118349135,0.010693477963407834,0.031035895075868156,60,68,128
trained,0,-0.5101710557937622,4,1,49,26,False,0.0214885538443923,0.013083345955237746,0.008405207307077944,0.010739513983329138,0.03405946442636393,69,59,128
trained,0,-0.5101710557937622,4,1,49,27,False,0.020605505211278796,0.012272703985217959,0.008332800935022533,0.010593720419066293,0.032688694524353946,70,58,128
