T,pool_index,layer,position,score,num_prompts
5,4,5,49,0.9779711365699768,128
5,4,6,5,0.9053980112075806,128
5,4,6,10,0.9448159337043762,128
5,4,6,20,0.9525203108787537,128
5,4,6,30,0.9510217905044556,128
5,4,6,40,0.9598696231842041,128
5,4,6,49,0.9421122670173645,128
5,5,0,5,-0.06971036642789841,128
5,5,0,10,-0.05808211490511894,128
5,5,0,20,-0.10644053667783737,128
5,5,0,30,-0.06610211730003357,128
5,5,0,40,-0.04064442589879036,128
5,5,0,49,-0.13113684952259064,128
5,5,1,5,0.45568662881851196,128
5,5,1,10,0.5584138035774231,128
5,5,1,20,0.5546948313713074,128
5,5,1,30,0.590276300907135,128
5,5,1,40,0.5195910930633545,128
5,5,1,49,0.6080284714698792,128
5,5,2,5,0.7619492411613464,128
5,5,2,10,0.7838331460952759,128
5,5,2,20,0.792767345905304,128
5,5,2,30,0.7698203325271606,128
5,5,2,40,0.7998656034469604,128
5,5,2,49,0.7885857224464417,128
5,5,3,5,0.820940375328064,128
5,5,3,10,0.8059837818145752,128
5,5,3,20,0.848171591758728,128
5,5,3,30,0.8164395093917847,128
5,5,3,40,0.8518372178077698,128
5,5,3,49,0.8467156887054443,128
5,5,4,5,0.8532856106758118,128
5,5,4,10,0.8604384660720825,128
5,5,4,20,0.8796627521514893,128
5,5,4,30,0.8552704453468323,128
5,5,4,40,0.8938612937927246,128
5,5,4,49,0.912615180015564,128
5,5,5,5,0.8919528722763062,128
5,5,5,10,0.9234102368354797,128
5,5,5,20,0.924730658531189,128
5,5,5,30,0.9278407096862793,128
5,5,5,40,0.9505097270011902,128
5,5,5,49,0.9541270732879639,128
5,5,6,5,0.8366445302963257,128
5,5,6,10,0.9006547331809998,128
5,5,6,20,0.8798044323921204,128
5,5,6,30,0.8948656320571899,128
5,5,6,40,0.9206443428993225,128
5,5,6,49,0.9106060266494751,128
5,6,0,5,-0.023297075182199478,128
5,6,0,10,-0.05483385547995567,128
5,6,0,20,-0.07715995609760284,128
5,6,0,30,-0.04792051762342453,128
5,6,0,40,-0.09146380424499512,128
5,6,0,49,-0.036030370742082596,128
5,6,1,5,0.7621882557868958,128
5,6,1,10,0.7148568630218506,128
5,6,1,20,0.7527751326560974,128
5,6,1,30,0.7256526947021484,128
5,6,1,40,0.7733215689659119,128
5,6,1,49,0.7739201784133911,128
5,6,2,5,0.8853340744972229,128
5,6,2,10,0.8941546678543091,128
5,6,2,20,0.8958253264427185,128
5,6,2,30,0.8960053324699402,128
5,6,2,40,0.8737300634384155,128
5,6,2,49,0.8734616041183472,128
5,6,3,5,0.9045769572257996,128
5,6,3,10,0.9294649362564087,128
5,6,3,20,0.9288594126701355,128
5,6,3,30,0.9413501620292664,128
5,6,3,40,0.9283555150032043,128
5,6,3,49,0.9276068210601807,128
5,6,4,5,0.9396781921386719,128
5,6,4,10,0.9657366275787354,128
5,6,4,20,0.976142168045044,128
5,6,4,30,0.9726933240890503,128
5,6,4,40,0.970049262046814,128
5,6,4,49,0.9745896458625793,128
5,6,5,5,0.9690417051315308,128
5,6,5,10,0.9848682284355164,128
5,6,5,20,0.9879274368286133,128
5,6,5,30,0.9908100962638855,128
5,6,5,40,0.9858603477478027,128
5,6,5,49,0.98367840051651,128
5,6,6,5,0.9110242128372192,128
5,6,6,10,0.9481908082962036,128
5,6,6,20,0.9597002863883972,128
5,6,6,30,0.9697266817092896,128
5,6,6,40,0.967238187789917,128
5,6,6,49,0.9520798325538635,128
5,7,0,5,-0.10429057478904724,128
5,7,0,10,-0.07144094258546829,128
5,7,0,20,-0.05634436383843422,128
5,7,0,30,-0.07303265482187271,128
5,7,0,40,-0.06428506225347519,128
5,7,0,49,-0.06517855823040009,128
5,7,1,5,0.2611389458179474,128
5,7,1,10,0.3360395133495331,128
5,7,1,20,0.31744933128356934,128
5,7,1,30,0.4433252215385437,128
5,7,1,40,0.45226767659187317,128
5,7,1,49,0.39808839559555054,128
5,7,2,5,0.7011367678642273,128
5,7,2,10,0.6536922454833984,128
5,7,2,20,0.6685189008712769,128
5,7,2,30,0.7063672542572021,128
5,7,2,40,0.7192746996879578,128
5,7,2,49,0.7019863724708557,128
5,7,3,5,0.6957656145095825,128
5,7,3,10,0.6866921782493591,128
5,7,3,20,0.6811674237251282,128
5,7,3,30,0.726043164730072,128
5,7,3,40,0.7376742959022522,128
5,7,3,49,0.7509332299232483,128
5,7,4,5,0.7197444438934326,128
5,7,4,10,0.7195618152618408,128
5,7,4,20,0.7364240884780884,128
5,7,4,30,0.7656446099281311,128
5,7,4,40,0.8006493449211121,128
5,7,4,49,0.7953226566314697,128
5,7,5,5,0.7739570140838623,128
5,7,5,10,0.7465459108352661,128
5,7,5,20,0.8010387420654297,128
5,7,5,30,0.818457841873169,128
5,7,5,40,0.84586501121521,128
5,7,5,49,0.8310373425483704,128
5,7,6,5,0.7411577701568604,128
5,7,6,10,0.7306154370307922,128
5,7,6,20,0.764237105846405,128
5,7,6,30,0.7810300588607788,128
5,7,6,40,0.7885006666183472,128
5,7,6,49,0.7818286418914795,128
5,8,0,5,-0.11169200390577316,128
5,8,0,10,-0.11519608646631241,128
5,8,0,20,-0.052682824432849884,128
5,8,0,30,-0.11514922231435776,128
5,8,0,40,-0.17169159650802612,128
5,8,0,49,-0.07143881916999817,128
5,8,1,5,0.6178084015846252,128
5,8,1,10,0.7245445251464844,128
5,8,1,20,0.7091532945632935,128
5,8,1,30,0.6348826885223389,128
5,8,1,40,0.6902005672454834,128
5,8,1,49,0.6508527398109436,128
5,8,2,5,0.8376344442367554,128
5,8,2,10,0.8842089176177979,128
5,8,2,20,0.899441123008728,128
5,8,2,30,0.8816271424293518,128
5,8,2,40,0.8626617789268494,128
5,8,2,49,0.8580335974693298,128
5,8,3,5,0.8999314308166504,128
5,8,3,10,0.9138033390045166,128
5,8,3,20,0.9317879676818848,128
5,8,3,30,0.9072442054748535,128
5,8,3,40,0.9046506881713867,128
5,8,3,49,0.8942036628723145,128
5,8,4,5,0.9136133193969727,128
5,8,4,10,0.9449800848960876,128
5,8,4,20,0.9695090651512146,128
5,8,4,30,0.9594753384590149,128
5,8,4,40,0.9512743353843689,128
5,8,4,49,0.9473654627799988,128
5,8,5,5,0.9549148678779602,128
5,8,5,10,0.9716382622718811,128
5,8,5,20,0.9808684587478638,128
5,8,5,30,0.9864801168441772,128
5,8,5,40,0.9806788563728333,128
5,8,5,49,0.9772568345069885,128
5,8,6,5,0.8866577744483948,128
5,8,6,10,0.9328917860984802,128
5,8,6,20,0.9461440443992615,128
5,8,6,30,0.9517072439193726,128
5,8,6,40,0.9466911554336548,128
5,8,6,49,0.9538362622261047,128
5,9,0,5,0.06465093791484833,128
5,9,0,10,-0.04899699613451958,128
5,9,0,20,-0.13009576499462128,128
5,9,0,30,-0.06136249750852585,128
5,9,0,40,-0.08710502833127975,128
5,9,0,49,-0.10863854736089706,128
5,9,1,5,0.6857330799102783,128
5,9,1,10,0.6865482330322266,128
5,9,1,20,0.7390512824058533,128
5,9,1,30,0.7174553275108337,128
5,9,1,40,0.7155314683914185,128
5,9,1,49,0.6594167947769165,128
5,9,2,5,0.868662416934967,128
5,9,2,10,0.86603844165802,128
5,9,2,20,0.8936852812767029,128
5,9,2,30,0.8783071637153625,128
5,9,2,40,0.8552994132041931,128
5,9,2,49,0.8866655826568604,128
5,9,3,5,0.8984582424163818,128
5,9,3,10,0.9065883159637451,128
5,9,3,20,0.9238370060920715,128
5,9,3,30,0.9189900159835815,128
5,9,3,40,0.9100134968757629,128
5,9,3,49,0.917793333530426,128
5,9,4,5,0.9260865449905396,128
5,9,4,10,0.9415767192840576,128
5,9,4,20,0.9532705545425415,128
5,9,4,30,0.9592347145080566,128
5,9,4,40,0.9568556547164917,128
5,9,4,49,0.9592936635017395,128
5,9,5,5,0.9736552834510803,128
5,9,5,10,0.9767162203788757,128
5,9,5,20,0.9830074310302734,128
5,9,5,30,0.987422525882721,128
5,9,5,40,0.9855765700340271,128
5,9,5,49,0.9844917058944702,128
5,9,6,5,0.9330815672874451,128
5,9,6,10,0.9391937255859375,128
5,9,6,20,0.9542943835258484,128
5,9,6,30,0.9602922201156616,128
5,9,6,40,0.9531699419021606,128
5,9,6,49,0.9370532631874084,128
