T,K,N,d,noise_std,method,pool_index,position,num_examples,mse
3,2,50,4,0.0,ridge_current,4,5,200,0.26685914484350265
3,2,50,4,0.0,ridge_current,4,6,200,0.27200706987631057
3,2,50,4,0.0,ridge_current,4,7,200,0.26564971199278664
3,2,50,4,0.0,ridge_current,4,8,200,0.30677522145497416
3,2,50,4,0.0,ridge_current,4,9,200,0.22674498350715602
3,2,50,4,0.0,ridge_current,4,10,200,0.29534091799364726
3,2,50,4,0.0,ridge_current,4,11,200,0.2632284015301199
3,2,50,4,0.0,ridge_current,4,12,200,0.2731500609635231
3,2,50,4,0.0,ridge_current,4,13,200,0.21442902623823137
3,2,50,4,0.0,ridge_current,4,14,200,0.21381612081232476
3,2,50,4,0.0,ridge_current,4,15,200,0.2645346051003557
3,2,50,4,0.0,ridge_current,4,16,200,0.23477442446694213
3,2,50,4,0.0,ridge_current,4,17,200,0.17982164300174014
3,2,50,4,0.0,ridge_current,4,18,200,0.2106575597888931
3,2,50,4,0.0,ridge_current,4,19,200,0.23545050311998203
3,2,50,4,0.0,ridge_current,4,20,200,0.22118891828456014
3,2,50,4,0.0,ridge_current,4,21,200,0.23810053073083343
3,2,50,4,0.0,ridge_current,4,22,200,0.21144075853083413
3,2,50,4,0.0,ridge_current,4,23,200,0.22829735271167265
3,2,50,4,0.0,ridge_current,4,24,200,0.22814538166248974
3,2,50,4,0.0,ridge_current,4,25,200,0.22291655622000253
3,2,50,4,0.0,ridge_current,4,26,200,0.2391838148762586
3,2,50,4,0.0,ridge_current,4,27,200,0.29979303068930213
3,2,50,4,0.0,ridge_current,4,28,200,0.25019963135220274
3,2,50,4,0.0,ridge_current,4,29,200,0.3288084287568785
3,2,50,4,0.0,ridge_current,4,30,200,0.221889242709537
3,2,50,4,0.0,ridge_current,4,31,200,0.21882297943760073
3,2,50,4,0.0,ridge_current,4,32,200,0.2516115383932427
3,2,50,4,0.0,ridge_current,4,33,200,0.2687402557664592
3,2,50,4,0.0,ridge_current,4,34,200,0.25110038454539807
3,2,50,4,0.0,ridge_current,4,35,200,0.2833085259060153
3,2,50,4,0.0,ridge_current,4,36,200,0.2821739026206967
3,2,50,4,0.0,ridge_current,4,37,200,0.30120318169879085
3,2,50,4,0.0,ridge_current,4,38,200,0.312014191957628
3,2,50,4,0.0,ridge_current,4,39,200,0.23741374400320464
3,2,50,4,0.0,ridge_current,4,40,200,0.3359417511662677
3,2,50,4,0.0,ridge_current,4,41,200,0.2671662225178528
3,2,50,4,0.0,ridge_current,4,42,200,0.2712141963129912
3,2,50,4,0.0,ridge_current,4,43,200,0.2617421868576339
3,2,50,4,0.0,ridge_current,4,44,200,0.21696927106201863
3,2,50,4,0.0,ridge_current,4,45,200,0.27565011320710014
3,2,50,4,0.0,ridge_current,4,46,200,0.21400201107528516
3,2,50,4,0.0,ridge_current,4,47,200,0.27585796668065343
3,2,50,4,0.0,ridge_current,4,48,200,0.1773267629280126
3,2,50,4,0.0,ridge_current,4,49,200,0.2502346644495152
3,2,50,4,0.0,em_ridge,4,0,0,
3,2,50,4,0.0,em_ridge,4,1,200,0.621711200549162
3,2,50,4,0.0,em_ridge,4,2,200,0.5711424499262749
3,2,50,4,0.0,em_ridge,4,3,200,0.352895308564177
3,2,50,4,0.0,em_ridge,4,4,200,0.29766277330012625
3,2,50,4,0.0,em_ridge,4,5,200,0.09512143290533297
3,2,50,4,0.0,em_ridge,4,6,200,0.02938576551128767
3,2,50,4,0.0,em_ridge,4,7,200,0.016756341369520228
3,2,50,4,0.0,em_ridge,4,8,200,0.012879123259578476
3,2,50,4,0.0,em_ridge,4,9,200,0.013935006830016331
3,2,50,4,0.0,em_ridge,4,10,200,0.0006342283440539609
3,2,50,4,0.0,em_ridge,4,11,200,0.0007798969576991576
3,2,50,4,0.0,em_ridge,4,12,200,3.8733506062940126e-05
3,2,50,4,0.0,em_ridge,4,13,200,0.001779255607886665
3,2,50,4,0.0,em_ridge,4,14,200,0.0621872032184775
3,2,50,4,0.0,em_ridge,4,15,200,5.612917644179963e-07
3,2,50,4,0.0,em_ridge,4,16,200,3.9887880189117e-07
3,2,50,4,0.0,em_ridge,4,17,200,4.4173671222304047e-07
3,2,50,4,0.0,em_ridge,4,18,200,9.302879176704743e-06
3,2,50,4,0.0,em_ridge,4,19,200,2.0679510661587605e-07
3,2,50,4,0.0,em_ridge,4,20,200,7.35905839189688e-07
3,2,50,4,0.0,em_ridge,4,21,200,2.8189020735348024e-07
3,2,50,4,0.0,em_ridge,4,22,200,1.80477084051755e-07
3,2,50,4,0.0,em_ridge,4,23,200,2.1646353776446128e-07
3,2,50,4,0.0,em_ridge,4,24,200,1.4086957644032977e-07
3,2,50,4,0.0,em_ridge,4,25,200,9.735947028166748e-08
3,2,50,4,0.0,em_ridge,4,26,200,1.1588289593875557e-07
3,2,50,4,0.0,em_ridge,4,27,200,1.3794758852818383e-07
3,2,50,4,0.0,em_ridge,4,28,200,1.084780594283359e-07
3,2,50,4,0.0,em_ridge,4,29,200,1.1087026576063377e-07
3,2,50,4,0.0,em_ridge,4,30,200,8.583285268184394e-08
3,2,50,4,0.0,em_ridge,4,31,200,6.985677376969493e-08
3,2,50,4,0.0,em_ridge,4,32,200,7.625616686273756e-08
3,2,50,4,0.0,em_ridge,4,33,200,6.540411556710584e-08
3,2,50,4,0.0,em_ridge,4,34,200,5.999791925970156e-08
3,2,50,4,0.0,em_ridge,4,35,200,5.651348195653389e-08
3,2,50,4,0.0,em_ridge,4,36,200,6.09524884548786e-08
3,2,50,4,0.0,em_ridge,4,37,200,4.841008919378691e-08
3,2,50,4,0.0,em_ridge,4,38,200,4.006527371169532e-08
3,2,50,4,0.0,em_ridge,4,39,200,4.353112518576525e-08
3,2,50,4,0.0,em_ridge,4,40,200,5.334931444560107e-08
3,2,50,4,0.0,em_ridge,4,41,200,3.610106793361182e-08
3,2,50,4,0.0,em_ridge,4,42,200,4.28637889644444e-08
3,2,50,4,0.0,em_ridge,4,43,200,3.532747102734815e-08
3,2,50,4,0.0,em_ridge,4,44,200,3.183365484343302e-08
3,2,50,4,0.0,em_ridge,4,45,200,3.0897060086098683e-08
3,2,50,4,0.0,em_ridge,4,46,200,3.133740516613525e-08
3,2,50,4,0.0,em_ridge,4,47,200,2.7173551713404224e-08
3,2,50,4,0.0,em_ridge,4,48,200,1.9705579891088384e-08
3,2,50,4,0.0,em_ridge,4,49,200,2.1872632036299615e-08
3,2,50,4,0.0,ridge_current,5,0,200,0.2600091501162159
3,2,50,4,0.0,ridge_current,5,1,200,0.2887196672933456
3,2,50,4,0.0,ridge_current,5,2,200,0.25885112026111096
3,2,50,4,0.0,ridge_current,5,3,200,0.2597349240440597
3,2,50,4,0.0,ridge_current,5,4,200,0.26088243037881237
3,2,50,4,0.0,ridge_current,5,5,200,0.2413427785300497
3,2,50,4,0.0,ridge_current,5,6,200,0.18155255135356263
3,2,50,4,0.0,ridge_current,5,7,200,0.22518045873376288
3,2,50,4,0.0,ridge_current,5,8,200,0.31296440644752244
3,2,50,4,0.0,ridge_current,5,9,200,0.2717072232061189
3,2,50,4,0.0,ridge_current,5,10,200,0.2726750909902194
3,2,50,4,0.0,ridge_current,5,11,200,0.21890162831516613
3,2,50,4,0.0,ridge_current,5,12,200,0.2367263585439581
3,2,50,4,0.0,ridge_current,5,13,200,0.2322265617585758
3,2,50,4,0.0,ridge_current,5,14,200,0.2633718416546683
3,2,50,4,0.0,ridge_current,5,15,200,0.2577503921275074
3,2,50,4,0.0,ridge_current,5,16,200,0.26482566608449376
3,2,50,4,0.0,ridge_current,5,17,200,0.25629031108539896
3,2,50,4,0.0,ridge_current,5,18,200,0.27841506532566457
3,2,50,4,0.0,ridge_current,5,19,200,0.21573500953103533
3,2,50,4,0.0,ridge_current,5,20,200,0.2792776521932543
3,2,50,4,0.0,ridge_current,5,21,200,0.25203570447385454
3,2,50,4,0.0,ridge_current,5,22,200,0.2104770734581662
3,2,50,4,0.0,ridge_current,5,23,200,0.2508418972193529
3,2,50,4,0.0,ridge_current,5,24,200,0.26377681685330556
3,2,50,4,0.0,ridge_current,5,25,200,0.2516729683559673
3,2,50,4,0.0,ridge_current,5,26,200,0.21294831690933563
3,2,50,4,0.0,ridge_current,5,27,200,0.255257083371392
3,2,50,4,0.0,ridge_current,5,28,200,0.32382940392138626
3,2,50,4,0.0,ridge_current,5,29,200,0.25630329558727166
3,2,50,4,0.0,ridge_current,5,30,200,0.2710000738273138
3,2,50,4,0.0,ridge_current,5,31,200,0.3148689777993383
3,2,50,4,0.0,ridge_current,5,32,200,0.28805751520731043
3,2,50,4,0.0,ridge_current,5,33,200,0.30354522253840327
3,2,50,4,0.0,ridge_current,5,34,200,0.22213294230198705
3,2,50,4,0.0,ridge_current,5,35,200,0.2047466758004307
3,2,50,4,0.0,ridge_current,5,36,200,0.21794594447913554
3,2,50,4,0.0,ridge_current,5,37,200,0.2218229840957404
3,2,50,4,0.0,ridge_current,5,38,200,0.2523511431850478
3,2,50,4,0.0,ridge_current,5,39,200,0.20200962664509922
3,2,50,4,0.0,ridge_current,5,40,200,0.20600959428543042
3,2,50,4,0.0,ridge_current,5,41,200,0.2127225673744536
3,2,50,4,0.0,ridge_current,5,42,200,0.2987034203565815
3,2,50,4,0.0,ridge_current,5,43,200,0.22762357763692215
3,2,50,4,0.0,ridge_current,5,44,200,0.2536385636684784
3,2,50,4,0.0,ridge_current,5,45,200,0.3060754602421383
3,2,50,4,0.0,ridge_current,5,46,200,0.26746429998235416
3,2,50,4,0.0,ridge_current,5,47,200,0.24554187864602242
3,2,50,4,0.0,ridge_current,5,48,200,0.2727777244234966
3,2,50,4,0.0,ridge_current,5,49,200,0.2036582790643148
3,2,50,4,0.0,em_ridge,5,0,0,
3,2,50,4,0.0,em_ridge,5,1,200,0.5065851632876255
3,2,50,4,0.0,em_ridge,5,2,200,0.3646460863575383
3,2,50,4,0.0,em_ridge,5,3,200,0.17403254834768547
3,2,50,4,0.0,em_ridge,5,4,200,0.2043155836441249
3,2,50,4,0.0,em_ridge,5,5,200,0.08092367196565292
3,2,50,4,0.0,em_ridge,5,6,200,0.028971015421952583
3,2,50,4,0.0,em_ridge,5,7,200,0.012100257691626369
3,2,50,4,0.0,em_ridge,5,8,200,0.017928842592658794
3,2,50,4,0.0,em_ridge,5,9,200,0.003772703627239984
3,2,50,4,0.0,em_ridge,5,10,200,0.011889475318237832
3,2,50,4,0.0,em_ridge,5,11,200,0.0001783242110621637
3,2,50,4,0.0,em_ridge,5,12,200,2.879189150461972e-05
3,2,50,4,0.0,em_ridge,5,13,200,1.956353844462155e-06
3,2,50,4,0.0,em_ridge,5,14,200,8.577947673000086e-07
3,2,50,4,0.0,em_ridge,5,15,200,5.748680589917465e-07
3,2,50,4,0.0,em_ridge,5,16,200,5.471153089152585e-07
3,2,50,4,0.0,em_ridge,5,17,200,4.1736564805995667e-07
3,2,50,4,0.0,em_ridge,5,18,200,4.397303037543754e-07
3,2,50,4,0.0,em_ridge,5,19,200,1.8749758441458486e-07
3,2,50,4,0.0,em_ridge,5,20,200,2.7531256192435633e-07
3,2,50,4,0.0,em_ridge,5,21,200,3.045153578280217e-07
3,2,50,4,0.0,em_ridge,5,22,200,1.8402506980509872e-07
3,2,50,4,0.0,em_ridge,5,23,200,1.666391930993374e-07
3,2,50,4,0.0,em_ridge,5,24,200,1.390796807316022e-07
3,2,50,4,0.0,em_ridge,5,25,200,1.246447646952006e-07
3,2,50,4,0.0,em_ridge,5,26,200,1.0911644858710349e-07
3,2,50,4,0.0,em_ridge,5,27,200,1.4940281861117044e-07
3,2,50,4,0.0,em_ridge,5,28,200,1.0587989428119546e-07
3,2,50,4,0.0,em_ridge,5,29,200,8.702061896147955e-08
3,2,50,4,0.0,em_ridge,5,30,200,5.767486822181397e-08
3,2,50,4,0.0,em_ridge,5,31,200,7.148403045199418e-08
3,2,50,4,0.0,em_ridge,5,32,200,6.329089628327691e-08
3,2,50,4,0.0,em_ridge,5,33,200,6.455265537763005e-08
3,2,50,4,0.0,em_ridge,5,34,200,6.402867984607829e-08
3,2,50,4,0.0,em_ridge,5,35,200,3.92660290052871e-08
3,2,50,4,0.0,em_ridge,5,36,200,4.750072722673528e-08
3,2,50,4,0.0,em_ridge,5,37,200,4.5166311094770095e-08
3,2,50,4,0.0,em_ridge,5,38,200,4.602619486828201e-08
3,2,50,4,0.0,em_ridge,5,39,200,4.620113682973499e-08
3,2,50,4,0.0,em_ridge,5,40,200,3.395662616022353e-08
3,2,50,4,0.0,em_ridge,5,41,200,3.302300359401461e-08
3,2,50,4,0.0,em_ridge,5,42,200,3.434318228570494e-08
3,2,50,4,0.0,em_ridge,5,43,200,4.050008329738571e-08
3,2,50,4,0.0,em_ridge,5,44,200,3.726220753256481e-08
3,2,50,4,0.0,em_ridge,5,45,200,3.0341838905607435e-08
3,2,50,4,0.0,em_ridge,5,46,200,3.1990279038147714e-08
3,2,50,4,0.0,em_ridge,5,47,200,3.222151416402148e-08
3,2,50,4,0.0,em_ridge,5,48,200,2.7296704193500972e-08
3,2,50,4,0.0,em_ridge,5,49,200,2.967901621027957e-08
3,2,50,4,0.0,ridge_current,6,0,200,0.20467216098698018
3,2,50,4,0.0,ridge_current,6,1,200,0.17339690851167988
3,2,50,4,0.0,ridge_current,6,2,200,0.2346543120061653
3,2,50,4,0.0,ridge_current,6,3,200,0.19440551837790251
3,2,50,4,0.0,ridge_current,6,4,200,0.22402178481594498
3,2,50,4,0.0,ridge_current,6,5,200,0.2925491013693576
3,2,50,4,0.0,ridge_current,6,6,200,0.27248008139795876
3,2,50,4,0.0,ridge_current,6,7,200,0.22598527490592127
3,2,50,4,0.0,ridge_current,6,8,200,0.16535687119709977
3,2,50,4,0.0,ridge_current,6,9,200,0.2282585249433536
3,2,50,4,0.0,ridge_current,6,10,200,0.24299101126332281
3,2,50,4,0.0,ridge_current,6,11,200,0.18643777886984617
3,2,50,4,0.0,ridge_current,6,12,200,0.24177936248270165
3,2,50,4,0.0,ridge_current,6,13,200,0.24528380636241404
3,2,50,4,0.0,ridge_current,6,14,200,0.2486544635116735
3,2,50,4,0.0,ridge_current,6,15,200,0.2574316895314691
3,2,50,4,0.0,ridge_current,6,16,200,0.22091057011849105
3,2,50,4,0.0,ridge_current,6,17,200,0.2405369812945344
3,2,50,4,0.0,ridge_current,6,18,200,0.24803168817482021
3,2,50,4,0.0,ridge_current,6,19,200,0.30097569590362716
3,2,50,4,0.0,ridge_current,6,20,200,0.24107122098170994
3,2,50,4,0.0,ridge_current,6,21,200,0.2840691460718802
3,2,50,4,0.0,ridge_current,6,22,200,0.24069368912250638
3,2,50,4,0.0,ridge_current,6,23,200,0.2878356602529376
3,2,50,4,0.0,ridge_current,6,24,200,0.19555239894552845
3,2,50,4,0.0,ridge_current,6,25,200,0.1994449025686631
3,2,50,4,0.0,ridge_current,6,26,200,0.20762592670240848
3,2,50,4,0.0,ridge_current,6,27,200,0.20502744804831471
3,2,50,4,0.0,ridge_current,6,28,200,0.28747306799413186
3,2,50,4,0.0,ridge_current,6,29,200,0.27337901827655164
3,2,50,4,0.0,ridge_current,6,30,200,0.2527326813183396
3,2,50,4,0.0,ridge_current,6,31,200,0.2970191633705641
3,2,50,4,0.0,ridge_current,6,32,200,0.23867837793596636
3,2,50,4,0.0,ridge_current,6,33,200,0.20850557996824434
3,2,50,4,0.0,ridge_current,6,34,200,0.1832051702076378
3,2,50,4,0.0,ridge_current,6,35,200,0.38876748834034414
3,2,50,4,0.0,ridge_current,6,36,200,0.2720598664095515
3,2,50,4,0.0,ridge_current,6,37,200,0.21744961687038902
3,2,50,4,0.0,ridge_current,6,38,200,0.22123195801293769
3,2,50,4,0.0,ridge_current,6,39,200,0.2649033720821168
3,2,50,4,0.0,ridge_current,6,40,200,0.24205062496153437
3,2,50,4,0.0,ridge_current,6,41,200,0.2844911722652544
3,2,50,4,0.0,ridge_current,6,42,200,0.24087163402114753
3,2,50,4,0.0,ridge_current,6,43,200,0.16766675027054276
3,2,50,4,0.0,ridge_current,6,44,200,0.23753168801719313
3,2,50,4,0.0,ridge_current,6,45,200,0.28778748066534815
3,2,50,4,0.0,ridge_current,6,46,200,0.28400043541888886
3,2,50,4,0.0,ridge_current,6,47,200,0.29262930644174767
3,2,50,4,0.0,ridge_current,6,48,200,0.21608771431826923
3,2,50,4,0.0,ridge_current,6,49,200,0.29701524884468067
3,2,50,4,0.0,em_ridge,6,0,0,
3,2,50,4,0.0,em_ridge,6,1,200,0.7254837593061495
3,2,50,4,0.0,em_ridge,6,2,200,0.6290564810129388
3,2,50,4,0.0,em_ridge,6,3,200,0.21430194356613597
3,2,50,4,0.0,em_ridge,6,4,200,0.11030843380293302
3,2,50,4,0.0,em_ridge,6,5,200,0.22843014201688214
3,2,50,4,0.0,em_ridge,6,6,200,0.0929936742964179
3,2,50,4,0.0,em_ridge,6,7,200,0.026950231093471885
3,2,50,4,0.0,em_ridge,6,8,200,0.014828508368211521
3,2,50,4,0.0,em_ridge,6,9,200,0.004263633422506829
3,2,50,4,0.0,em_ridge,6,10,200,0.028416693054195773
3,2,50,4,0.0,em_ridge,6,11,200,0.0005335222885694015
3,2,50,4,0.0,em_ridge,6,12,200,6.678341466968344e-06
3,2,50,4,0.0,em_ridge,6,13,200,0.006262012547680098
3,2,50,4,0.0,em_ridge,6,14,200,4.609647121339536e-06
3,2,50,4,0.0,em_ridge,6,15,200,7.439809831546161e-07
3,2,50,4,0.0,em_ridge,6,16,200,9.30183930140841e-07
3,2,50,4,0.0,em_ridge,6,17,200,7.942131712567153e-07
3,2,50,4,0.0,em_ridge,6,18,200,6.669241363593588e-07
3,2,50,4,0.0,em_ridge,6,19,200,4.0509400251907047e-07
3,2,50,4,0.0,em_ridge,6,20,200,8.319269479555817e-07
3,2,50,4,0.0,em_ridge,6,21,200,2.177891579908844e-07
3,2,50,4,0.0,em_ridge,6,22,200,1.8816608529864027e-07
3,2,50,4,0.0,em_ridge,6,23,200,1.5598252197982538e-07
3,2,50,4,0.0,em_ridge,6,24,200,1.8721806084566232e-07
3,2,50,4,0.0,em_ridge,6,25,200,1.3001310955364843e-07
3,2,50,4,0.0,em_ridge,6,26,200,1.176454622113042e-07
3,2,50,4,0.0,em_ridge,6,27,200,1.340935177004896e-07
3,2,50,4,0.0,em_ridge,6,28,200,1.374975664068872e-07
3,2,50,4,0.0,em_ridge,6,29,200,1.0501720601744751e-07
3,2,50,4,0.0,em_ridge,6,30,200,8.446015572329774e-08
3,2,50,4,0.0,em_ridge,6,31,200,7.931361525135499e-08
3,2,50,4,0.0,em_ridge,6,32,200,8.758034425565085e-08
3,2,50,4,0.0,em_ridge,6,33,200,6.02690384777125e-08
3,2,50,4,0.0,em_ridge,6,34,200,4.9479236978352116e-08
3,2,50,4,0.0,em_ridge,6,35,200,5.3292414379058326e-08
3,2,50,4,0.0,em_ridge,6,36,200,5.2642976800739906e-08
3,2,50,4,0.0,em_ridge,6,37,200,5.2453519470394774e-08
3,2,50,4,0.0,em_ridge,6,38,200,4.73249465345183e-08
3,2,50,4,0.0,em_ridge,6,39,200,4.0019276909070723e-08
3,2,50,4,0.0,em_ridge,6,40,200,3.369179560732981e-08
3,2,50,4,0.0,em_ridge,6,41,200,3.748427943354947e-08
3,2,50,4,0.0,em_ridge,6,42,200,3.592388163612304e-08
3,2,50,4,0.0,em_ridge,6,43,200,3.377001071604643e-08
3,2,50,4,0.0,em_ridge,6,44,200,3.992850912496175e-08
3,2,50,4,0.0,em_ridge,6,45,200,3.730923055537487e-08
3,2,50,4,0.0,em_ridge,6,46,200,3.0359448794474677e-08
3,2,50,4,0.0,em_ridge,6,47,200,2.504698649572138e-08
3,2,50,4,0.0,em_ridge,6,48,200,2.720857786599038e-08
3,2,50,4,0.0,em_ridge,6,49,200,2.366974577054847e-08
3,2,50,4,0.0,ridge_current,7,0,200,0.25410225129257524
3,2,50,4,0.0,ridge_current,7,1,200,0.2457615479178721
3,2,50,4,0.0,ridge_current,7,2,200,0.20722140782926637
3,2,50,4,0.0,ridge_current,7,3,200,0.23282174835562522
3,2,50,4,0.0,ridge_current,7,4,200,0.20507516861763336
3,2,50,4,0.0,ridge_current,7,5,200,0.24000723813312255
3,2,50,4,0.0,ridge_current,7,6,200,0.25036669606855466
3,2,50,4,0.0,ridge_current,7,7,200,0.24008274515175032
3,2,50,4,0.0,ridge_current,7,8,200,0.19272094163751066
3,2,50,4,0.0,ridge_current,7,9,200,0.2493391399378912
3,2,50,4,0.0,ridge_current,7,10,200,0.24185910213712242
3,2,50,4,0.0,ridge_current,7,11,200,0.2981699583202227
3,2,50,4,0.0,ridge_current,7,12,200,0.26654454888199225
3,2,50,4,0.0,ridge_current,7,13,200,0.24924395972166744
3,2,50,4,0.0,ridge_current,7,14,200,0.2932412770693816
3,2,50,4,0.0,ridge_current,7,15,200,0.22805410946751067
3,2,50,4,0.0,ridge_current,7,16,200,0.3062064550905991
3,2,50,4,0.0,ridge_current,7,17,200,0.24735229492624675
3,2,50,4,0.0,ridge_current,7,18,200,0.23882972097177838
3,2,50,4,0.0,ridge_current,7,19,200,0.25837634998291564
3,2,50,4,0.0,ridge_current,7,20,200,0.19661070160848695
3,2,50,4,0.0,ridge_current,7,21,200,0.2540986624777809
3,2,50,4,0.0,ridge_current,7,22,200,0.23661637332515917
3,2,50,4,0.0,ridge_current,7,23,200,0.3071656432380589
3,2,50,4,0.0,ridge_current,7,24,200,0.26114989311305464
3,2,50,4,0.0,ridge_current,7,25,200,0.215820026416852
3,2,50,4,0.0,ridge_current,7,26,200,0.3458973056773624
3,2,50,4,0.0,ridge_current,7,27,200,0.1974154095636006
3,2,50,4,0.0,ridge_current,7,28,200,0.3072070795303724
3,2,50,4,0.0,ridge_current,7,29,200,0.25782437204311237
3,2,50,4,0.0,ridge_current,7,30,200,0.20335821562619683
3,2,50,4,0.0,ridge_current,7,31,200,0.25747594880845787
3,2,50,4,0.0,ridge_current,7,32,200,0.2898394330344576
3,2,50,4,0.0,ridge_current,7,33,200,0.26167100370198343
3,2,50,4,0.0,ridge_current,7,34,200,0.18858400392347616
3,2,50,4,0.0,ridge_current,7,35,200,0.28591300600951053
3,2,50,4,0.0,ridge_current,7,36,200,0.2513487400553776
3,2,50,4,0.0,ridge_current,7,37,200,0.2707289942176959
3,2,50,4,0.0,ridge_current,7,38,200,0.23412143179927924
3,2,50,4,0.0,ridge_current,7,39,200,0.277968847116908
3,2,50,4,0.0,ridge_current,7,40,200,0.21143284782848984
3,2,50,4,0.0,ridge_current,7,41,200,0.2541213659762388
3,2,50,4,0.0,ridge_current,7,42,200,0.2389522549270948
3,2,50,4,0.0,ridge_current,7,43,200,0.22600271931357263
3,2,50,4,0.0,ridge_current,7,44,200,0.200439600683155
3,2,50,4,0.0,ridge_current,7,45,200,0.27654252157104275
3,2,50,4,0.0,ridge_current,7,46,200,0.24973833854501187
3,2,50,4,0.0,ridge_current,7,47,200,0.2376326770805817
3,2,50,4,0.0,ridge_current,7,48,200,0.2651576462259366
3,2,50,4,0.0,ridge_current,7,49,200,0.2575874844168428
3,2,50,4,0.0,em_ridge,7,0,0,
3,2,50,4,0.0,em_ridge,7,1,200,0.7066993194970315
3,2,50,4,0.0,em_ridge,7,2,200,0.43103200075391124
3,2,50,4,0.0,em_ridge,7,3,200,0.2143312923699138
3,2,50,4,0.0,em_ridge,7,4,200,0.24797855823396298
3,2,50,4,0.0,em_ridge,7,5,200,0.21510147323127765
3,2,50,4,0.0,em_ridge,7,6,200,0.07306838503146805
3,2,50,4,0.0,em_ridge,7,7,200,0.01226661675902076
3,2,50,4,0.0,em_ridge,7,8,200,0.004190354179198127
3,2,50,4,0.0,em_ridge,7,9,200,0.030742999870009603
3,2,50,4,0.0,em_ridge,7,10,200,0.004459004082839968
3,2,50,4,0.0,em_ridge,7,11,200,3.645508218714796e-05
3,2,50,4,0.0,em_ridge,7,12,200,0.0025366969403126504
3,2,50,4,0.0,em_ridge,7,13,200,2.1971471338676784e-06
3,2,50,4,0.0,em_ridge,7,14,200,4.0540789727270484e-06
3,2,50,4,0.0,em_ridge,7,15,200,1.8710778449568513e-06
3,2,50,4,0.0,em_ridge,7,16,200,6.635548897880169e-07
3,2,50,4,0.0,em_ridge,7,17,200,3.872273291680274e-07
3,2,50,4,0.0,em_ridge,7,18,200,3.6025409306499245e-07
3,2,50,4,0.0,em_ridge,7,19,200,2.9184340377175846e-07
3,2,50,4,0.0,em_ridge,7,20,200,3.967570835183603e-07
3,2,50,4,0.0,em_ridge,7,21,200,4.7244922189669635e-07
3,2,50,4,0.0,em_ridge,7,22,200,2.037862300305334e-07
3,2,50,4,0.0,em_ridge,7,23,200,2.1907010770418024e-07
3,2,50,4,0.0,em_ridge,7,24,200,1.5727453220058048e-07
3,2,50,4,0.0,em_ridge,7,25,200,1.2551076454585626e-07
3,2,50,4,0.0,em_ridge,7,26,200,1.4134328995470578e-07
3,2,50,4,0.0,em_ridge,7,27,200,8.746430361698295e-08
3,2,50,4,0.0,em_ridge,7,28,200,1.0266487856325728e-07
3,2,50,4,0.0,em_ridge,7,29,200,1.0978853846349011e-07
3,2,50,4,0.0,em_ridge,7,30,200,9.034228302409677e-08
3,2,50,4,0.0,em_ridge,7,31,200,8.062229396048857e-08
3,2,50,4,0.0,em_ridge,7,32,200,6.946964471139082e-08
3,2,50,4,0.0,em_ridge,7,33,200,7.044484160140811e-08
3,2,50,4,0.0,em_ridge,7,34,200,5.250305744460173e-08
3,2,50,4,0.0,em_ridge,7,35,200,6.164926850154176e-08
3,2,50,4,0.0,em_ridge,7,36,200,5.9426681337196015e-08
3,2,50,4,0.0,em_ridge,7,37,200,4.827127532369464e-08
3,2,50,4,0.0,em_ridge,7,38,200,4.599225995157713e-08
3,2,50,4,0.0,em_ridge,7,39,200,4.913153261998305e-08
3,2,50,4,0.0,em_ridge,7,40,200,3.8835069930288744e-08
3,2,50,4,0.0,em_ridge,7,41,200,3.2386720086516694e-08
3,2,50,4,0.0,em_ridge,7,42,200,3.351958909016551e-08
3,2,50,4,0.0,em_ridge,7,43,200,3.304038968078668e-08
3,2,50,4,0.0,em_ridge,7,44,200,3.252083644324357e-08
3,2,50,4,0.0,em_ridge,7,45,200,3.79759994436373e-08
3,2,50,4,0.0,em_ridge,7,46,200,3.0813729672484534e-08
3,2,50,4,0.0,em_ridge,7,47,200,2.3620255650986147e-08
3,2,50,4,0.0,em_ridge,7,48,200,2.853670224641508e-08
3,2,50,4,0.0,em_ridge,7,49,200,2.5825150990116426e-08
3,2,50,4,0.0,ridge_current,8,0,200,0.24167607284978768
3,2,50,4,0.0,ridge_current,8,1,200,0.2294788473461004
3,2,50,4,0.0,ridge_current,8,2,200,0.30762061757206033
3,2,50,4,0.0,ridge_current,8,3,200,0.27296774054723466
3,2,50,4,0.0,ridge_current,8,4,200,0.2219036848479356
3,2,50,4,0.0,ridge_current,8,5,200,0.23331634824572078
3,2,50,4,0.0,ridge_current,8,6,200,0.27897735452393674
3,2,50,4,0.0,ridge_current,8,7,200,0.24327501145092223
3,2,50,4,0.0,ridge_current,8,8,200,0.2124082504551645
3,2,50,4,0.0,ridge_current,8,9,200,0.23453335044546766
3,2,50,4,0.0,ridge_current,8,10,200,0.3456076214865231
3,2,50,4,0.0,ridge_current,8,11,200,0.22611920974613917
3,2,50,4,0.0,ridge_current,8,12,200,0.183869027280446
3,2,50,4,0.0,ridge_current,8,13,200,0.2633400291785206
3,2,50,4,0.0,ridge_current,8,14,200,0.3449587161501626
3,2,50,4,0.0,ridge_current,8,15,200,0.21817227334473072
3,2,50,4,0.0,ridge_current,8,16,200,0.2396200613234295
3,2,50,4,0.0,ridge_current,8,17,200,0.2890973479163653
