T,K,N,d,noise_std,method,position,mean_mse,stderr,ci95_low,ci95_high,num_pools
3,3,50,4,0.0,ridge_current,7,0.22183651652075248,0.014089393289589393,0.18996409457122687,0.2537089384702781,10
3,3,50,4,0.0,ridge_current,8,0.2503344316056537,0.014140014559439706,0.2183474963879463,0.2823213668233612,10
3,3,50,4,0.0,ridge_current,9,0.24672715031768605,0.015133811291875637,0.21249209070333322,0.28096220993203885,10
3,3,50,4,0.0,ridge_current,10,0.25802142142716444,0.010304581908226989,0.23471083765382797,0.28133200520050095,10
3,3,50,4,0.0,ridge_current,11,0.2465113891705923,0.011232571865613862,0.2211015462681483,0.27192123207303626,10
3,3,50,4,0.0,ridge_current,12,0.2578645465284656,0.014313252088565912,0.22548572079337983,0.29024337226355135,10
3,3,50,4,0.0,ridge_current,13,0.23940072809092605,0.01474315308445818,0.20604939873868852,0.27275205744316355,10
3,3,50,4,0.0,ridge_current,14,0.24824472966797168,0.015162449839159702,0.21394488515874807,0.2825445741771953,10
3,3,50,4,0.0,ridge_current,15,0.26299108521069964,0.01559535742164933,0.22771193571291745,0.2982702347084818,10
3,3,50,4,0.0,ridge_current,16,0.238986579090797,0.008507287725890563,0.21974175722568842,0.2582314009559056,10
3,3,50,4,0.0,ridge_current,17,0.26100185369103573,0.01131538218299716,0.23540468083596952,0.2865990265461019,10
3,3,50,4,0.0,ridge_current,18,0.2431198457054271,0.009226214939060961,0.22224869749551454,0.26399099391533964,10
3,3,50,4,0.0,ridge_current,19,0.2598010930879405,0.014278961029038665,0.2274998391187843,0.29210234705709676,10
3,3,50,4,0.0,ridge_current,20,0.2602301301415165,0.008579099311621596,0.2408228591833746,0.27963740109965846,10
3,3,50,4,0.0,ridge_current,21,0.2357574509863966,0.009644898628549423,0.21393917446936095,0.2575757275034323,10
3,3,50,4,0.0,ridge_current,22,0.25534565255643005,0.0127366670671566,0.22653330992028575,0.28415799519257434,10
3,3,50,4,0.0,ridge_current,23,0.22969752926277048,0.012845830265319854,0.2006382423159872,0.25875681620955376,10
3,3,50,4,0.0,ridge_current,24,0.23614548940698565,0.014417315691870852,0.20353125544629705,0.2687597233676743,10
3,3,50,4,0.0,ridge_current,25,0.24562544808499162,0.013745062591234956,0.21453195629111982,0.2767189398788634,10
3,3,50,4,0.0,ridge_current,26,0.2437302958107423,0.007970163019196558,0.22570053444819743,0.26176005717328715,10
3,3,50,4,0.0,ridge_current,27,0.23470890733987776,0.011563078703917708,0.20855140602581093,0.2608664086539446,10
3,3,50,4,0.0,ridge_current,28,0.24298246539557766,0.012813037534497262,0.21399736075971243,0.2719675700314429,10
3,3,50,4,0.0,ridge_current,29,0.25024903208298255,0.01189067664851757,0.22335045273202117,0.27714761143394395,10
3,3,50,4,0.0,ridge_current,30,0.2526528548141464,0.009152640927806691,0.2319481425807885,0.2733575670475043,10
3,3,50,4,0.0,ridge_current,31,0.27783886784183337,0.01420366297755738,0.24570794989918027,0.3099697857844865,10
3,3,50,4,0.0,ridge_current,32,0.24509350010790495,0.007812502427756825,0.2274203917815765,0.26276660843423344,10
3,3,50,4,0.0,ridge_current,33,0.26609091907524574,0.009187724375450197,0.2453068425695054,0.28687499558098606,10
3,3,50,4,0.0,ridge_current,34,0.2547059111377026,0.011165073407213377,0.22944876035640707,0.27996306191899806,10
3,3,50,4,0.0,ridge_current,35,0.24593962564558733,0.010939122662142716,0.221193610960693,0.27068564033048165,10
3,3,50,4,0.0,ridge_current,36,0.2590943451107244,0.01402513496309511,0.22736728559474723,0.29082140462670153,10
3,3,50,4,0.0,ridge_current,37,0.24621975679227273,0.00955959298434297,0.2245944550493058,0.26784505853523966,10
3,3,50,4,0.0,ridge_current,38,0.24869291444253597,0.007756450454571336,0.23114660448883803,0.26623922439623393,10
3,3,50,4,0.0,ridge_current,39,0.2556293246518643,0.010196456183992118,0.23256333826008846,0.2786953110436401,10
3,3,50,4,0.0,ridge_current,40,0.24572753227103408,0.009586665782155914,0.22404098760457763,0.26741407693749053,10
3,3,50,4,0.0,ridge_current,41,0.24976206862336836,0.013953208786075706,0.21819771742392835,0.28132641982280837,10
3,3,50,4,0.0,ridge_current,42,0.23446729955998308,0.006213093981577599,0.22041230450641888,0.24852229461354727,10
3,3,50,4,0.0,ridge_current,43,0.2281711929901995,0.011921201963335798,0.2012035605796754,0.2551388254007236,10
3,3,50,4,0.0,ridge_current,44,0.23373400110215656,0.01303780422956904,0.2042404388770762,0.2632275633272369,10
3,3,50,4,0.0,ridge_current,45,0.2602880700922371,0.017016487912371734,0.2217941000755963,0.2987820401088779,10
3,3,50,4,0.0,ridge_current,46,0.2431574730647168,0.01719553099411706,0.20425847945825637,0.28205646667117723,10
3,3,50,4,0.0,ridge_current,47,0.23419826871675106,0.01336179978603629,0.20397177762289354,0.2644247598106086,10
3,3,50,4,0.0,ridge_current,48,0.26364444744274096,0.012009503276019446,0.23647706358524506,0.29081183130023686,10
3,3,50,4,0.0,ridge_current,49,0.2483756467853783,0.013250120638480878,0.21840179147509844,0.2783495020956581,10
3,3,50,4,0.0,ridge_history,1,1.1409777968547243,0.07536144995371113,0.9704983530430782,1.3114572406663705,10
3,3,50,4,0.0,ridge_history,2,1.1969309659552838,0.08792496949835577,0.9980308664157647,1.395831065494803,10
3,3,50,4,0.0,ridge_history,3,1.1596618308665372,0.09677245921652726,0.9407473190882729,1.3785763426448014,10
3,3,50,4,0.0,ridge_history,4,1.0925248259955875,0.10710995297248217,0.8502252786719081,1.3348243733192668,10
3,3,50,4,0.0,ridge_history,5,1.0771840722242683,0.0848101315843749,0.8853302255828163,1.2690379188657201,10
3,3,50,4,0.0,ridge_history,6,1.0312434758886506,0.07126188631891432,0.8700378893178071,1.1924490624594941,10
3,3,50,4,0.0,ridge_history,7,0.9415057823989208,0.08006454934249917,0.760387188617576,1.1226243761802657,10
3,3,50,4,0.0,ridge_history,8,0.9611780191356105,0.10056555505129093,0.7336829284455555,1.1886731098256655,10
3,3,50,4,0.0,ridge_history,9,0.9442558483527878,0.10080632502357095,0.7162160981453528,1.1722955985602228,10
3,3,50,4,0.0,ridge_history,10,0.8390839950820388,0.06826262371835881,0.6846632118861548,0.9935047782779228,10
3,3,50,4,0.0,ridge_history,11,0.8769634895573013,0.0747177078198313,0.7079402916248065,1.045986687489796,10
3,3,50,4,0.0,ridge_history,12,0.9030084622632367,0.09243787813925419,0.6938994541166552,1.1121174704098182,10
3,3,50,4,0.0,ridge_history,13,0.9153827665438925,0.06486228874614068,0.7686540754613249,1.06211145762646,10
3,3,50,4,0.0,ridge_history,14,0.9243778931161373,0.06540434894471925,0.7764229766726874,1.0723328095595872,10
3,3,50,4,0.0,ridge_history,15,0.8657333999303891,0.07285395061386774,0.7009263137110815,1.0305404861496967,10
3,3,50,4,0.0,ridge_history,16,0.8410669787257351,0.06777012391017101,0.6877603074986198,0.9943736499528504,10
3,3,50,4,0.0,ridge_history,17,0.9109227413041079,0.07845575003358853,0.7334435044029202,1.0884019782052956,10
3,3,50,4,0.0,ridge_history,18,0.8720570895790078,0.07115113047102745,0.7111020501427835,1.033012129015232,10
3,3,50,4,0.0,ridge_history,19,0.8038787277432359,0.07129525527674413,0.6425976553454227,0.9651598001410491,10
3,3,50,4,0.0,ridge_history,20,0.8937940942701905,0.08210556952068353,0.7080583920733503,1.0795297964670307,10
3,3,50,4,0.0,ridge_history,21,0.8236055060870726,0.07250578519431383,0.6595860247654475,0.9876249874086978,10
3,3,50,4,0.0,ridge_history,22,0.8007722639147723,0.08002321296113342,0.6197471795246182,0.9817973483049264,10
3,3,50,4,0.0,ridge_history,23,0.825246239999329,0.07868193880210307,0.6472553285553015,1.0032371514433565,10
3,3,50,4,0.0,ridge_history,24,0.8116030979197225,0.07788273332044855,0.6354201148805674,0.9877860809588777,10
3,3,50,4,0.0,ridge_history,25,0.800769265188341,0.06847778454401289,0.6458617543895501,0.955676775987132,10
3,3,50,4,0.0,ridge_history,26,0.8235953412174618,0.06474883569088874,0.6771232987764738,0.9700673836584498,10
3,3,50,4,0.0,ridge_history,27,0.8075049889079378,0.0659651792150144,0.6582813862514256,0.9567285915644499,10
3,3,50,4,0.0,ridge_history,28,0.7684980410618576,0.04981763411782909,0.6558027232085503,0.8811933589151649,10
3,3,50,4,0.0,ridge_history,29,0.7991506395922883,0.0715649397630162,0.6372594985021591,0.9610417806824174,10
3,3,50,4,0.0,ridge_history,30,0.7805988185659241,0.07001413215628145,0.6222158480114919,0.9389817891203562,10
3,3,50,4,0.0,ridge_history,31,0.8599503900666395,0.061292729351843496,0.7212966033359149,0.9986041767973641,10
3,3,50,4,0.0,ridge_history,32,0.8194344045106744,0.07881354786057002,0.6411457726923468,0.9977230363290019,10
3,3,50,4,0.0,ridge_history,33,0.8441945200016814,0.07811908442668,0.6674768736146295,1.0209121663887333,10
3,3,50,4,0.0,ridge_history,34,0.7814197488151258,0.056600510096042736,0.6533804994833305,0.909458998146921,10
3,3,50,4,0.0,ridge_history,35,0.8068069829243374,0.05649479477340514,0.6790068782668643,0.9346070875818104,10
3,3,50,4,0.0,ridge_history,36,0.8513302737096998,0.07007045387666147,0.6928198945720888,1.0098406528473107,10
3,3,50,4,0.0,ridge_history,37,0.7727187546357742,0.07432311334066237,0.6045881914307321,0.9408493178408164,10
3,3,50,4,0.0,ridge_history,38,0.8166439820789577,0.08320835698950853,0.6284136013104709,1.0048743628474446,10
3,3,50,4,0.0,ridge_history,39,0.7883939362888839,0.06235895988730537,0.6473281685151702,0.9294597040625976,10
3,3,50,4,0.0,ridge_history,40,0.7676753242666697,0.07112603913185252,0.6067770453830841,0.9285736031502554,10
3,3,50,4,0.0,ridge_history,41,0.8084750453682965,0.07250048509081784,0.6444675537137585,0.9724825370228345,10
3,3,50,4,0.0,ridge_history,42,0.8189876884847539,0.06726394935518289,0.6668260636528313,0.9711493133166765,10
3,3,50,4,0.0,ridge_history,43,0.7921970261097793,0.07306230406924517,0.6269186116289959,0.9574754405905627,10
3,3,50,4,0.0,ridge_history,44,0.8014150134759317,0.05803865671228517,0.6701224504750497,0.9327075764768137,10
3,3,50,4,0.0,ridge_history,45,0.8300440904464308,0.0856590740237593,0.636269802584922,1.0238183783079395,10
3,3,50,4,0.0,ridge_history,46,0.7761248812482437,0.07026898956794214,0.6171653831745311,0.9350843793219564,10
3,3,50,4,0.0,ridge_history,47,0.727356171997356,0.061535862992124296,0.5881523787607531,0.866559965233959,10
3,3,50,4,0.0,ridge_history,48,0.7913704447619049,0.06971161617595655,0.6336718128992256,0.9490690766245842,10
3,3,50,4,0.0,ridge_history,49,0.8408229279081517,0.07486811182044328,0.671459492488359,1.0101863633279444,10
3,3,50,4,0.0,transformer,0,0.30012048802061475,0.010408208705780572,0.2765754841449346,0.3236654918962949,10
3,3,50,4,0.0,transformer,1,0.20233209452994205,0.015039752312124786,0.1683098111103581,0.23635437794952602,10
3,3,50,4,0.0,transformer,2,0.1506331038205167,0.017914047786478073,0.110108712305626,0.1911574953354074,10
3,3,50,4,0.0,transformer,3,0.10720030395801672,0.007771567120637889,0.0896197977298987,0.12478081018613474,10
3,3,50,4,0.0,transformer,4,0.08238208577630483,0.007319614645990583,0.06582396707595459,0.09894020447665508,10
3,3,50,4,0.0,transformer,5,0.0524658561054037,0.0064404111440242735,0.03789663390458381,0.06703507830622359,10
3,3,50,4,0.0,transformer,6,0.05841589870379671,0.007238965310612116,0.04204022147514778,0.07479157593244565,10
3,3,50,4,0.0,transformer,7,0.03279014968785229,0.003278219017486421,0.025374303056224085,0.040205996319480485,10
3,3,50,4,0.0,transformer,8,0.031160372492228437,0.005335678972199299,0.019090228086876028,0.04323051689758085,10
3,3,50,4,0.0,transformer,9,0.026033577056585495,0.008481853044156176,0.006846292438945842,0.04522086167422515,10
3,3,50,4,0.0,transformer,10,0.016662895731924265,0.002549029494645903,0.010896590402427147,0.022429201061421385,10
3,3,50,4,0.0,transformer,11,0.018189403495784132,0.0026201280495339475,0.012262262061082423,0.02411654493048584,10
3,3,50,4,0.0,transformer,12,0.012760733986911858,0.002660049863994743,0.006743283133675759,0.018778184840147955,10
3,3,50,4,0.0,transformer,13,0.01311125295812422,0.0023957337002791395,0.007691726807880716,0.018530779108367722,10
3,3,50,4,0.0,transformer,14,0.013292714206750208,0.0024309781992994193,0.007793459460598744,0.018791968952901673,10
3,3,50,4,0.0,transformer,15,0.012339389345887297,0.0039343301108232115,0.003439316304875914,0.02123946238689868,10
3,3,50,4,0.0,transformer,16,0.01041647830157946,0.0040492377878136795,0.0012564660360035868,0.01957649056715533,10
3,3,50,4,0.0,transformer,17,0.006972208415649157,0.0007599615352336048,0.005253055985269338,0.008691360846028976,10
3,3,50,4,0.0,transformer,18,0.00800999512622139,0.0015481798570438287,0.004507768973309792,0.011512221279132987,10
3,3,50,4,0.0,transformer,19,0.01164412803294329,0.003843149769381616,0.0029503192544303985,0.02033793681145618,10
3,3,50,4,0.0,transformer,20,0.008081363702472205,0.0021796401721094305,0.0031506750748121447,0.013012052330132265,10
3,3,50,4,0.0,transformer,21,0.005674956690054285,0.0008664253340645326,0.0037149664145703747,0.007634946965538195,10
3,3,50,4,0.0,transformer,22,0.006332446447975218,0.0007250636130859376,0.004692238602148518,0.007972654293801918,10
3,3,50,4,0.0,transformer,23,0.006074886189761966,0.0011377335540776676,0.003501154081049312,0.00864861829847462,10
3,3,50,4,0.0,transformer,24,0.008642199939201558,0.002865895095057568,0.0021590948220888383,0.015125305056314278,10
3,3,50,4,0.0,transformer,25,0.006351430066832919,0.0017836529530624728,0.0023165267631164764,0.010386333370549363,10
3,3,50,4,0.0,transformer,26,0.005043252286147389,0.0003214357433104109,0.0043161141170383775,0.0057703904552564,10
3,3,50,4,0.0,transformer,27,0.007902156857928175,0.0018964710850821519,0.0036120412087699014,0.01219227250708645,10
3,3,50,4,0.0,transformer,28,0.005199315425018431,0.0006843021764488867,0.0036513163550461816,0.006747314494990681,10
3,3,50,4,0.0,transformer,29,0.0053783261404005385,0.0009188246199401589,0.00329980044504757,0.007456851835753507,10
3,3,50,4,0.0,transformer,30,0.005506481517814541,0.0006073553149484556,0.004132548341740332,0.00688041469388875,10
3,3,50,4,0.0,transformer,31,0.005148624944738676,0.0004892239513620214,0.004041923478952639,0.0062553264105247135,10
3,3,50,4,0.0,transformer,32,0.006044073406964461,0.0007878321977976859,0.004261873157633374,0.007826273656295547,10
3,3,50,4,0.0,transformer,33,0.004296478924294028,0.0004917984461578583,0.0031839535466650012,0.0054090043019230545,10
3,3,50,4,0.0,transformer,34,0.004720686606786284,0.0004441756955147589,0.0037158913756366978,0.005725481837935871,10
3,3,50,4,0.0,transformer,35,0.005381555594877439,0.0011761921764003023,0.002720824038206285,0.008042287151548592,10
3,3,50,4,0.0,transformer,36,0.004686944888928671,0.0007060481179827834,0.0030897530815537258,0.006284136696303616,10
3,3,50,4,0.0,transformer,37,0.004289929757535258,0.0002704722465911336,0.0036780790275710027,0.0049017804874995135,10
3,3,50,4,0.0,transformer,38,0.004483036569197795,0.00026830161073090723,0.003876096158692577,0.005089976979703013,10
3,3,50,4,0.0,transformer,39,0.004354097865644264,0.0005001632017870072,0.003222650096153702,0.005485545635134826,10
3,3,50,4,0.0,transformer,40,0.0037065024123326207,0.0003523849616901816,0.0029093522471828055,0.004503652577482436,10
3,3,50,4,0.0,transformer,41,0.0056232129157207655,0.001190652932215973,0.0029297688567017166,0.008316656974739815,10
3,3,50,4,0.0,transformer,42,0.004753252562163081,0.000811903105787538,0.002916600135907693,0.006589904988418469,10
3,3,50,4,0.0,transformer,43,0.005498430573712884,0.000855180612060954,0.0035638776266530437,0.007432983520772724,10
3,3,50,4,0.0,transformer,44,0.00591397067192823,0.001885328974321306,0.001649060228436295,0.010178881115420165,10
3,3,50,4,0.0,transformer,45,0.008259458001785371,0.003008235551373885,0.00145435640186073,0.015064559601710013,10
3,3,50,4,0.0,transformer,46,0.00417726358512447,0.00043367326514480475,0.003196226502063065,0.005158300668185876,10
3,3,50,4,0.0,transformer,47,0.005666853601892309,0.0009886867636045389,0.0034302887578405257,0.007903418445944093,10
3,3,50,4,0.0,transformer,48,0.006695613904601894,0.0011028932796140177,0.0042006959723210405,0.009190531836882747,10
3,3,50,4,0.0,transformer,49,0.008568780582603163,0.002917618164137392,0.0019686697542896136,0.015168891410916714,10
3,3,50,4,0.2,em_ridge,1,1.0137049973810055,0.051630736530477485,0.8969081569180389,1.1305018378439722,10
3,3,50,4,0.2,em_ridge,2,0.8319658525885663,0.05598135379997329,0.7053272321068162,0.9586044730703163,10
3,3,50,4,0.2,em_ridge,3,0.7047195770328027,0.051401763503002226,0.5884407095440269,0.8209984445215786,10
3,3,50,4,0.2,em_ridge,4,0.4927336921403887,0.03894123705055137,0.40464249381826106,0.5808248904625163,10
3,3,50,4,0.2,em_ridge,5,0.4564624855818214,0.0350029478814409,0.3772803163127676,0.5356446548508752,10
3,3,50,4,0.2,em_ridge,6,0.4085477692725873,0.03246102577503846,0.3351158273038069,0.4819797112413677,10
3,3,50,4,0.2,em_ridge,7,0.32944736163849686,0.02275383779936183,0.27797460447952194,0.3809201187974718,10
3,3,50,4,0.2,em_ridge,8,0.3073722168005908,0.01853407518129541,0.26544522587338293,0.34929920772779866,10
3,3,50,4,0.2,em_ridge,9,0.25595237961494605,0.016884578351839225,0.21775680975550543,0.29414794947438666,10
3,3,50,4,0.2,em_ridge,10,0.18169925419256958,0.005621936137212502,0.16898155109098023,0.19441695729415892,10
3,3,50,4,0.2,em_ridge,11,0.15937921298532248,0.01058845890045815,0.13542645484065668,0.18333197112998828,10
3,3,50,4,0.2,em_ridge,12,0.1484389303492258,0.015742377742576686,0.11282719777938092,0.18405066291907068,10
3,3,50,4,0.2,em_ridge,13,0.14737206485095128,0.015643077827218615,0.11198496429589891,0.18275916540600365,10
3,3,50,4,0.2,em_ridge,14,0.12895612059763886,0.012709932134557277,0.10020425658077103,0.1577079846145067,10
3,3,50,4,0.2,em_ridge,15,0.12051252546568494,0.009846674592857237,0.09823780000570985,0.14278725092566003,10
3,3,50,4,0.2,em_ridge,16,0.10204388955209225,0.006729955230255223,0.08681967312265915,0.11726810598152534,10
3,3,50,4,0.2,em_ridge,17,0.10160663963067802,0.007350070120911797,0.08497962585958833,0.11823365340176771,10
3,3,50,4,0.2,em_ridge,18,0.09064479932994815,0.007130109303884154,0.07451537149663248,0.10677422716326382,10
3,3,50,4,0.2,em_ridge,19,0.09735639506095418,0.005538566569272005,0.08482728702464083,0.10988550309726754,10
3,3,50,4,0.2,em_ridge,20,0.08864849011868396,0.01622883827627879,0.05193630736810622,0.1253606728692617,10
3,3,50,4,0.2,em_ridge,21,0.073766284397319,0.007101141146064298,0.057702387089708596,0.0898301817049294,10
3,3,50,4,0.2,em_ridge,22,0.08243782149717933,0.010795498181235775,0.05801670796052183,0.10685893503383684,10
3,3,50,4,0.2,em_ridge,23,0.07798833795424653,0.004863685156669154,0.0669859177394921,0.08899075816900097,10
3,3,50,4,0.2,em_ridge,24,0.07195388115885222,0.007126849707852812,0.055831827044046684,0.08807593527365776,10
3,3,50,4,0.2,em_ridge,25,0.06871111213925943,0.0033244918849442274,0.06119058900906834,0.07623163526945052,10
3,3,50,4,0.2,em_ridge,26,0.0666638396219457,0.004186695737141744,0.0571928758717138,0.07613480337217761,10
3,3,50,4,0.2,em_ridge,27,0.07013900649807706,0.006077382669448164,0.05639101176131922,0.08388700123483489,10
3,3,50,4,0.2,em_ridge,28,0.0696250961717306,0.003453916136952095,0.06181179504282011,0.07743839730064109,10
3,3,50,4,0.2,em_ridge,29,0.05854493780239743,0.0030138330571898055,0.0517271737645975,0.06536270184019737,10
3,3,50,4,0.2,em_ridge,30,0.070709723035364,0.004764503863852647,0.059931666492570014,0.08148777957815799,10
3,3,50,4,0.2,em_ridge,31,0.0616011788567535,0.0047694965591133535,0.05081182805261383,0.07239052966089317,10
3,3,50,4,0.2,em_ridge,32,0.05549923816955125,0.0029772846524725328,0.04876415236727134,0.06223432397183115,10
3,3,50,4,0.2,em_ridge,33,0.05537912868504576,0.0027597244591533805,0.04913619823242254,0.06162205913766899,10
3,3,50,4,0.2,em_ridge,34,0.05982634049762555,0.005581028457790907,0.04720117699605323,0.07245150399919786,10
3,3,50,4,0.2,em_ridge,35,0.055508895468057776,0.003877035855072092,0.04673843103808098,0.06427935989803457,10
3,3,50,4,0.2,em_ridge,36,0.06509614959866547,0.0079738718628737,0.04705799824883067,0.08313430094850027,10
3,3,50,4,0.2,em_ridge,37,0.056523866517523294,0.004082118002065939,0.04728947403976233,0.06575825899528426,10
3,3,50,4,0.2,em_ridge,38,0.05641842812022566,0.0034126755481781925,0.04869841968460807,0.06413843655584325,10
3,3,50,4,0.2,em_ridge,39,0.06413894635293813,0.007096526847730633,0.048085487313354505,0.08019240539252175,10
3,3,50,4,0.2,em_ridge,40,0.05361474987804451,0.0023619774146714603,0.04827158575107788,0.05895791400501114,10
3,3,50,4,0.2,em_ridge,41,0.05855542918521267,0.004545480522173496,0.048272837863618176,0.06883802050680717,10
3,3,50,4,0.2,em_ridge,42,0.05808694871519504,0.0052957969698704385,0.0461070236670776,0.07006687376331248,10
3,3,50,4,0.2,em_ridge,43,0.05242981927266312,0.003438547664519783,0.04465128404374665,0.06020835450157958,10
3,3,50,4,0.2,em_ridge,44,0.05537306981473474,0.004236025232977273,0.04579051499216127,0.06495562463730821,10
3,3,50,4,0.2,em_ridge,45,0.05991861242012932,0.004758243541212993,0.04915471771103606,0.0706825071292226,10
3,3,50,4,0.2,em_ridge,46,0.06812137482518901,0.006569460228058373,0.05326022331456884,0.08298252633580919,10
3,3,50,4,0.2,em_ridge,47,0.054290786903956244,0.003544583445370078,0.04627238207387638,0.06230919173403611,10
3,3,50,4,0.2,em_ridge,48,0.05886580632987433,0.004358447372265857,0.04900631338802411,0.06872529927172455,10
3,3,50,4,0.2,em_ridge,49,0.06110350365373922,0.004412459502364377,0.05112182678490864,0.07108518052256979,10
3,3,50,4,0.2,known_pool,0,0.06033360579773898,0.007871287857928075,0.04252751558948044,0.07813969600599752,10
3,3,50,4,0.2,known_pool,1,0.050433131721762704,0.0024582514658912772,0.04487218056023756,0.055994082883287846,10
3,3,50,4,0.2,known_pool,2,0.05489659505618938,0.005072215385262384,0.04342244669116282,0.06637074342121593,10
3,3,50,4,0.2,known_pool,3,0.05671059098922843,0.007491695491076583,0.03976319837258652,0.07365798360587034,10
3,3,50,4,0.2,known_pool,4,0.04904607264042221,0.0038968149021072615,0.040230864897521486,0.05786128038332294,10
3,3,50,4,0.2,known_pool,5,0.059009909310403307,0.007713163810892868,0.04156152054775611,0.0764582980730505,10
3,3,50,4,0.2,known_pool,6,0.04600232128660465,0.0027757566378257136,0.03972312352616255,0.05228151904704675,10
3,3,50,4,0.2,known_pool,7,0.05297500970195701,0.0032006693640291243,0.04573459257436975,0.06021542682954427,10
3,3,50,4,0.2,known_pool,8,0.05997803808277334,0.003163051539252243,0.052822718386953994,0.0671333577785927,10
3,3,50,4,0.2,known_pool,9,0.05525236316726477,0.006224213963463581,0.04117221296702703,0.06933251336750251,10
3,3,50,4,0.2,known_pool,10,0.04530414652150165,0.0017815451070773666,0.04127401149667849,0.04933428154632481,10
3,3,50,4,0.2,known_pool,11,0.055191481063534706,0.006052787768546174,0.04149912385802061,0.0688838382690488,10
3,3,50,4,0.2,known_pool,12,0.05290071588598155,0.0031145683466496945,0.045855072791583386,0.05994635898037972,10
3,3,50,4,0.2,known_pool,13,0.05229008042202974,0.003018705458897508,0.0454612942458067,0.05911886659825278,10
3,3,50,4,0.2,known_pool,14,0.0515615548854396,0.0032849698964605026,0.044130436704585,0.0589926730662942,10
3,3,50,4,0.2,known_pool,15,0.05152156993373207,0.0037644971333972467,0.043005685779084174,0.06003745408837996,10
3,3,50,4,0.2,known_pool,16,0.05746163924775475,0.0060221891041164636,0.04383850103015238,0.07108477746535712,10
3,3,50,4,0.2,known_pool,17,0.055125934178226754,0.0027224702170924433,0.0489672786761263,0.06128458968032721,10
3,3,50,4,0.2,known_pool,18,0.05060039347651487,0.002191971743471873,0.0456418088963687,0.05555897805666104,10
3,3,50,4,0.2,known_pool,19,0.05154856197086309,0.0024859254050459325,0.045925008009656404,0.05717211593206978,10
3,3,50,4,0.2,known_pool,20,0.048438677961332874,0.001831754836349179,0.044294960637795325,0.05258239528487042,10
3,3,50,4,0.2,known_pool,21,0.04777454087789557,0.003003650029848365,0.040979812448335054,0.05456926930745609,10
3,3,50,4,0.2,known_pool,22,0.05354924486593167,0.0036986305074840106,0.04518236137088276,0.06191612836098058,10
3,3,50,4,0.2,known_pool,23,0.05076053256090194,0.002108832268345802,0.0459900225399235,0.05553104258188038,10
3,3,50,4,0.2,known_pool,24,0.05406045028875729,0.005479404459465944,0.041665176242907984,0.0664557243346066,10
3,3,50,4,0.2,known_pool,25,0.052155299386076735,0.0028114187963510537,0.045795428218285694,0.058515170553867776,10
3,3,50,4,0.2,known_pool,26,0.0493508536141625,0.002613175634503526,0.043439439634920606,0.05526226759340439,10
3,3,50,4,0.2,known_pool,27,0.05466481245530036,0.0031381205616462975,0.04756589054904786,0.06176373436155286,10
3,3,50,4,0.2,known_pool,28,0.053176039875590574,0.0033867239472673235,0.04551473803985959,0.06083734171132156,10
3,3,50,4,0.2,known_pool,29,0.050763290415086836,0.0030268502484641665,0.04391607944480609,0.05761050138536758,10
3,3,50,4,0.2,known_pool,30,0.05706094601761671,0.0037827550697710965,0.0485037595414228,0.06561813249381061,10
3,3,50,4,0.2,known_pool,31,0.05286435347161996,0.004225168357999868,0.04330635860654223,0.06242234833669769,10
3,3,50,4,0.2,known_pool,32,0.048695620668058645,0.002380301305656358,0.0433110050198502,0.05408023631626709,10
3,3,50,4,0.2,known_pool,33,0.04560049257493666,0.001929160208325457,0.04123642899148795,0.04996455615838537,10
3,3,50,4,0.2,known_pool,34,0.047701104470586106,0.004232149975512915,0.038127316089443315,0.0572748928517289,10
3,3,50,4,0.2,known_pool,35,0.049230209082688436,0.0038041722291376023,0.0406245736260268,0.057835844539350076,10
3,3,50,4,0.2,known_pool,36,0.05771127911176503,0.009027604865499583,0.03728941810236322,0.07813314012116684,10
3,3,50,4,0.2,known_pool,37,0.04804834602244862,0.0024877174225693883,0.042420738235965386,0.05367595380893185,10
3,3,50,4,0.2,known_pool,38,0.054248536605263145,0.0035888147554754297,0.046130073600208515,0.062366999610317775,10
3,3,50,4,0.2,known_pool,39,0.0531847973568505,0.004831123967334267,0.04225603566977921,0.0641135590439218,10
3,3,50,4,0.2,known_pool,40,0.0471729006534727,0.0019831880752627603,0.042686617543841066,0.05165918376310434,10
3,3,50,4,0.2,known_pool,41,0.05087125370738179,0.0034770863229585357,0.043005537976233466,0.058736969438530115,10
3,3,50,4,0.2,known_pool,42,0.052664918727974595,0.004450087026815163,0.04259812248518931,0.06273171497075988,10
3,3,50,4,0.2,known_pool,43,0.04955409981467154,0.002948205101693326,0.042884796526477774,0.05622340310286531,10
3,3,50,4,0.2,known_pool,44,0.048338365194873126,0.0024451867670407293,0.04280696843543255,0.0538697619543137,10
3,3,50,4,0.2,known_pool,45,0.054326967351724334,0.0034913521210148337,0.04642898014331992,0.06222495456012875,10
3,3,50,4,0.2,known_pool,46,0.057678256121409956,0.004009441309474007,0.048608269744364316,0.0667482424984556,10
3,3,50,4,0.2,known_pool,47,0.052513828640455805,0.00414014295966769,0.04314817458923498,0.06187948269167663,10
3,3,50,4,0.2,known_pool,48,0.05456961131664713,0.004010029852348236,0.04549829356312294,0.06364092907017133,10
3,3,50,4,0.2,known_pool,49,0.055292484069294844,0.004551817972976554,0.044995556437972324,0.06558941170061736,10
3,3,50,4,0.2,ridge_current,0,0.40143011006626217,0.016245418672297895,0.3646804198540678,0.43817980027845654,10
